FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	FCB	1	1039440000	3.074129e+00	3.074129e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	8	13	12	13	13	0	4.530255e+00	7.244797e-01	4.712975e+00	3.600560e+00	2.943373e+00	1.933132e+00	21.559000
BVB	FCB	1	1039480000	2.207011e+00	2.207011e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	8	12	11	12	13	0	1.330285e+00	1.406765e+00	4.110135e+00	3.585557e+00	1.001810e+00	1.807514e+00	28.704000
BVB	FCB	1	1039520000	2.442954e+00	2.442954e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	11	8	13	10	13	13	0	1.571591e+00	2.407603e+00	3.795535e+00	3.499226e+00	3.878668e-01	2.995901e+00	30.593000
BVB	FCB	1	1039560000	2.741792e+00	2.741792e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	9	12	11	12	12	3	2.565590e+00	1.024978e+00	4.198440e+00	3.334010e+00	2.143308e+00	3.184427e+00	34.444000
BVB	FCB	1	1039600000	2.847231e+00	2.847231e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	9	13	10	12	13	6	3.414229e+00	2.646863e+00	2.699585e+00	3.072869e+00	1.642496e+00	3.607345e+00	17.519000
BVB	FCB	1	1039640000	2.201778e+00	2.201778e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	8	13	11	13	13	8	2.640212e+00	2.679391e+00	2.160755e+00	2.541124e+00	5.544540e-01	2.634732e+00	35.303000
BVB	FCB	1	1039680000	1.646219e+00	1.646219e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	9	13	12	12	12	10	2.168558e+00	1.474717e+00	1.569583e+00	2.597665e+00	-4.143168e-01	2.481105e+00	19.219000
BVB	FCB	1	1039720000	nan	2.035738e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	12	13	13	10	2.642823e+00	1.586012e+00	1.590122e+00	2.474090e+00	nan	1.885643e+00	28.112000
BVB	FCB	1	1039760000	nan	1.864429e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	12	12	12	13	7	2.669876e+00	1.322423e+00	1.202912e+00	1.307558e+00	nan	2.819374e+00	25.896000
BVB	FCB	1	1039800000	2.557941e+00	2.557941e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	13	12	12	12	8	5.329763e+00	1.206715e+00	2.584221e+00	4.634147e+00	-3.499566e-01	1.942755e+00	35.085000
BVB	FCB	1	1039840000	2.324454e+00	2.324454e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	8	13	12	13	13	8	4.812532e+00	1.115499e+00	2.690485e+00	5.356767e+00	-3.222829e-01	2.937237e-01	22.480000
BVB	FCB	1	1039880000	nan	2.386014e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	12	13	12	12	7	2.265433e+00	1.505099e+00	-3.575615e-01	5.486986e+00	3.030114e+00	nan	14.617000
BVB	FCB	1	1039920000	nan	2.575143e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	12	13	13	10	4.514717e+00	1.764682e+00	nan	4.118842e+00	1.322681e+00	1.154792e+00	29.671000
BVB	FCB	1	1039960000	2.286431e+00	2.286431e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	12	13	12	13	12	3.948358e+00	1.835997e+00	-3.040797e-01	4.367779e+00	3.929697e+00	-5.916435e-02	19.579000
BVB	FCB	1	1040000000	2.899012e+00	2.899012e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	12	13	13	13	13	1.943946e+00	1.360580e+00	4.638419e+00	4.162264e+00	4.228387e+00	1.060478e+00	20.327000
BVB	FCB	1	1040040000	3.496058e+00	3.496058e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	13	13	13	13	13	2.828894e+00	1.371550e+00	3.964549e+00	4.002235e+00	8.388633e+00	4.204869e-01	29.125000
BVB	FCB	1	1040080000	3.209834e+00	3.209834e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	12	13	13	12	12	2.903768e+00	1.498007e+00	3.875080e+00	4.527311e+00	6.518543e+00	-6.370344e-02	23.884000
BVB	FCB	1	1040120000	3.780876e+00	3.780876e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	13	12	13	13	12	3.167138e+00	3.317992e+00	3.959009e+00	6.095104e+00	6.262104e+00	-1.160932e-01	24.819000
BVB	FCB	1	1040160000	2.430222e+00	2.430222e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	13	9	12	13	12	12	11	2.773608e+00	3.860789e+00	2.804264e+00	5.467974e+00	-1.976699e-01	-1.276318e-01	30.015000
BVB	FCB	1	1040200000	1.768237e+00	1.768237e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	13	12	13	13	12	1.952948e+00	3.517082e+00	1.562997e+00	3.787183e+00	-1.323732e-01	-7.841506e-02	31.637000
BVB	FCB	1	1040240000	1.746736e+00	1.746736e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	13	12	13	13	12	1.493691e+00	2.999468e+00	1.503798e+00	4.410647e+00	-4.216082e-02	1.149695e-01	18.018000
BVB	FCB	1	1040280000	1.467444e+00	1.467444e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	9	12	12	12	13	11	1.254708e+00	1.787103e+00	1.757639e+00	3.975848e+00	-1.346934e-01	1.640592e-01	31.325000
BVB	FCB	1	1040320000	1.666321e+00	1.666321e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	12	12	13	12	13	1.621036e+00	2.199255e+00	2.346657e+00	3.440834e+00	-2.372451e-03	3.925153e-01	34.569000
BVB	FCB	1	1040360000	2.085348e+00	2.085348e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	11	12	12	13	12	1.517211e+00	1.984801e+00	3.973916e+00	4.179311e+00	1.411280e-01	7.157205e-01	31.762000
BVB	FCB	1	1040400000	2.418923e+00	2.418923e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	11	13	13	12	13	1.429347e+00	1.482226e+00	3.756233e+00	5.257532e+00	1.653721e+00	9.344828e-01	20.810000
BVB	FCB	1	1040440000	2.233147e+00	2.233147e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	12	13	13	12	13	1.674962e+00	1.478432e+00	2.216411e+00	5.545079e+00	1.410963e+00	1.073033e+00	35.786000
BVB	FCB	1	1040480000	2.264252e+00	2.264252e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	8	11	12	12	13	12	2.044441e+00	1.149130e+00	3.881650e+00	3.904920e+00	1.403585e+00	1.201784e+00	19.750000
BVB	FCB	1	1040520000	2.797120e+00	2.797120e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	13	12	13	12	12	2.530328e+00	3.655743e+00	2.956757e+00	5.523349e+00	9.041034e-01	1.212439e+00	25.459000
BVB	FCB	1	1040560000	2.236863e+00	2.236863e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	7	12	13	12	12	12	2.800374e+00	2.261664e+00	4.583083e+00	2.468429e+00	2.404038e-02	1.283589e+00	33.041000
BVB	FCB	1	1040600000	2.597635e+00	2.597635e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	8	13	13	13	13	12	2.966687e+00	2.424446e+00	4.674755e+00	4.508459e+00	-1.490990e-01	1.160559e+00	35.662000
BVB	FCB	1	1040640000	3.128797e+00	3.128797e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	9	13	12	13	12	13	2.830084e+00	3.981102e+00	5.799742e+00	5.691917e+00	-2.492220e-01	7.191596e-01	22.573000
BVB	FCB	1	1040680000	2.667032e+00	2.667032e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	9	12	13	12	13	12	2.006902e+00	1.684510e+00	5.726627e+00	6.254324e+00	-3.445851e-01	6.744145e-01	18.644000
BVB	FCB	1	1040720000	3.260006e+00	3.260006e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	13	12	12	13	13	1.618958e+00	3.555677e+00	6.678772e+00	5.987543e+00	-3.983964e-01	2.117481e+00	35.802000
BVB	FCB	1	1040760000	4.094825e+00	4.094825e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	11	12	12	11	12	1.176559e+00	6.575401e+00	5.926278e+00	6.321781e+00	2.447949e+00	2.120982e+00	18.408000
BVB	FCB	1	1040800000	5.242796e+00	5.242796e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	10	11	13	12	9	13	1.191455e+00	7.299641e+00	7.659944e+00	7.081023e+00	6.174686e+00	2.050024e+00	28.220000
BVB	FCB	1	1040840000	4.914840e+00	4.914840e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	12	13	13	9	13	1.276045e+00	7.150983e+00	7.072788e+00	6.940227e+00	6.756797e+00	2.921985e-01	31.871000
BVB	FCB	1	1040880000	4.135668e+00	4.135668e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	11	12	12	8	13	2.029597e+00	6.114852e+00	8.094717e+00	6.057424e+00	-4.891562e-02	2.566335e+00	35.458000
BVB	FCB	1	1040920000	5.138833e+00	5.138833e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	11	13	13	9	12	2.318972e+00	8.029425e+00	6.892018e+00	5.858644e+00	5.315034e+00	2.418904e+00	25.428000
BVB	FCB	1	1040960000	4.968132e+00	4.968132e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	10	11	13	12	9	12	2.051468e+00	8.473466e+00	6.622444e+00	5.646755e+00	5.670960e+00	1.343697e+00	35.209000
BVB	FCB	1	1041000000	4.511506e+00	4.511506e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	10	11	12	13	12	11	2.624034e+00	8.112444e+00	4.441307e+00	5.489368e+00	5.076605e+00	1.325279e+00	24.477000
BVB	FCB	1	1041040000	4.234304e+00	4.234304e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	8	12	12	13	12	11	2.119399e+00	8.225641e+00	6.586189e+00	7.417928e+00	1.105523e+00	-4.885405e-02	22.261000
BVB	FCB	1	1041080000	3.753039e+00	3.753039e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	10	11	13	12	12	10	2.428263e+00	5.268156e+00	5.763424e+00	6.126843e+00	2.675883e+00	2.556628e-01	17.675000
BVB	FCB	1	1041120000	3.963168e+00	3.963168e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	13	13	13	11	11	4.566813e+00	4.147377e+00	5.368536e+00	5.952184e+00	2.863578e+00	8.805162e-01	22.589000
BVB	FCB	1	1041160000	3.951834e+00	3.951834e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	13	12	12	10	11	3.706604e+00	3.910556e+00	6.334286e+00	6.017655e+00	2.281565e+00	1.460336e+00	26.411000
BVB	FCB	1	1041200000	3.981697e+00	3.981697e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	8	12	13	13	10	14	3.947421e+00	4.549064e+00	5.490412e+00	7.157727e+00	2.471282e+00	2.742764e-01	19.687000
BVB	FCB	1	1041240000	4.504111e+00	4.504111e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	9	13	12	13	10	13	4.983973e+00	5.307972e+00	4.923184e+00	6.807297e+00	2.066043e+00	2.936195e+00	29.577000
BVB	FCB	1	1041280000	4.302612e+00	4.302612e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	14	8	12	13	12	12	12	4.878275e+00	4.345825e+00	4.257210e+00	5.051588e+00	3.168552e+00	4.114225e+00	22.699000
BVB	FCB	1	1041320000	4.180674e+00	4.180674e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	8	13	13	13	12	12	4.795114e+00	3.196361e+00	3.605504e+00	6.190595e+00	3.442967e+00	3.853504e+00	29.749000
BVB	FCB	1	1041360000	3.708456e+00	3.708456e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	12	13	13	12	11	4.164414e+00	2.632381e+00	2.198417e+00	5.663444e+00	3.516158e+00	4.075923e+00	35.397000
BVB	FCB	1	1041400000	3.740797e+00	3.740797e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	12	12	13	13	12	5.023151e+00	4.074678e+00	6.266581e-01	4.872770e+00	3.693668e+00	4.153858e+00	22.807000
BVB	FCB	1	1041440000	3.781628e+00	3.781628e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	13	13	13	13	12	5.873225e+00	3.049009e+00	7.876708e-01	4.642084e+00	5.203745e+00	3.134034e+00	36.020000
BVB	FCB	1	1041480000	2.535107e+00	2.535107e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	10	12	13	12	12	11	5.801409e+00	-3.469207e-01	4.197398e-01	2.617630e+00	3.522921e+00	3.195861e+00	23.338000
BVB	FCB	1	1041520000	2.784066e+00	2.784066e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	12	13	13	13	12	3.626204e+00	9.561609e-01	6.103143e-01	4.451222e+00	4.503151e+00	2.557341e+00	39.702000
BVB	FCB	1	1041560000	2.938621e+00	2.938621e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	10	13	13	12	12	9	4.691875e+00	8.860470e-01	5.390508e-01	4.364511e+00	3.234647e+00	3.915594e+00	25.241000
BVB	FCB	1	1041600000	3.269563e+00	3.269563e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	12	11	13	12	7	4.638718e+00	2.703618e+00	6.500839e-01	3.371113e+00	3.926551e+00	4.327293e+00	30.763000
BVB	FCB	1	1041640000	3.035517e+00	3.035517e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	8	13	12	13	11	7	4.221097e+00	1.654895e+00	-2.843624e-01	2.954512e+00	4.903732e+00	4.763232e+00	23.759000
BVB	FCB	1	1041680000	2.963489e+00	2.963489e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	7	12	11	12	11	7	3.984289e+00	2.083783e+00	-3.626152e-01	2.657214e+00	2.906878e+00	6.511386e+00	20.389000
BVB	FCB	1	1041720000	2.500180e+00	2.500180e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	13	10	12	10	6	2.571859e+00	2.273251e+00	-3.298654e-01	1.955681e+00	3.270463e+00	5.259691e+00	19.344000
BVB	FCB	1	1041760000	3.838344e+00	3.838344e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	13	11	12	10	8	2.324263e+00	7.400278e+00	-3.714498e-01	1.977511e+00	4.648421e+00	7.051043e+00	35.006000
BVB	FCB	1	1041800000	2.650941e+00	2.650941e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	13	10	13	11	11	1.590575e+00	3.546295e+00	-3.207448e-01	1.725501e+00	2.862650e+00	6.501370e+00	22.948000
BVB	FCB	1	1041840000	2.481634e+00	2.481634e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	9	13	11	13	11	12	1.027351e+00	2.781975e+00	9.966178e-02	1.147232e+00	2.805386e+00	7.028197e+00	25.944000
BVB	FCB	1	1041880000	4.248236e+00	4.248236e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	14	9	12	11	13	11	11	6.383829e+00	6.091905e+00	4.901878e-02	2.353295e-01	6.086032e+00	6.643300e+00	19.703000
BVB	FCB	1	1041920000	3.001850e+00	3.001850e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	13	11	13	12	12	4.558023e+00	1.615441e-01	9.964176e-03	6.290542e-01	6.097645e+00	6.554868e+00	32.323000
BVB	FCB	1	1041960000	2.779139e+00	2.779139e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	10	13	12	13	11	12	3.540277e+00	6.102885e-01	3.023149e-01	3.387290e+00	3.979257e+00	4.855408e+00	35.476000
