FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	FCB	1	400000	nan	6.475572e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	2	9	0	2	13	13	13	7.678375e+00	1.783018e+00	9.965323e+00	nan	nan	nan	27.628000
BVB	FCB	1	440000	nan	6.331128e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	7	2	8	0	0	13	13	13	8.118974e+00	1.488216e+00	9.386195e+00	nan	nan	nan	29.078000
BVB	FCB	1	480000	nan	6.578391e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	5	2	9	0	0	12	12	12	7.720339e+00	2.153717e+00	9.861118e+00	nan	nan	nan	28.860000
BVB	FCB	1	520000	nan	7.587973e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	6	0	9	0	0	13	13	13	7.948992e+00	4.876339e+00	9.938589e+00	nan	nan	nan	31.356000
BVB	FCB	1	560000	nan	8.038338e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	5	0	8	0	0	12	12	12	8.019816e+00	6.844454e+00	9.250743e+00	nan	nan	nan	24.976000
BVB	FCB	1	600000	nan	7.642444e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	8	0	9	0	0	12	13	12	8.627670e+00	4.398288e+00	9.901373e+00	nan	nan	nan	25.974000
BVB	FCB	1	640000	nan	7.107907e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	0	8	0	0	13	13	13	8.068966e+00	3.000041e+00	1.025472e+01	nan	nan	nan	27.176000
BVB	FCB	1	680000	nan	6.748302e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	7	0	0	13	12	12	8.593562e+00	2.208219e+00	9.443125e+00	nan	nan	nan	19.656000
BVB	FCB	1	720000	nan	6.737214e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	8	0	0	13	13	13	8.109611e+00	1.942540e+00	1.015949e+01	nan	nan	nan	30.186000
BVB	FCB	1	760000	nan	6.471652e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	0	0	12	12	12	7.257619e+00	2.023747e+00	1.013359e+01	nan	nan	nan	30.108000
BVB	FCB	1	800000	nan	6.670732e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	8	1	0	13	12	12	8.525617e+00	1.091915e+00	1.039466e+01	nan	nan	nan	25.381000
BVB	FCB	1	840000	nan	4.210710e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	7	3	0	13	12	13	9.495335e+00	1.204014e+00	1.932780e+00	nan	nan	nan	33.369000
BVB	FCB	1	880000	nan	3.593427e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	8	5	1	12	12	12	9.121985e+00	1.719660e+00	-6.136408e-02	nan	nan	nan	33.945000
BVB	FCB	1	920000	nan	2.712204e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	7	8	1	13	13	13	8.692611e+00	2.535780e+00	-1.652610e-01	-2.143151e-01	nan	nan	34.321000
BVB	FCB	1	960000	nan	2.958868e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	0	7	10	1	12	12	13	8.444213e+00	3.765763e+00	-1.617746e-01	-2.127271e-01	nan	nan	36.129000
BVB	FCB	1	1000000	nan	3.133552e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	0	8	13	1	13	12	12	8.146830e+00	4.734487e+00	-1.365222e-01	-2.105857e-01	nan	nan	34.570000
BVB	FCB	1	1040000	nan	9.606645e-01	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	0	9	13	1	13	13	13	-1.290116e-01	3.984928e+00	1.911917e-01	-2.044504e-01	nan	nan	33.868000
BVB	FCB	1	1080000	nan	1.916497e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	0	9	12	2	12	12	12	9.376133e-01	6.345381e+00	6.086666e-01	-2.256717e-01	nan	nan	37.424000
BVB	FCB	1	1120000	nan	3.899847e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	0	8	13	2	13	13	13	1.854615e+00	6.076193e+00	7.925535e+00	-2.569540e-01	nan	nan	37.081000
BVB	FCB	1	1160000	nan	4.145490e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	0	9	12	2	13	13	13	2.287277e+00	6.436562e+00	8.115277e+00	-2.571547e-01	nan	nan	36.644000
BVB	FCB	1	1200000	nan	4.280737e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	13	2	13	13	12	3.230012e+00	5.906201e+00	8.227524e+00	-2.407891e-01	nan	nan	33.540000
BVB	FCB	1	1240000	nan	3.837737e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	13	2	13	12	13	2.967510e+00	4.170609e+00	8.465277e+00	-2.524471e-01	nan	nan	39.640000
BVB	FCB	1	1280000	nan	4.184466e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	12	1	12	12	12	3.221698e+00	4.038946e+00	8.160261e+00	1.316959e+00	nan	nan	38.102000
BVB	FCB	1	1320000	nan	4.045535e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	13	0	13	13	13	2.999662e+00	1.953883e+00	8.978388e+00	2.250206e+00	nan	nan	36.301000
BVB	FCB	1	1360000	nan	5.735258e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	12	1	13	13	12	8.015943e+00	3.789859e+00	9.198580e+00	1.936649e+00	nan	nan	36.925000
BVB	FCB	1	1400000	nan	4.976607e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	1	12	12	12	7.151033e+00	1.543702e+00	9.656650e+00	1.555042e+00	nan	nan	37.378000
BVB	FCB	1	1440000	nan	5.191499e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	10	13	1	13	11	13	7.797226e+00	3.357762e+00	9.014354e+00	5.966531e-01	nan	nan	36.597000
BVB	FCB	1	1480000	nan	5.217636e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	12	1	13	11	12	7.691277e+00	4.221472e+00	9.192101e+00	-2.343066e-01	nan	nan	39.031000
BVB	FCB	1	1520000	nan	5.483718e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	1	13	12	12	7.488478e+00	5.235326e+00	8.993846e+00	2.172226e-01	nan	nan	35.693000
BVB	FCB	1	1560000	nan	5.602922e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	9	12	0	12	12	12	8.668655e+00	4.229859e+00	9.046870e+00	4.663045e-01	nan	nan	45.177000
BVB	FCB	1	1600000	nan	5.226178e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	7	13	0	12	12	11	8.428946e+00	3.658214e+00	8.426185e+00	3.913673e-01	nan	nan	38.610000
BVB	FCB	1	1640000	nan	5.449270e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	8	13	0	13	13	12	8.260543e+00	4.946484e+00	8.796709e+00	-2.066553e-01	nan	nan	36.301000
BVB	FCB	1	1680000	nan	5.802057e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	0	8	13	0	12	13	12	8.409568e+00	6.751551e+00	7.575516e+00	4.715914e-01	nan	nan	40.248000
BVB	FCB	1	1720000	nan	4.687630e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	0	9	12	0	13	12	13	8.084362e+00	1.932160e+00	8.677141e+00	5.685679e-02	nan	nan	37.768000
BVB	FCB	1	1760000	nan	5.045869e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	0	8	12	0	12	11	12	7.768983e+00	3.601775e+00	8.858193e+00	-4.547515e-02	nan	nan	35.818000
BVB	FCB	1	1800000	nan	4.980728e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	0	10	12	0	12	10	13	7.563743e+00	3.144239e+00	9.267032e+00	-5.210307e-02	nan	nan	35.053000
BVB	FCB	1	1840000	nan	5.341141e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	0	10	12	0	13	8	12	7.249411e+00	4.955659e+00	9.226765e+00	-6.727195e-02	nan	nan	33.790000
BVB	FCB	1	1880000	nan	5.603128e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	8	11	0	12	8	12	8.626179e+00	5.801032e+00	8.106767e+00	-1.214675e-01	nan	nan	39.967000
BVB	FCB	1	1920000	nan	6.597376e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	0	12	10	12	9.087551e+00	7.467630e+00	9.383677e+00	4.506444e-01	nan	nan	25.038000
BVB	FCB	1	1960000	nan	5.715933e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	8	12	0	10	9	13	8.581091e+00	7.772238e+00	1.889315e+00	4.621088e+00	nan	nan	38.017000
BVB	FCB	1	2000000	nan	4.308988e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	12	1	7	12	13	1.915651e+00	8.219846e+00	2.250047e+00	4.850408e+00	nan	nan	37.425000
BVB	FCB	1	2040000	nan	3.259294e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	13	2	6	13	13	1.242148e+00	3.688084e+00	3.166659e+00	4.940285e+00	nan	nan	35.896000
BVB	FCB	1	2080000	nan	1.949736e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	12	2	5	12	12	6.664582e-01	1.262656e+00	nan	3.920095e+00	nan	nan	30.669000
BVB	FCB	1	2120000	nan	9.905931e-01	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	10	13	4	6	13	13	5.689788e-01	5.505485e-01	-2.614833e-01	3.104328e+00	nan	nan	37.487000
BVB	FCB	1	2160000	nan	1.234395e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	13	7	8	12	12	4.767280e-01	1.315999e-01	1.305568e+00	3.023683e+00	nan	nan	41.761000
BVB	FCB	1	2200000	nan	1.187099e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	11	13	8	10	13	12	6.339784e-01	8.383739e-01	2.187082e-01	3.057336e+00	nan	nan	39.781000
BVB	FCB	1	2240000	nan	8.414562e-01	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	10	13	10	12	13	13	4.444006e-01	1.373971e-01	-6.604844e-02	2.850075e+00	nan	nan	37.627000
BVB	FCB	1	2280000	nan	1.115356e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	12	12	12	13	12	3.512687e-01	7.021656e-01	-1.211528e-01	3.529142e+00	nan	nan	37.876000
BVB	FCB	1	2320000	nan	1.542061e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	12	12	13	13	13	5.578047e-01	8.759536e-01	8.485590e-01	3.885926e+00	nan	nan	36.489000
BVB	FCB	1	2360000	nan	7.345870e-01	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	8	12	13	13	14	13	1.368918e+00	8.937282e-01	-5.888518e-02	nan	nan	nan	26.397000
BVB	FCB	1	2400000	nan	1.346356e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	12	12	12	13	12	2.849611e+00	1.309160e+00	-1.197031e-01	nan	nan	nan	27.222000
BVB	FCB	1	2440000	nan	1.172652e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	12	12	13	12	13	3.818182e+00	1.380921e+00	-2.224358e-01	-2.860605e-01	nan	nan	33.306000
BVB	FCB	1	2480000	nan	1.521170e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	9	12	12	12	10	5.231916e+00	1.368812e+00	-2.352357e-01	-2.808118e-01	nan	nan	39.936000
BVB	FCB	1	2520000	nan	2.019897e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	0	9	7	11	12	13	9	3.961912e+00	8.078123e-01	2.107089e-01	3.099153e+00	nan	nan	37.940000
BVB	FCB	1	2560000	nan	1.576553e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	7	12	13	12	8	2.315049e+00	3.447245e-01	-1.750570e-01	3.821494e+00	nan	nan	33.649000
BVB	FCB	1	2600000	nan	1.924311e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	7	12	12	12	8	2.975737e+00	3.861883e-01	1.326050e-01	4.202713e+00	nan	nan	40.529000
BVB	FCB	1	2640000	nan	2.262826e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	7	12	13	13	8	2.514253e+00	3.749841e-01	2.684424e+00	3.477643e+00	nan	nan	39.109000
BVB	FCB	1	2680000	nan	1.922830e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	9	13	12	13	10	2.184572e+00	2.518200e-01	2.681175e+00	2.573754e+00	nan	nan	41.903000
BVB	FCB	1	2720000	nan	2.673261e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	12	12	13	13	13	1.323713e+00	4.344179e-03	6.469302e+00	2.895686e+00	nan	nan	42.400000
BVB	FCB	1	2760000	nan	1.101024e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	8	13	13	13	12	12	1.017451e+00	-1.348571e-01	3.070111e+00	4.513906e-01	nan	nan	35.209000
BVB	FCB	1	2800000	nan	2.907321e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	12	13	12	13	13	3.862698e-01	-1.694899e-01	6.168194e+00	5.244309e+00	nan	nan	40.404000
BVB	FCB	1	2840000	nan	4.089346e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	13	13	13	12	13	3.448892e-01	-2.646202e-01	8.651782e+00	7.625335e+00	nan	nan	36.317000
BVB	FCB	1	2880000	nan	4.463857e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	12	13	12	9	12	3.751654e-01	-2.290425e-01	9.045128e+00	8.664176e+00	nan	nan	42.978000
BVB	FCB	1	2920000	nan	3.572189e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	13	13	13	6	12	5.605915e-01	-2.408301e-01	5.548649e+00	8.420344e+00	nan	nan	40.311000
BVB	FCB	1	2960000	nan	4.604935e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	13	13	13	7	12	8.534606e-01	-1.301333e-01	9.248740e+00	8.447672e+00	nan	nan	40.466000
BVB	FCB	1	3000000	nan	5.063157e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	12	13	12	5	12	1.017234e+00	4.071721e-02	9.419383e+00	9.775294e+00	nan	nan	35.474000
BVB	FCB	1	3040000	nan	5.012117e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	13	12	6	12	8.607712e-01	3.045687e+00	9.243992e+00	6.898018e+00	nan	nan	41.606000
BVB	FCB	1	3080000	nan	4.763245e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	13	12	12	9	12	4.916084e-01	5.883183e+00	7.256111e+00	5.422077e+00	nan	nan	37.627000
BVB	FCB	1	3120000	nan	4.548327e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	12	13	11	13	8.839644e-01	6.357447e+00	6.368702e+00	4.583196e+00	nan	nan	40.794000
BVB	FCB	1	3160000	nan	4.209628e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	14	13	13	13	12	8.677230e-01	5.357239e+00	6.403302e+00	4.210248e+00	nan	nan	33.852000
BVB	FCB	1	3200000	nan	2.963401e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	10	12	13	12	13	13	1.145558e+00	5.354557e+00	-3.015781e-01	5.655068e+00	nan	nan	35.380000
BVB	FCB	1	3240000	nan	2.865417e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	11	13	13	13	13	12	1.226013e+00	4.819981e+00	2.667847e-01	5.148888e+00	nan	nan	41.278000
BVB	FCB	1	3280000	nan	3.477000e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	10	12	13	12	13	12	9.708032e-01	4.913061e+00	1.125284e+00	6.898851e+00	nan	nan	30.686000
BVB	FCB	1	3320000	nan	3.581581e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	11	13	12	13	13	13	1.084860e+00	4.754124e+00	1.151316e+00	7.336022e+00	nan	nan	39.764000
BVB	FCB	1	3360000	nan	4.139412e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	12	13	13	14	12	1.264373e+00	6.171573e+00	1.196260e+00	7.925443e+00	nan	nan	38.891000
BVB	FCB	1	3400000	nan	3.618331e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	12	12	12	13	12	1.265360e+00	5.620604e+00	1.382551e+00	6.204810e+00	nan	nan	31.075000
BVB	FCB	1	3440000	nan	2.768697e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	12	13	12	12	1.468396e+00	5.178551e+00	-2.411694e-01	4.669012e+00	nan	nan	32.979000
BVB	FCB	1	3480000	nan	3.119516e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	9	13	12	12	13	13	1.506936e+00	4.681967e+00	1.969668e+00	4.319494e+00	nan	nan	40.061000
BVB	FCB	1	3520000	nan	1.620703e+00	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	0	10	13	13	13	13	13	8.402746e-01	4.131248e+00	-1.094135e-01	nan	nan	nan	29.577000
BVB	FCB	1	3560000	nan	6.902428e-01	3	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	0	10	13	13	12	13	12	-1.662058e-01	2.289943e+00	-5.300919e-02	nan	nan	nan	26.535000
BVB	FCB	1	3600000	nan	9.337627e-01	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	0	9	12	12	12	13	12	-2.729076e-01	1.688374e+00	-2.325298e-01	2.552114e+00	nan	nan	42.588000
BVB	FCB	1	3640000	nan	1.109420e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	0	10	13	12	13	13	13	-3.142481e-01	2.885557e+00	-2.552206e-01	2.121592e+00	nan	nan	38.439000
BVB	FCB	1	3680000	nan	3.494553e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	0	9	12	13	13	13	12	-2.376517e-01	6.174414e+00	4.873715e+00	3.167733e+00	nan	nan	34.788000
BVB	FCB	1	3720000	nan	3.663494e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	13	13	13	12	13	-2.648074e-01	5.746338e+00	6.758816e+00	2.413631e+00	nan	nan	36.597000
BVB	FCB	1	3760000	nan	3.542564e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	0	9	12	13	13	12	12	-2.255467e-01	4.961252e+00	6.530864e+00	2.903688e+00	nan	nan	30.498000
BVB	FCB	1	3800000	nan	3.168854e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	10	12	12	12	13	13	-2.742910e-01	3.525314e+00	6.894910e+00	2.529483e+00	nan	nan	40.045000
BVB	FCB	1	3840000	nan	2.462586e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	13	12	12	12	12	-2.678472e-01	2.575482e+00	7.817714e+00	-2.750070e-01	nan	nan	34.149000
BVB	FCB	1	3880000	nan	2.468877e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	0	9	12	11	13	12	10	-2.725678e-01	2.527819e+00	7.842112e+00	-2.218533e-01	nan	nan	35.802000
BVB	FCB	1	3920000	nan	2.592775e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	13	10	13	12	10	-2.285498e-01	2.110460e+00	8.754409e+00	-2.652198e-01	nan	nan	40.809000
BVB	FCB	1	3960000	nan	3.826152e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	1	8	13	11	13	12	9	-2.558682e-01	4.679483e+00	8.030901e+00	2.850092e+00	nan	nan	40.825000
BVB	FCB	1	4000000	nan	3.649167e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	1	9	13	10	13	13	7	-1.777049e-01	3.811166e+00	6.047863e+00	4.915344e+00	nan	nan	41.683000
BVB	FCB	1	4040000	nan	4.846208e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	1	9	13	9	13	13	7	-1.081552e-01	4.746979e+00	9.087804e+00	5.658202e+00	nan	nan	35.865000
BVB	FCB	1	4080000	nan	4.361546e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	1	10	12	12	12	13	8	-5.134605e-02	3.820190e+00	8.390416e+00	5.286925e+00	nan	nan	36.723000
BVB	FCB	1	4120000	nan	3.852291e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	1	9	13	12	13	13	9	9.690515e-02	2.726782e+00	7.148011e+00	5.437466e+00	nan	nan	39.983000
BVB	FCB	1	4160000	nan	2.791265e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	14	13	1	8	13	12	13	12	8	6.138448e+00	8.124053e-01	-2.777733e-01	4.491979e+00	nan	nan	37.908000
BVB	FCB	1	4200000	nan	2.849762e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	11	13	12	9	6.590734e+00	8.856859e-01	-2.953421e-01	4.217972e+00	nan	nan	37.518000
BVB	FCB	1	4240000	nan	3.184308e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	8	13	11	13	11	10	7.414805e+00	7.280548e-01	-2.840112e-01	4.878385e+00	nan	nan	29.968000
BVB	FCB	1	4280000	nan	3.770640e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	12	12	12	12	10	7.991109e+00	1.959131e+00	-3.046284e-01	5.436947e+00	nan	nan	32.572000
BVB	FCB	1	4320000	nan	3.794667e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	13	9	13	12	10	8.447993e+00	2.104728e+00	-2.573745e-01	4.883321e+00	nan	nan	33.261000
BVB	FCB	1	4360000	nan	3.174450e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	13	7	13	12	11	7.421144e+00	2.280741e+00	-3.281468e-01	3.324061e+00	nan	nan	45.536000
BVB	FCB	1	4400000	nan	2.840471e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	12	8	13	13	10	5.526718e+00	1.707032e+00	-3.054328e-01	4.433567e+00	nan	nan	38.953000
BVB	FCB	1	4440000	nan	2.239796e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	7	13	7	13	12	10	7.374373e+00	2.120073e+00	-3.305676e-01	-2.046933e-01	nan	nan	40.576000
BVB	FCB	1	4480000	nan	5.216430e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	8	12	7	12	12	12	6.183728e+00	4.126844e+00	6.995241e+00	3.559906e+00	nan	nan	33.072000
