FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	1258480000	5.215001e+00	5.215001e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	13	13	6.709818e+00	8.622907e+00	6.917843e+00	4.346110e-01	8.931312e+00	6.411511e+00	3.394076e+00	1.704607e+00	3.808319e+00	25.194000
FCB	BVB	1	1258520000	5.245761e+00	5.245761e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	13	12	13	7.120172e+00	6.112427e+00	4.901914e+00	3.232506e+00	7.404509e+00	6.394192e+00	5.254755e+00	4.404110e+00	2.387260e+00	25.211000
FCB	BVB	1	1258560000	5.439085e+00	5.439085e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	13	13	8.460234e+00	5.452482e+00	4.871508e+00	2.367287e+00	6.701927e+00	6.306814e+00	6.048963e+00	4.906576e+00	3.835970e+00	25.085000
FCB	BVB	1	1258600000	4.615497e+00	4.615497e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	12	13	12	5.312083e+00	4.389984e+00	4.853444e+00	2.871208e+00	5.182187e+00	3.493808e+00	2.356543e+00	7.889142e+00	5.191075e+00	25.131000
FCB	BVB	1	1258640000	nan	5.042455e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	12	12	6.978037e+00	7.235159e+00	nan	3.784453e+00	2.452511e+00	2.405610e+00	5.707234e+00	5.670196e+00	6.106439e+00	22.184000
FCB	BVB	1	1258680000	3.948742e+00	3.948742e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	13	12	4.423375e+00	7.507042e+00	3.692537e+00	2.630866e+00	4.017597e+00	-4.256957e-03	1.163625e+00	4.975540e+00	7.132354e+00	24.868000
FCB	BVB	1	1258720000	3.923360e+00	3.923360e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	12	11	5.993055e+00	7.320781e+00	2.315699e+00	1.346567e+00	3.515229e+00	1.157233e+00	2.576042e+00	4.627979e+00	6.457656e+00	24.882000
FCB	BVB	1	1258760000	3.101264e+00	3.101264e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	13	13	13	3.134881e+00	5.008329e+00	2.570583e+00	-1.032248e-01	4.686805e+00	2.362959e+00	5.787236e+00	4.135860e+00	3.279426e-01	24.945000
FCB	BVB	1	1258800000	4.545959e+00	4.545959e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	13	13	8.681134e+00	5.931913e+00	4.800659e+00	-3.658858e-02	4.864981e+00	4.585268e+00	5.739745e+00	1.668143e+00	4.678376e+00	24.882000
FCB	BVB	1	1258840000	4.135350e+00	4.135350e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	7	13	12	11	8.687041e+00	6.863762e+00	3.836760e+00	-6.765522e-02	2.550900e+00	5.153642e+00	6.152010e+00	3.878567e-01	3.653830e+00	24.664000
FCB	BVB	1	1258880000	4.064893e+00	4.064893e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	5	12	12	12	4.640924e+00	7.229116e+00	5.542756e+00	-1.007978e-01	4.999224e+00	4.706840e+00	4.572043e+00	2.003376e-01	4.793597e+00	24.523000
FCB	BVB	1	1258920000	4.432640e+00	4.432640e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	4	13	11	10	8.534416e+00	7.396657e+00	2.564699e+00	-2.557808e-01	3.848324e+00	5.567977e+00	6.824847e+00	2.105380e-01	5.202080e+00	24.165000
FCB	BVB	1	1258960000	4.221011e+00	4.221011e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	5	12	11	11	8.912139e+00	7.745389e+00	3.488893e+00	4.258378e-01	4.988577e+00	2.886733e+00	6.580624e+00	9.205751e-01	2.040330e+00	24.227000
FCB	BVB	1	1259000000	2.779468e+00	2.779468e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	5	13	11	10	8.014488e+00	5.019625e+00	9.186931e-01	2.321756e-01	5.095396e-01	-7.320161e-02	4.223608e+00	2.952444e+00	3.217845e+00	24.726000
FCB	BVB	1	1259040000	2.939870e+00	2.939870e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	7	6	13	10	10	5.384203e-01	5.735705e+00	4.050396e+00	8.022025e-01	5.206276e+00	-1.216923e-01	3.351294e+00	1.766454e+00	5.129779e+00	25.397000
FCB	BVB	1	1259080000	3.306116e+00	3.306116e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	7	12	11	9	2.538589e-01	4.681009e+00	6.069758e+00	5.367956e-01	7.476799e+00	-1.570282e-01	4.811993e+00	-1.164511e-01	6.198309e+00	24.414000
FCB	BVB	1	1259120000	3.794831e+00	3.794831e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	8	13	11	9	5.456007e+00	4.312391e+00	6.913316e+00	1.278384e+00	7.128610e+00	-9.671815e-03	2.706474e+00	-9.692250e-02	6.464893e+00	24.695000
FCB	BVB	1	1259160000	4.369147e+00	4.369147e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	12	10	6.099011e+00	6.377015e+00	7.495549e+00	1.186476e+00	5.033392e+00	-7.231135e-02	6.127739e+00	1.435132e-01	6.931938e+00	24.804000
FCB	BVB	1	1259200000	4.552266e+00	4.552266e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	13	10	5.922003e+00	6.519384e+00	7.319099e+00	1.984084e+00	7.094435e+00	1.391364e+00	3.050450e+00	2.104058e-01	7.479166e+00	24.789000
FCB	BVB	1	1259240000	4.534788e+00	4.534788e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	12	9	3.226738e+00	4.406004e+00	8.921636e+00	1.957033e+00	7.617743e+00	4.742760e+00	2.248504e+00	-1.461435e-02	7.707292e+00	24.866000
FCB	BVB	1	1259280000	4.605492e+00	4.605492e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	12	13	12	2.408253e+00	5.797808e+00	8.276529e+00	2.380585e+00	7.394507e+00	5.570074e+00	2.687263e+00	-2.532922e-01	7.187698e+00	25.116000
FCB	BVB	1	1259320000	5.458332e+00	5.458332e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	12	12	12	3.884592e+00	4.372595e+00	7.866836e+00	1.995520e+00	8.211853e+00	5.323659e+00	1.751178e+00	8.409056e+00	7.309696e+00	24.695000
FCB	BVB	1	1259360000	4.592208e+00	4.592208e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	11	12	12	2.795580e+00	2.006419e+00	8.406378e+00	1.827289e+00	3.809373e+00	4.555511e+00	1.681484e+00	8.560664e+00	7.687172e+00	24.774000
FCB	BVB	1	1259400000	5.214342e+00	5.214342e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	12	12	12	3.815640e+00	3.296585e+00	8.586809e+00	2.897078e+00	4.552447e+00	5.041905e+00	4.079348e+00	6.791991e+00	7.867280e+00	24.850000
FCB	BVB	1	1259440000	5.758806e+00	5.758806e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	9	11	11	10	11	6.401503e+00	5.339812e+00	7.993550e+00	1.394251e-01	5.944488e+00	5.529021e+00	6.049734e+00	6.318524e+00	8.113195e+00	24.430000
FCB	BVB	1	1259480000	5.476549e+00	5.476549e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	8	9	13	8	10	7.102534e+00	4.168460e+00	5.944455e+00	1.060622e+00	6.665242e+00	6.171561e+00	6.124419e+00	5.091542e+00	6.960108e+00	24.133000
FCB	BVB	1	1259520000	5.864588e+00	5.864588e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	5	10	13	6	11	8.290744e+00	6.453751e+00	3.798130e+00	9.471549e-01	7.947727e+00	5.414720e+00	8.654505e+00	4.282394e+00	6.992170e+00	24.118000
FCB	BVB	1	1259560000	5.776843e+00	5.776843e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	3	9	13	6	11	6.474761e+00	7.023124e+00	6.561224e+00	3.541182e-01	8.122257e+00	4.105518e+00	8.985966e+00	5.230120e+00	5.134496e+00	24.009000
FCB	BVB	1	1259600000	6.455413e+00	6.455413e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	1	10	13	6	12	7.852586e+00	6.483845e+00	6.866982e+00	6.904029e+00	8.782105e+00	3.469240e+00	8.913969e+00	2.136721e+00	6.689235e+00	24.039000
FCB	BVB	1	1259640000	6.285423e+00	6.285423e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	0	10	12	8	12	7.394429e+00	5.269618e+00	6.899177e+00	1.635507e+00	8.211772e+00	5.698059e+00	8.920623e+00	4.552027e+00	7.987598e+00	24.336000
FCB	BVB	1	1259680000	6.710012e+00	6.710012e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	1	10	13	9	13	7.981882e+00	5.619697e+00	5.227955e+00	7.542515e+00	8.672166e+00	5.755244e+00	7.106496e+00	4.990139e+00	7.494013e+00	24.398000
FCB	BVB	1	1259720000	6.745051e+00	6.745051e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	4	12	12	11	12	8.698903e+00	6.161814e+00	8.117579e+00	1.577643e+00	8.252456e+00	5.569763e+00	8.450260e+00	5.128052e+00	8.748987e+00	24.866000
FCB	BVB	1	1259760000	6.566477e+00	6.566477e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	6	12	13	11	12	7.996527e+00	7.093115e+00	5.981587e+00	5.095519e+00	8.103486e+00	4.278734e+00	7.052268e+00	5.191738e+00	8.305322e+00	24.508000
FCB	BVB	1	1259800000	5.768153e+00	5.768153e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	8	12	12	12	13	5.119044e+00	5.934562e+00	6.877278e+00	6.015951e+00	8.742632e+00	4.902444e+00	7.341788e+00	-2.162521e-01	7.195928e+00	24.757000
FCB	BVB	1	1259840000	6.199874e+00	6.199874e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	12	11	12	6.984815e+00	7.531241e+00	6.538803e+00	6.307259e+00	8.610422e+00	4.135758e+00	9.733554e+00	-4.701159e-02	6.004028e+00	24.819000
FCB	BVB	1	1259880000	6.396017e+00	6.396017e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	10	12	13	13	6.972260e+00	9.552242e+00	6.341119e+00	4.828495e+00	8.585896e+00	4.144563e+00	9.595136e+00	-1.718022e-01	7.716246e+00	24.788000
FCB	BVB	1	1259920000	6.057238e+00	6.057238e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	11	12	12	5.962332e+00	8.755957e+00	7.107105e+00	7.873061e+00	6.429895e+00	4.475561e+00	9.463919e+00	-1.671152e-01	4.614428e+00	24.898000
FCB	BVB	1	1259960000	6.590876e+00	6.590876e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	12	12	12	6.590870e+00	9.282291e+00	8.206992e+00	7.487311e+00	7.243836e+00	3.670481e+00	9.386165e+00	-1.226520e-01	7.572591e+00	24.913000
FCB	BVB	1	1260000000	7.092215e+00	7.092215e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	13	13	8.281190e+00	9.133918e+00	8.006661e+00	9.279776e+00	9.255662e+00	2.921440e+00	8.750957e+00	1.950354e-02	8.180824e+00	25.038000
FCB	BVB	1	1260040000	6.419230e+00	6.419230e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	12	6.399778e+00	7.875737e+00	7.155297e+00	7.411410e+00	8.546912e+00	2.744436e+00	9.222531e+00	2.424745e-01	8.174493e+00	24.944000
FCB	BVB	1	1260080000	6.723455e+00	6.723455e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	13	13	8.460715e+00	8.056298e+00	6.047353e+00	7.416108e+00	8.519292e+00	4.755468e+00	8.975925e+00	1.816576e-01	8.098282e+00	25.023000
FCB	BVB	1	1260120000	6.539060e+00	6.539060e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	13	12	8.057770e+00	6.389710e+00	5.801969e+00	6.534496e+00	8.786785e+00	5.131792e+00	8.862790e+00	2.010491e-01	9.085182e+00	24.976000
FCB	BVB	1	1260160000	6.889599e+00	6.889599e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	13	12	12	9.080115e+00	7.633837e+00	6.954658e+00	7.024454e+00	8.022826e+00	3.883648e+00	7.439605e+00	4.248608e+00	7.718643e+00	24.851000
FCB	BVB	1	1260200000	6.468729e+00	6.468729e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	13	13	7.671730e+00	7.661182e+00	6.013349e+00	4.071035e+00	7.132140e+00	3.415351e+00	8.963310e+00	5.590128e+00	7.700335e+00	24.945000
FCB	BVB	1	1260240000	6.953275e+00	6.953275e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	8	13	12	12	9.470127e+00	7.375306e+00	7.930490e+00	2.114089e+00	8.604373e+00	3.376367e+00	8.132508e+00	6.390805e+00	9.185410e+00	24.757000
FCB	BVB	1	1260280000	7.070845e+00	7.070845e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	7	9	13	11	12	9.167735e+00	9.003436e+00	7.964109e+00	1.604767e+00	7.988916e+00	4.354284e+00	8.134233e+00	5.921542e+00	9.498582e+00	24.570000
FCB	BVB	1	1260320000	6.764952e+00	6.764952e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	5	10	13	8	13	7.848387e+00	9.637112e+00	5.615582e+00	1.951327e+00	9.084669e+00	3.659921e+00	8.526485e+00	6.260256e+00	8.300830e+00	24.352000
FCB	BVB	1	1260360000	6.591939e+00	6.591939e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	5	11	13	6	12	9.315272e+00	9.737315e+00	6.105686e+00	2.772582e-01	8.734407e+00	2.917234e+00	6.797735e+00	7.062434e+00	8.380106e+00	24.258000
FCB	BVB	1	1260400000	6.443699e+00	6.443699e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	4	11	12	4	13	8.111758e+00	9.762025e+00	5.852492e+00	1.668682e-01	8.476413e+00	3.669333e+00	7.627711e+00	6.819607e+00	7.507086e+00	24.367000
FCB	BVB	1	1260440000	6.839593e+00	6.839593e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	4	10	13	1	12	9.251025e+00	9.948657e+00	7.442600e+00	7.590197e-01	8.498287e+00	4.073111e+00	7.011701e+00	6.751984e+00	7.819955e+00	23.915000
FCB	BVB	1	1260480000	7.552252e+00	7.552252e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	5	10	12	0	13	8.012129e+00	1.017023e+01	7.268379e+00	5.787342e+00	9.176944e+00	3.347707e+00	9.038871e+00	7.141571e+00	8.027092e+00	23.930000
FCB	BVB	1	1260520000	7.294612e+00	7.294612e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	10	13	2	13	9.024647e+00	9.650182e+00	7.619070e+00	2.109718e-01	9.350272e+00	2.967490e+00	1.015020e+01	8.748643e+00	7.930030e+00	24.555000
FCB	BVB	1	1260560000	6.851215e+00	6.851215e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	10	13	5	13	7.942419e+00	8.867229e+00	7.585197e+00	4.494610e-02	8.498517e+00	4.238562e+00	9.422794e+00	8.840601e+00	6.220675e+00	24.304000
FCB	BVB	1	1260600000	6.898090e+00	6.898090e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	9	13	7	12	7.522423e+00	8.549768e+00	7.631698e+00	1.584107e-02	8.573073e+00	4.290142e+00	9.152155e+00	9.456766e+00	6.890943e+00	24.524000
FCB	BVB	1	1260640000	6.960172e+00	6.960172e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	13	9	13	7.406542e+00	8.691938e+00	8.465650e+00	-2.234884e-01	8.107775e+00	5.325693e+00	8.302615e+00	9.351886e+00	7.212937e+00	24.757000
FCB	BVB	1	1260680000	6.669099e+00	6.669099e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	12	12	12	6.547595e+00	7.705900e+00	8.541404e+00	-7.201732e-02	8.135113e+00	5.988983e+00	8.369448e+00	7.621809e+00	7.183654e+00	24.835000
FCB	BVB	1	1260720000	6.221694e+00	6.221694e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	12	13	5.797065e+00	6.705970e+00	6.778052e+00	6.667550e+00	7.174916e+00	6.540085e+00	1.856034e+00	6.639644e+00	7.835925e+00	25.022000
FCB	BVB	1	1260760000	7.268455e+00	7.268455e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	13	13	12	7.130003e+00	6.484669e+00	7.956548e+00	8.377118e+00	8.499427e+00	6.502608e+00	7.212004e+00	4.304572e+00	8.949147e+00	25.007000
FCB	BVB	1	1260800000	7.470485e+00	7.470485e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	13	13	8.419548e+00	6.711142e+00	8.659696e+00	9.288912e+00	8.351564e+00	6.564290e+00	7.863804e+00	3.223707e+00	8.151699e+00	25.116000
FCB	BVB	1	1260840000	6.870179e+00	6.870179e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	12	7.894746e+00	6.872870e+00	7.302354e+00	8.227488e+00	8.340054e+00	5.936439e+00	7.350514e+00	3.715543e+00	6.191602e+00	24.991000
FCB	BVB	1	1260880000	6.619399e+00	6.619399e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	12	12	12	7.320582e+00	4.489548e+00	7.016553e+00	8.765138e+00	9.354595e+00	5.767239e+00	6.823485e+00	3.566514e+00	6.470936e+00	24.866000
FCB	BVB	1	1260920000	6.430765e+00	6.430765e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	8	13	12	13	6.047104e+00	2.988900e+00	6.976997e+00	7.156590e+00	8.685709e+00	6.726993e+00	8.872947e+00	3.642254e+00	6.779391e+00	24.851000
FCB	BVB	1	1260960000	5.538843e+00	5.538843e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	8	12	12	12	5.087523e+00	2.606849e+00	6.160073e+00	3.968457e+00	8.292624e+00	6.610812e+00	7.127023e+00	2.452201e+00	7.544027e+00	24.789000
FCB	BVB	1	1261000000	6.228930e+00	6.228930e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	7	13	12	13	5.378400e+00	2.968998e+00	6.050200e+00	6.562107e+00	8.477419e+00	6.650704e+00	9.395455e+00	2.473080e+00	8.104006e+00	24.648000
FCB	BVB	1	1261040000	6.487474e+00	6.487474e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	8	13	11	12	5.013883e+00	5.754080e+00	5.647815e+00	8.436135e+00	7.193900e+00	6.625244e+00	9.371824e+00	2.165186e+00	8.179202e+00	24.695000
FCB	BVB	1	1261080000	6.546522e+00	6.546522e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	8	13	12	13	5.301657e+00	8.263054e+00	6.859707e+00	6.053525e+00	7.493349e+00	6.840724e+00	9.196294e+00	1.513437e+00	7.396950e+00	24.851000
FCB	BVB	1	1261120000	6.796773e+00	6.796773e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	8	13	11	13	7.313410e+00	7.191039e+00	7.819811e+00	7.403715e+00	6.349072e+00	7.176709e+00	9.322026e+00	3.732011e-01	8.221974e+00	24.804000
FCB	BVB	1	1261160000	6.798145e+00	6.798145e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	8	12	10	12	8.273838e+00	7.171855e+00	6.998202e+00	8.963620e+00	7.544291e+00	6.158733e+00	8.806319e+00	-1.342210e-03	7.267791e+00	24.648000
FCB	BVB	1	1261200000	6.143081e+00	6.143081e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	7	13	12	11	8.998081e+00	-2.219841e-01	7.637392e+00	7.986732e+00	6.611839e+00	5.787715e+00	9.686405e+00	-9.839151e-02	8.899941e+00	24.788000
FCB	BVB	1	1261240000	5.659522e+00	5.659522e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	11	8	7.924445e+00	-2.176106e-01	6.249452e+00	6.917873e+00	5.063597e+00	6.508632e+00	9.919700e+00	-1.679953e-01	8.737608e+00	24.523000
FCB	BVB	1	1261280000	6.152615e+00	6.152615e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	7	13	12	6	8.392673e+00	-2.097969e-01	5.931817e+00	8.013998e+00	7.298310e+00	6.793208e+00	9.843590e+00	-1.566317e-01	9.466371e+00	24.601000
FCB	BVB	1	1261320000	6.066366e+00	6.066366e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	6	13	12	6	7.259192e+00	-1.838225e-01	6.961896e+00	8.414646e+00	6.877759e+00	5.849001e+00	1.000103e+01	-1.211827e-01	9.538773e+00	24.492000
FCB	BVB	1	1261360000	6.191897e+00	6.191897e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	5	13	12	5	6.470155e+00	-1.886678e-01	6.497925e+00	8.153668e+00	8.149568e+00	6.977726e+00	1.043920e+01	-1.238280e-01	9.351334e+00	24.321000
FCB	BVB	1	1261400000	5.707222e+00	5.707222e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	4	13	13	7	6.065432e+00	-2.100987e-01	6.737387e+00	7.527571e+00	9.532464e+00	7.599480e+00	4.659722e+00	-1.795139e-01	9.632551e+00	24.445000
FCB	BVB	1	1261440000	5.893744e+00	5.893744e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	4	12	12	9	8.210106e+00	-1.967880e-01	7.853623e+00	6.817826e+00	8.729597e+00	6.982847e+00	4.889493e+00	-1.881338e-01	9.945123e+00	24.430000
FCB	BVB	1	1261480000	5.944539e+00	5.944539e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	5	13	13	11	8.444469e+00	-2.386884e-01	7.960007e+00	7.855067e+00	9.484578e+00	7.153953e+00	4.208235e+00	-1.628611e-01	8.796091e+00	24.679000
FCB	BVB	1	1261520000	5.624288e+00	5.624288e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	13	12	8.060343e+00	-2.393001e-01	5.428008e+00	8.177417e+00	8.173399e+00	7.696180e+00	5.685442e+00	-2.102731e-01	7.847373e+00	24.835000
FCB	BVB	1	1261560000	5.598028e+00	5.598028e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	9	13	13	11	7.666430e+00	-2.423326e-01	7.835757e+00	6.261646e+00	7.883476e+00	7.092008e+00	6.221595e+00	-2.427870e-01	7.906461e+00	24.960000
