FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	FCB	1	2670640000	2.535465e+00	2.535465e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	13	7	12	12	12	12	12	6.125065e+00	2.505884e+00	7.191077e-01	4.890450e+00	3.454503e-01	6.268302e-01	34.928000
BVB	FCB	1	2670680000	2.657382e+00	2.657382e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	12	8	10	13	12	13	13	5.237202e+00	1.425012e+00	2.551422e+00	6.651741e+00	3.286189e-01	-2.497016e-01	34.835000
BVB	FCB	1	2670720000	nan	2.906370e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	12	8	10	12	12	12	13	6.028684e+00	4.357663e-01	1.811791e+00	5.719168e+00	5.364398e-01	nan	28.986000
BVB	FCB	1	2670760000	3.139756e+00	3.139756e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	9	12	8	10	12	12	13	12	5.679051e+00	3.994537e-01	1.682719e+00	7.584134e+00	3.514993e+00	-2.181351e-02	34.585000
BVB	FCB	1	2670800000	4.061692e+00	4.061692e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	13	7	10	11	13	12	13	7.490228e+00	6.996259e-01	1.727514e+00	7.634691e+00	4.519052e+00	2.299041e+00	34.710000
BVB	FCB	1	2670840000	4.843368e+00	4.843368e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	13	7	10	9	13	10	13	8.015946e+00	8.303163e-01	1.812215e+00	7.896895e+00	5.005279e+00	5.499554e+00	34.694000
BVB	FCB	1	2670880000	3.912473e+00	3.912473e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	6	9	9	12	8	13	8.443502e+00	8.431399e-01	1.799396e+00	2.720135e+00	2.851413e+00	6.817250e+00	34.493000
BVB	FCB	1	2670920000	4.805467e+00	4.805467e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	7	9	9	13	9	13	7.080047e+00	1.144685e+00	2.205431e+00	9.300135e+00	2.328888e+00	6.773615e+00	34.632000
BVB	FCB	1	2670960000	4.526406e+00	4.526406e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	8	10	10	12	8	13	8.424896e+00	-2.974447e-01	2.140721e+00	8.534353e+00	2.561344e+00	5.794568e+00	34.429000
BVB	FCB	1	2671000000	4.402670e+00	4.402670e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	7	11	10	13	9	12	8.403287e+00	-3.222363e-01	1.824803e+00	7.566282e+00	3.259258e+00	5.684629e+00	34.647000
BVB	FCB	1	2671040000	3.747710e+00	3.747710e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	14	12	11	8	12	11	12	11	12	7.788758e+00	-2.848012e-01	2.585746e+00	6.614035e+00	2.429338e+00	3.353183e+00	34.991000
BVB	FCB	1	2671080000	3.948988e+00	3.948988e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	12	13	12	12	10	7.430261e+00	-3.218738e-01	2.521922e+00	7.389212e+00	2.608246e-01	6.413585e+00	35.178000
BVB	FCB	1	2671120000	3.567410e+00	3.567410e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	10	13	12	13	13	10	6.974564e+00	-3.329318e-01	2.451769e+00	6.346932e+00	9.687975e-01	4.995326e+00	35.474000
BVB	FCB	1	2671160000	2.950343e+00	2.950343e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	10	12	13	13	12	9	5.596755e+00	-3.317334e-01	2.632917e+00	6.047497e+00	9.450152e-01	2.811606e+00	35.022000
BVB	FCB	1	2671200000	3.165308e+00	3.165308e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	13	12	13	13	8	4.758817e+00	-3.018369e-01	3.293345e+00	5.483730e+00	9.986506e-01	4.759142e+00	35.100000
BVB	FCB	1	2671240000	2.565494e+00	2.565494e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	13	13	12	13	10	3.069994e+00	-3.712205e-01	2.177159e+00	4.235501e+00	9.581280e-01	5.323405e+00	35.162000
BVB	FCB	1	2671280000	3.672354e+00	3.672354e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	12	8	12	13	13	12	11	6.254569e+00	-3.304700e-01	3.655914e+00	4.448843e+00	1.497636e+00	6.507633e+00	34.914000
BVB	FCB	1	2671320000	3.246083e+00	3.246083e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	8	13	13	13	13	11	6.964655e+00	-3.150757e-01	2.400737e+00	2.974912e+00	2.128983e+00	5.322285e+00	35.226000
BVB	FCB	1	2671360000	3.787223e+00	3.787223e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	9	13	13	12	12	12	5.180963e+00	-3.448953e-01	3.794234e+00	4.708192e+00	2.455500e+00	6.929342e+00	35.053000
BVB	FCB	1	2671400000	4.094973e+00	4.094973e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	12	9	12	12	13	13	12	5.838055e+00	-3.151618e-01	3.734078e+00	5.342520e+00	3.842918e+00	6.127429e+00	35.241000
BVB	FCB	1	2671440000	4.156098e+00	4.156098e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	12	9	13	13	12	13	12	6.713316e+00	-3.665343e-01	3.049329e+00	5.820593e+00	3.555131e+00	6.164751e+00	35.069000
BVB	FCB	1	2671480000	3.546409e+00	3.546409e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	9	12	13	12	12	11	3.974795e+00	-3.574141e-01	3.232241e+00	4.967288e+00	4.578076e+00	4.883466e+00	34.835000
BVB	FCB	1	2671520000	4.143247e+00	4.143247e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	11	13	12	13	13	12	5.751150e+00	-3.202905e-01	4.118776e+00	5.578360e+00	4.626601e+00	5.104887e+00	35.225000
BVB	FCB	1	2671560000	3.791088e+00	3.791088e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	11	9	13	12	12	12	11	6.805299e+00	-3.525408e-01	3.119781e+00	4.612787e+00	3.509242e+00	5.051961e+00	34.741000
BVB	FCB	1	2671600000	3.676841e+00	3.676841e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	9	11	11	13	12	12	5.535527e+00	-3.513996e-01	3.622728e+00	4.438949e+00	3.481292e+00	5.333950e+00	34.835000
BVB	FCB	1	2671640000	1.807899e+00	1.807899e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	13	9	12	10	12	12	12	5.704110e+00	-3.370684e-01	2.746659e+00	2.735950e+00	-3.334791e-01	3.312219e-01	34.914000
BVB	FCB	1	2671680000	2.323328e+00	2.323328e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	13	9	11	10	13	12	13	5.758207e+00	-3.393377e-01	2.878926e+00	5.775142e+00	-3.631262e-01	2.301561e-01	34.741000
BVB	FCB	1	2671720000	nan	2.852762e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	13	8	10	10	13	13	13	7.162734e+00	-3.086993e-01	1.143638e+00	6.593948e+00	-3.278085e-01	nan	29.062000
BVB	FCB	1	2671760000	4.348070e+00	4.348070e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	8	10	11	12	12	13	7.888893e+00	-3.016604e-01	2.777288e+00	7.876459e+00	-2.974932e-01	8.144933e+00	34.836000
BVB	FCB	1	2671800000	5.135763e+00	5.135763e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	11	12	9	11	10	13	13	12	8.064312e+00	-2.938516e-01	2.603984e+00	7.482528e+00	4.923994e+00	8.033610e+00	34.804000
BVB	FCB	1	2671840000	3.301128e+00	3.301128e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	12	10	11	11	12	13	12	8.228414e+00	-2.929074e-01	-3.147860e-01	-3.111654e-01	4.590806e+00	7.906408e+00	34.851000
BVB	FCB	1	2671880000	nan	3.207862e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	11	10	10	13	13	12	12	7.760025e+00	-2.705624e-01	nan	-3.195256e-01	1.743864e+00	7.125508e+00	29.016000
BVB	FCB	1	2671920000	3.247375e+00	3.247375e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	10	12	12	13	13	13	8.356655e+00	-3.099658e-01	-2.877322e-01	1.770958e+00	1.733070e+00	8.221265e+00	35.334000
BVB	FCB	1	2671960000	3.713471e+00	3.713471e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	9	11	12	12	12	12	7.680716e+00	-3.127698e-01	6.045260e+00	1.830282e-01	1.468884e+00	7.215708e+00	34.897000
BVB	FCB	1	2672000000	4.324366e+00	4.324366e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	8	11	12	13	13	13	7.488074e+00	-2.916637e-01	4.988516e+00	5.623473e+00	1.141527e+00	6.996269e+00	35.193000
BVB	FCB	1	2672040000	4.947095e+00	4.947095e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	8	12	12	12	14	12	8.283252e+00	-2.542555e-01	5.334048e+00	7.626648e+00	1.474576e+00	7.218302e+00	35.272000
BVB	FCB	1	2672080000	4.418988e+00	4.418988e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	10	13	13	12	13	11	5.109855e+00	-3.094482e-01	6.070830e+00	7.801118e+00	5.774850e-01	7.264085e+00	35.240000
BVB	FCB	1	2672120000	4.723964e+00	4.723964e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	10	11	12	13	13	12	6.359653e+00	-3.588394e-01	5.678824e+00	8.281731e+00	4.964619e-01	7.885951e+00	35.178000
BVB	FCB	1	2672160000	4.179504e+00	4.179504e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	11	9	12	12	12	12	11	4.114291e+00	-3.752011e-01	4.830143e+00	7.882706e+00	8.904430e-01	7.734644e+00	34.991000
BVB	FCB	1	2672200000	4.679834e+00	4.679834e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	9	11	12	13	13	11	6.017560e+00	-3.705892e-01	6.565157e+00	6.739235e+00	1.475085e+00	7.652555e+00	35.007000
BVB	FCB	1	2672240000	3.689308e+00	3.689308e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	8	12	12	12	12	12	6.037651e+00	-3.403521e-01	4.104696e+00	7.314953e+00	1.203400e+00	3.815498e+00	34.836000
BVB	FCB	1	2672280000	3.968641e+00	3.968641e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	8	11	13	12	12	12	5.768573e+00	-3.759405e-01	3.327871e+00	7.515641e+00	1.357648e+00	6.218054e+00	34.897000
BVB	FCB	1	2672320000	4.594929e+00	4.594929e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	7	13	12	10	13	13	6.592714e+00	-3.688320e-01	5.711555e+00	7.555112e+00	1.352471e+00	6.726553e+00	35.101000
BVB	FCB	1	2672360000	4.338160e+00	4.338160e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	9	12	13	7	12	11	6.004536e+00	-3.661473e-01	6.311519e+00	7.665720e+00	2.959495e+00	3.453836e+00	34.819000
BVB	FCB	1	2672400000	4.336631e+00	4.336631e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	10	11	12	5	13	9	5.848883e+00	-3.414267e-01	6.268209e+00	7.985971e+00	2.808542e+00	3.449607e+00	34.429000
BVB	FCB	1	2672440000	3.306753e+00	3.306753e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	12	12	6	13	8	5.362994e+00	-3.209037e-01	5.084258e+00	7.396284e+00	2.617044e+00	-2.991587e-01	34.788000
BVB	FCB	1	2672480000	3.169790e+00	3.169790e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	11	10	13	5	12	7	4.827229e+00	-3.492674e-01	5.053454e+00	5.691136e+00	4.007675e+00	-2.114884e-01	34.242000
BVB	FCB	1	2672520000	3.971666e+00	3.971666e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	10	11	12	8	13	8	5.103496e+00	-3.358147e-01	6.043353e+00	7.461232e+00	5.752604e+00	-1.948710e-01	34.725000
BVB	FCB	1	2672560000	3.897352e+00	3.897352e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	10	10	13	10	12	8	5.642737e+00	-3.213674e-01	6.128347e+00	6.917531e+00	5.247567e+00	-2.307014e-01	34.726000
BVB	FCB	1	2672600000	2.915583e+00	2.915583e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	9	11	12	13	11	11	6.338082e+00	-3.133512e-01	5.280146e+00	7.407953e-01	5.722877e+00	-2.750523e-01	34.819000
BVB	FCB	1	2672640000	2.697890e+00	2.697890e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	10	12	12	13	9	13	6.713942e+00	-2.788152e-01	3.749963e+00	7.946641e-01	5.469470e+00	-2.618822e-01	34.977000
BVB	FCB	1	2672680000	nan	3.902853e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	10	12	13	12	6	12	8.444488e+00	-2.509956e-01	5.846316e+00	nan	5.718050e+00	-2.435958e-01	28.813000
BVB	FCB	1	2672720000	3.612377e+00	3.612377e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	10	12	12	13	4	13	8.727661e+00	-2.298382e-01	3.453881e+00	4.605762e+00	5.320980e+00	-2.041844e-01	34.866000
BVB	FCB	1	2672760000	3.670607e+00	3.670607e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	9	11	12	12	1	13	8.191568e+00	-2.284415e-01	2.801088e+00	7.202032e+00	4.103020e+00	-4.562586e-02	34.226000
BVB	FCB	1	2672800000	4.233730e+00	4.233730e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	11	12	13	3	13	8.473288e+00	-2.301227e-01	3.792234e+00	7.703192e+00	5.653707e+00	1.008140e-02	34.820000
BVB	FCB	1	2672840000	3.917965e+00	3.917965e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	10	12	11	13	5	13	9.426140e+00	-2.311734e-01	3.556614e+00	7.563726e+00	3.432782e+00	-2.402982e-01	34.710000
BVB	FCB	1	2672880000	3.400139e+00	3.400139e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	9	11	11	12	8	12	9.323573e+00	-2.531341e-01	4.970776e+00	6.169460e+00	4.380549e-01	-2.478967e-01	34.522000
BVB	FCB	1	2672920000	3.295575e+00	3.295575e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	13	10	12	10	13	8.608995e+00	-2.505300e-01	2.882860e+00	7.863689e+00	9.224675e-01	-2.540323e-01	35.007000
BVB	FCB	1	2672960000	1.660648e+00	1.660648e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	9	12	12	10	12	13	8.240331e+00	-2.543053e-01	-2.687438e-01	2.282494e-01	2.282938e+00	-2.645830e-01	34.928000
BVB	FCB	1	2673000000	2.706938e+00	2.706938e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	9	11	12	10	13	13	8.077002e+00	-2.620448e-01	1.738652e+00	4.013932e+00	2.958148e+00	-2.840588e-01	35.053000
BVB	FCB	1	2673040000	2.769658e+00	2.769658e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	12	10	10	11	11	13	13	6.820048e+00	-3.035299e-01	3.094216e+00	6.202831e+00	1.103786e+00	-2.994062e-01	34.819000
BVB	FCB	1	2673080000	3.258188e+00	3.258188e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	8	13	9	10	11	9	13	12	4.293380e+00	-3.146183e-01	2.280335e+00	7.552150e+00	6.059858e+00	-3.219778e-01	34.585000
BVB	FCB	1	2673120000	1.481703e+00	1.481703e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	7	12	10	11	11	8	13	12	2.072903e+00	-2.791629e-01	1.974791e+00	2.769480e+00	2.644869e+00	-2.926589e-01	34.569000
BVB	FCB	1	2673160000	3.267179e+00	3.267179e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	7	11	9	11	11	9	12	12	6.046141e+00	-2.418232e-01	2.587005e+00	4.088196e+00	7.366199e+00	-2.426426e-01	34.242000
