FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	750400000	nan	1.299259e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	10	13	13	0	1.553537e+00	1.592324e+00	-3.728466e-01	3.538419e+00	-5.828673e-02	3.188135e+00	nan	-3.464668e-01	nan	56.066000
FCB	BVB	1	750440000	nan	8.315040e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	9	13	13	0	2.089765e+00	-3.617940e-01	-3.293955e-01	1.375798e+00	1.132519e-01	3.078186e+00	nan	1.074878e+00	-3.886570e-01	68.889000
FCB	BVB	1	750480000	nan	1.576387e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	8	13	13	0	2.957209e+00	1.504700e+00	-1.378811e-01	3.348412e+00	3.649598e+00	1.584952e+00	nan	5.041621e-02	-3.463115e-01	67.548000
FCB	BVB	1	750520000	nan	8.016803e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	10	13	12	0	3.110427e+00	1.274280e+00	-3.630815e-01	-3.375509e-01	3.256942e+00	-2.228781e-01	nan	-3.460800e-01	4.138469e-02	57.908000
FCB	BVB	1	750560000	nan	1.797261e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	11	12	13	0	2.536092e+00	9.209235e-01	3.495866e-01	4.605080e+00	5.514830e+00	-3.920428e-01	nan	6.783983e-01	1.652192e-01	68.755000
FCB	BVB	1	750600000	nan	1.720584e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	6	11	13	13	0	3.428310e+00	6.356805e+00	1.678674e-01	-3.597605e-01	3.955594e+00	-3.362991e-01	nan	9.194838e-01	-3.673326e-01	66.877000
FCB	BVB	1	750640000	nan	2.229992e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	11	13	13	0	2.853775e+00	4.575976e+00	-2.648283e-01	5.136707e+00	4.868454e+00	-3.222204e-01	nan	1.402601e+00	-4.105272e-01	60.575000
FCB	BVB	1	750680000	9.178760e-01	9.178760e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	10	13	13	0	3.679651e+00	-3.437743e-01	-3.794712e-01	4.516785e+00	6.564376e-01	-3.265590e-01	-3.734373e-01	1.182989e+00	-3.517373e-01	89.419000
FCB	BVB	1	750720000	nan	1.721308e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	7	10	13	13	0	3.800871e+00	-3.408432e-01	-3.693824e-01	5.832502e+00	nan	-3.476022e-01	2.254690e+00	1.218925e+00	nan	59.170000
FCB	BVB	1	750760000	nan	7.066755e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	7	12	12	0	-3.470958e-01	4.624863e+00	-4.058193e-01	-3.471728e-01	-3.670160e-01	-3.669690e-01	1.846663e+00	1.015951e+00	nan	67.034000
FCB	BVB	1	750800000	8.426038e-01	8.426038e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	6	13	12	0	3.722143e+00	-3.356232e-01	-3.327441e-01	4.025827e+00	3.039404e-01	-3.740566e-01	1.237174e+00	-3.344851e-01	-3.287403e-01	56.581000
FCB	BVB	1	750840000	8.221832e-01	8.221832e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	5	12	12	0	-3.262818e-01	-3.269126e-01	-3.855497e-01	5.614767e+00	1.655950e+00	-3.253201e-01	7.216701e-01	1.156893e+00	-3.855671e-01	51.027000
FCB	BVB	1	750880000	nan	2.963971e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	6	13	12	0	nan	-3.415039e-01	-3.506838e-01	4.397099e+00	-3.364548e-01	-3.774964e-01	6.164566e-02	-3.404810e-01	-3.409482e-01	60.559000
FCB	BVB	1	750920000	1.958373e+00	1.958373e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	13	11	0	4.263825e+00	4.918876e+00	-3.789463e-01	5.208127e+00	1.989938e+00	-3.881107e-01	2.749354e+00	-3.463497e-01	-3.913599e-01	80.699000
FCB	BVB	1	750960000	1.244175e+00	1.244175e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	7	13	13	0	3.772529e+00	-3.248031e-01	-3.182748e-01	3.735830e+00	2.525824e+00	-3.178686e-01	2.673402e+00	-3.143091e-01	-2.347525e-01	53.898000
FCB	BVB	1	751000000	1.258787e+00	1.258787e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	13	0	-3.007331e-01	2.744640e+00	-3.663036e-01	4.283761e+00	2.580569e+00	-3.353249e-01	2.263492e+00	7.082334e-01	-2.492530e-01	64.896000
FCB	BVB	1	751040000	1.343324e+00	1.343324e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	12	0	3.080168e+00	2.703647e+00	-2.953120e-01	3.920770e+00	2.350482e+00	-3.606883e-01	4.492977e-01	4.802529e-01	-2.387043e-01	84.552000
FCB	BVB	1	751080000	1.865651e+00	1.865651e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	13	0	3.722358e+00	3.004020e+00	-3.374996e-01	5.306568e+00	4.072261e+00	-3.340485e-01	1.772241e+00	-2.591577e-01	-1.558779e-01	59.952000
FCB	BVB	1	751120000	2.063826e+00	2.063826e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	12	12	0	4.052857e+00	3.771122e+00	-3.967487e-01	5.341411e+00	-3.419013e-01	-3.721816e-01	7.154983e+00	-3.176738e-01	-3.174337e-01	53.492000
FCB	BVB	1	751160000	1.842702e+00	1.842702e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	13	0	-2.508619e-01	3.263858e+00	-4.345873e-01	4.859012e+00	3.349851e+00	-3.578030e-01	6.832756e+00	-2.915318e-01	-3.863718e-01	51.154000
FCB	BVB	1	751200000	2.259902e+00	2.259902e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	12	13	0	3.199101e+00	3.625422e+00	-3.202652e-01	3.795736e+00	2.763548e+00	-3.574997e-01	8.228899e+00	-2.010952e-01	-3.947299e-01	81.837000
FCB	BVB	1	751240000	2.194802e+00	2.194802e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	12	13	0	2.683016e+00	3.808053e+00	-3.340420e-01	3.540270e+00	3.122013e+00	-2.895353e-01	7.740107e+00	-1.878387e-01	-3.288220e-01	76.940000
FCB	BVB	1	751280000	1.316135e+00	1.316135e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	12	13	0	2.624725e+00	2.688084e+00	-3.235817e-01	-2.719170e-01	-8.550710e-02	-3.024921e-01	8.087403e+00	-2.459943e-01	-3.255042e-01	78.281000
FCB	BVB	1	751320000	1.264388e+00	1.264388e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	11	12	0	3.599718e+00	-4.728095e-02	-2.812886e-01	-3.267961e-01	3.795243e+00	-3.247694e-01	5.457035e+00	-2.264129e-01	-2.659573e-01	84.943000
FCB	BVB	1	751360000	1.725510e+00	1.725510e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	12	0	3.645574e+00	4.142950e+00	-3.266910e-01	-2.851429e-01	3.811475e+00	-2.754035e-01	5.365578e+00	-2.265506e-01	-3.222022e-01	67.579000
FCB	BVB	1	751400000	2.388019e+00	2.388019e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	13	0	2.857382e+00	-7.072931e-02	-3.034554e-01	-3.034658e-01	3.135995e+00	8.599084e+00	8.072649e+00	-2.090553e-01	-2.862363e-01	74.319000
FCB	BVB	1	751440000	1.347401e+00	1.347401e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	0	3.725965e+00	3.589106e+00	-3.085755e-01	-3.062067e-01	8.721574e-01	-3.169205e-01	5.357083e+00	-2.046780e-01	-2.813261e-01	87.782000
FCB	BVB	1	751480000	1.461111e+00	1.461111e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	13	0	4.984721e+00	5.004231e+00	-3.235077e-01	-2.903125e-01	-3.219388e-01	-3.453766e-01	4.990510e+00	-2.292911e-01	-3.190316e-01	78.843000
FCB	BVB	1	751520000	7.070441e-01	7.070441e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	12	0	5.344358e+00	1.190339e+00	-3.501279e-01	-3.501266e-01	1.833511e+00	-3.499304e-01	-3.628330e-01	-2.416684e-01	-3.501249e-01	78.421000
FCB	BVB	1	751560000	nan	9.265162e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	0	5.484770e+00	1.312291e+00	-3.493103e-01	-3.755501e-01	2.324793e+00	-3.499989e-01	nan	-2.825810e-01	-3.522848e-01	71.105000
FCB	BVB	1	751600000	nan	1.197012e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	12	13	0	1.936157e+00	1.042554e+00	-3.561902e-01	-3.232199e-01	-3.211683e-01	-3.418122e-01	nan	-3.202521e-01	-3.584579e-01	72.884000
FCB	BVB	1	751640000	nan	1.543010e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	12	0	-2.580809e-01	1.004891e+00	-3.580865e-01	-3.582333e-01	2.114314e+00	-3.171018e-01	nan	-2.695029e-01	-3.237913e-01	71.619000
FCB	BVB	1	751680000	nan	-1.341231e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	13	13	0	-2.960524e-01	1.184038e+00	-3.772961e-01	-3.300320e-01	-2.703053e-01	-3.288176e-01	nan	-2.825628e-01	-3.719568e-01	72.525000
FCB	BVB	1	751720000	nan	6.775764e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	13	12	0	-3.104728e-01	2.885332e+00	-3.852666e-01	-2.971320e-01	4.551095e+00	-3.612600e-01	nan	-3.179536e-01	-3.437319e-01	54.958000
FCB	BVB	1	751760000	nan	1.300582e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	13	0	-2.322557e-01	4.524850e+00	-3.272663e-01	2.046870e+00	5.343539e+00	-3.068209e-01	nan	-3.050716e-01	-3.391917e-01	49.561000
FCB	BVB	1	751800000	nan	2.013069e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	12	13	0	2.157949e+00	6.833536e+00	-2.995758e-01	1.920257e+00	6.269678e+00	-2.421278e-01	nan	-2.797651e-01	-2.554020e-01	72.822000
FCB	BVB	1	751840000	nan	1.668524e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	12	0	4.892792e-01	6.663475e+00	-2.627802e-01	1.881548e+00	5.378439e+00	-2.910582e-01	nan	-2.798562e-01	-2.308521e-01	45.365000
FCB	BVB	1	751880000	nan	1.526978e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	12	13	0	1.598455e+00	5.847367e+00	-2.669395e-01	1.798619e+00	4.048516e+00	nan	-2.677316e-01	-2.861847e-01	-2.562768e-01	68.500000
FCB	BVB	1	751920000	nan	1.657763e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	12	0	1.683693e+00	5.824300e+00	-2.546040e-01	7.095642e+00	-2.681599e-01	nan	-2.540874e-01	-2.982922e-01	-2.663898e-01	67.361000
FCB	BVB	1	751960000	nan	1.643927e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	13	13	0	5.104172e+00	6.176382e+00	-2.578904e-01	3.024317e+00	nan	-4.696738e-02	-2.580099e-01	-3.403828e-01	-2.502089e-01	73.866000
FCB	BVB	1	752000000	8.010756e-01	8.010756e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	12	0	3.289335e+00	1.987451e+00	-2.545670e-01	3.133537e+00	-2.702989e-02	2.052090e-02	-3.031865e-01	-3.160348e-01	-3.203456e-01	72.072000
FCB	BVB	1	752040000	2.071596e+00	2.071596e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	13	12	0	4.451000e+00	3.326259e+00	-2.994120e-01	4.275208e+00	2.062931e+00	-2.635321e-02	-2.986372e-01	-2.992664e-01	5.452633e+00	56.955000
FCB	BVB	1	752080000	1.345370e+00	1.345370e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	12	12	0	3.225797e+00	1.846310e+00	-2.499734e-01	5.580133e+00	2.784077e+00	-2.380320e-01	-2.953608e-01	-2.951192e-01	-2.495000e-01	66.051000
FCB	BVB	1	752120000	1.522962e+00	1.522962e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	11	0	2.778572e+00	2.754701e+00	-3.027534e-01	6.327178e+00	3.169743e+00	-2.441018e-01	-2.481756e-01	-2.490336e-01	-2.794735e-01	63.929000
FCB	BVB	1	752160000	7.290174e-01	7.290174e-01	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	12	11	0	1.117891e+00	-3.146402e-01	-2.548703e-01	6.432040e+00	-1.210247e-01	-9.895891e-02	3.693480e-01	-2.552655e-01	-3.133636e-01	78.078000
FCB	BVB	1	752200000	nan	1.570055e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	9	0	1.891172e+00	nan	-2.825489e-01	6.983703e+00	2.638431e+00	8.185413e-01	1.157570e+00	-3.087979e-01	-3.376327e-01	77.596000
FCB	BVB	1	752240000	nan	1.302614e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	7	0	2.654322e+00	nan	-3.238229e-01	6.319430e+00	2.017791e+00	1.759153e-01	1.377103e-01	-2.837430e-01	-2.766905e-01	75.426000
FCB	BVB	1	752280000	1.301096e+00	1.301096e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	5	0	2.841870e+00	-2.087915e-01	-2.313887e-01	7.400551e+00	8.078491e-01	1.778853e-02	1.526914e+00	-2.317871e-01	-2.131414e-01	79.467000
FCB	BVB	1	752320000	1.861527e+00	1.861527e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	13	2	0	8.701315e+00	-2.200953e-01	-2.223697e-01	7.608108e+00	2.527415e-01	-1.929162e-01	1.231606e+00	-2.079285e-01	-1.967147e-01	84.443000
FCB	BVB	1	752360000	1.549190e+00	1.549190e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	11	12	0	0	4.744702e+00	-7.247194e-02	-2.186002e-01	8.727516e+00	2.094678e-01	-2.024624e-01	1.117034e+00	-1.465231e-01	-2.159554e-01	82.432000
FCB	BVB	1	752400000	1.741697e+00	1.741697e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	11	13	0	0	4.764014e+00	2.746324e+00	-1.952985e-01	7.899320e+00	7.072732e-01	-1.443777e-01	2.179393e-01	-1.176562e-01	-2.022647e-01	80.544000
FCB	BVB	1	752440000	2.902553e+00	2.902553e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	13	2	0	2.719163e+00	2.555303e+00	-1.955261e-01	8.932429e+00	9.357074e-01	2.131564e+00	9.360945e+00	-1.033666e-01	-2.132396e-01	72.135000
FCB	BVB	1	752480000	nan	4.115766e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	14	11	13	5	0	3.993185e+00	6.814918e+00	-2.224672e-01	9.106891e+00	1.232642e+00	2.542573e+00	9.638954e+00	-1.805706e-01	nan	65.614000
FCB	BVB	1	752520000	nan	3.874374e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	13	7	0	4.481339e+00	4.346533e+00	-2.583738e-01	9.315932e+00	4.313261e-01	2.919482e+00	9.791705e+00	-3.295260e-02	nan	76.768000
FCB	BVB	1	752560000	nan	3.636494e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	12	10	0	4.375376e+00	4.920449e+00	-2.620279e-01	2.136574e+00	5.134082e+00	2.044078e+00	9.419457e+00	1.323961e+00	nan	48.640000
FCB	BVB	1	752600000	nan	3.468402e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	13	12	0	2.620162e+00	4.760189e+00	-2.733250e-01	4.528564e+00	7.576716e+00	1.523725e+00	7.204309e+00	-1.931270e-01	nan	66.409000
FCB	BVB	1	752640000	nan	3.030873e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	12	13	0	3.087130e+00	4.935680e+00	-3.268757e-01	7.582783e+00	4.110023e+00	4.735756e-01	4.569529e+00	-1.848601e-01	nan	63.539000
FCB	BVB	1	752680000	nan	3.541820e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	13	13	0	3.535413e+00	3.156759e+00	-2.524331e-01	6.037326e+00	4.036304e+00	3.999863e+00	7.791907e+00	2.941926e-02	nan	66.690000
FCB	BVB	1	752720000	nan	3.609786e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	12	0	4.956187e+00	4.194558e+00	-2.877158e-01	5.985756e+00	4.859221e+00	1.389864e+00	7.257690e+00	5.227253e-01	nan	74.756000
FCB	BVB	1	752760000	nan	3.383009e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	13	12	0	4.773296e+00	4.569886e+00	-2.773099e-01	6.992844e+00	3.518165e+00	9.587678e-01	6.088205e+00	4.402173e-01	nan	73.866000
FCB	BVB	1	752800000	nan	3.804921e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	13	0	4.740815e+00	3.875973e+00	-2.669475e-01	8.587018e+00	3.286689e+00	7.915098e-01	9.223741e+00	2.005680e-01	nan	63.180000
FCB	BVB	1	752840000	nan	3.804950e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	12	11	0	3.402657e+00	6.180318e+00	-2.593141e-01	8.130746e+00	2.920338e+00	4.885410e-01	9.413229e+00	1.630864e-01	nan	73.961000
FCB	BVB	1	752880000	nan	3.428571e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	13	11	0	2.324668e+00	7.768242e+00	-2.668576e-01	6.486128e+00	1.552615e+00	3.476861e-01	9.159628e+00	5.645580e-02	nan	58.905000
FCB	BVB	1	752920000	nan	3.624681e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	12	11	0	2.265941e+00	7.342581e+00	-2.701193e-01	6.715481e+00	2.259547e+00	2.495401e-01	7.142375e+00	3.292103e+00	nan	77.642000
FCB	BVB	1	752960000	nan	3.362500e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	13	11	0	3.607306e+00	5.826141e+00	-2.192780e-01	4.531014e+00	1.279835e+00	6.498093e-01	8.367797e+00	2.857377e+00	nan	43.165000
FCB	BVB	1	753000000	nan	3.234124e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	12	12	0	4.573416e+00	5.800931e+00	-2.393634e-01	5.098404e+00	4.521276e-02	9.081400e-01	9.262226e+00	4.240289e-01	nan	75.551000
FCB	BVB	1	753040000	nan	3.514071e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	12	12	0	5.251102e+00	4.161162e+00	-2.116795e-01	9.281846e+00	-1.947787e-01	9.574997e-01	8.866745e+00	6.692288e-04	nan	73.008000
FCB	BVB	1	753080000	nan	3.396149e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	10	13	0	4.179804e+00	2.913478e+00	-2.094705e-01	9.367728e+00	-1.210614e-01	1.937635e+00	9.140183e+00	-3.910275e-02	nan	73.648000
FCB	BVB	1	753120000	nan	2.838604e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	7	14	0	2.089273e+00	2.180794e+00	-2.134978e-01	8.196454e+00	-5.475100e-02	1.472299e+00	9.155085e+00	-1.168229e-01	nan	70.278000
FCB	BVB	1	753160000	nan	2.440248e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	8	12	0	5.280326e+00	1.199882e+00	-2.319163e-01	3.844130e-01	7.027567e-01	8.608921e-01	8.885380e+00	nan	nan	49.016000
FCB	BVB	1	753200000	nan	1.178184e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	7	13	0	4.281008e+00	7.191413e-01	-2.506507e-01	6.134153e-01	1.605711e+00	3.687902e-01	2.165052e+00	-7.699108e-02	nan	50.981000
FCB	BVB	1	753240000	nan	2.069614e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	8	12	0	4.225325e+00	6.027192e+00	-3.253036e-01	2.884089e+00	2.294644e+00	4.760039e-01	1.178044e+00	-2.030802e-01	nan	74.895000
FCB	BVB	1	753280000	nan	2.662066e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	9	12	0	2.823333e+00	6.141612e+00	-3.161952e-01	3.821380e+00	5.099469e+00	5.210352e-01	3.462129e+00	-2.562372e-01	nan	80.215000
FCB	BVB	1	753320000	nan	2.908939e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	11	13	0	5.518634e+00	7.778644e+00	-3.255046e-01	8.888745e-01	4.362229e+00	4.318994e-01	3.810234e+00	8.065017e-01	nan	75.597000
FCB	BVB	1	753360000	nan	3.393425e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	12	12	0	5.625282e+00	7.186462e+00	-2.870343e-01	2.161566e+00	5.475610e+00	7.647630e-01	4.968289e+00	1.252468e+00	nan	66.285000
FCB	BVB	1	753400000	nan	3.801810e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	12	13	0	6.451177e+00	5.892732e+00	-2.826928e-01	3.811208e+00	6.318681e+00	1.338978e+00	5.900319e+00	9.840750e-01	nan	76.627000
FCB	BVB	1	753440000	nan	3.108832e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	13	13	0	6.457181e+00	2.872219e+00	-2.920672e-01	4.218184e+00	6.572802e+00	-5.872587e-02	4.446357e+00	6.547107e-01	nan	45.286000
FCB	BVB	1	753480000	nan	3.642598e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	13	12	0	5.811509e+00	5.742889e+00	-2.594145e-01	3.867312e+00	6.562998e+00	1.530042e+00	5.690439e+00	1.950069e-01	nan	45.927000
FCB	BVB	1	753520000	nan	3.449575e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	11	13	13	0	3.326773e+00	5.786754e+00	-2.788891e-01	3.994327e+00	5.389554e+00	2.219784e+00	7.387211e+00	-2.289162e-01	nan	69.733000
FCB	BVB	1	753560000	nan	2.922619e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	12	13	12	0	4.978269e+00	2.955964e+00	-3.059494e-01	3.109183e+00	4.970168e+00	1.699491e+00	5.902324e+00	7.150442e-02	nan	48.594000
FCB	BVB	1	753600000	nan	2.768645e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	11	12	13	0	4.742448e+00	3.370877e+00	-2.263776e-01	3.250360e+00	5.384663e+00	5.620630e-01	5.066574e+00	-1.449145e-03	nan	78.142000
