FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	1008040000	5.134269e+00	5.134269e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	13	11	12	7.783594e+00	7.185723e+00	6.000503e+00	3.673375e+00	9.099711e+00	4.880017e+00	8.074566e+00	-2.552010e-01	-2.338660e-01	55.426000
FCB	BVB	1	1008080000	4.601195e+00	4.601195e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	11	11	13	12	11	7.860747e+00	8.101649e+00	6.103920e+00	8.517209e-01	7.468070e+00	4.299258e+00	7.212873e+00	-2.539487e-01	-2.335318e-01	48.346000
FCB	BVB	1	1008120000	4.877741e+00	4.877741e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	13	13	12	10	7.465922e+00	8.289629e+00	4.923750e+00	9.059493e-01	8.741619e+00	5.816611e+00	8.239898e+00	-2.326130e-01	-2.510946e-01	48.453000
FCB	BVB	1	1008160000	5.321822e+00	5.321822e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	12	13	13	12	8	7.611215e+00	7.432046e+00	4.379476e+00	4.142567e+00	8.726598e+00	5.427388e+00	7.543213e+00	2.859886e+00	-2.259876e-01	48.204000
FCB	BVB	1	1008200000	6.129150e+00	6.129150e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	13	13	12	12	10	8.502090e+00	8.100600e+00	4.820831e+00	8.643847e+00	9.190194e+00	5.702898e+00	8.911987e+00	1.510903e+00	-2.209963e-01	48.251000
FCB	BVB	1	1008240000	5.641044e+00	5.641044e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	13	13	13	12	11	8.588139e+00	7.967114e+00	3.500666e+00	8.544239e+00	8.095964e+00	4.888769e+00	8.514805e+00	9.003899e-01	-2.306931e-01	48.282000
FCB	BVB	1	1008280000	5.536864e+00	5.536864e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	12	13	13	9	7.636096e+00	9.219362e+00	1.544359e+00	8.551039e+00	8.361135e+00	3.392768e+00	8.304259e+00	3.038301e+00	-2.155453e-01	48.423000
FCB	BVB	1	1008320000	6.236455e+00	6.236455e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	13	13	13	10	8.157657e+00	9.042499e+00	3.848884e+00	9.663110e+00	9.525843e+00	3.899504e+00	8.357823e+00	3.854569e+00	-2.217952e-01	48.626000
FCB	BVB	1	1008360000	6.063768e+00	6.063768e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	11	13	12	10	7.831028e+00	8.296639e+00	3.687421e+00	9.556080e+00	8.679780e+00	2.545433e+00	8.586100e+00	5.611239e+00	-2.198059e-01	48.188000
FCB	BVB	1	1008400000	6.482887e+00	6.482887e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	13	9	8.789968e+00	7.936999e+00	4.184403e+00	9.043084e+00	8.870629e+00	4.436573e+00	8.758596e+00	6.535158e+00	-2.094303e-01	48.454000
FCB	BVB	1	1008440000	6.487910e+00	6.487910e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	13	13	10	8.523713e+00	9.106920e+00	4.030388e+00	5.674847e+00	9.165495e+00	3.898850e+00	9.036892e+00	9.165465e+00	-2.113834e-01	48.519000
FCB	BVB	1	1008480000	6.355410e+00	6.355410e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	12	13	10	8.585804e+00	9.108096e+00	4.708960e+00	4.353582e+00	9.673493e+00	2.622872e+00	9.622089e+00	8.745190e+00	-2.213970e-01	48.345000
