FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	FCB	1	519240000	nan	3.443388e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	13	13	13	13	6.923873e+00	3.248055e+00	1.699294e+00	1.327682e-02	5.332442e+00	nan	60.529000
BVB	FCB	1	519280000	nan	3.533523e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	8	13	13	12	12	12	7.124559e+00	3.720186e+00	2.106493e+00	1.857974e-01	4.530582e+00	nan	59.889000
BVB	FCB	1	519320000	nan	4.287159e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	13	13	13	13	13	8.171566e+00	1.922407e+00	2.853530e+00	5.532872e-01	7.935004e+00	nan	60.295000
BVB	FCB	1	519360000	nan	4.105838e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	7	12	12	12	12	13	7.607280e+00	2.354048e+00	2.814555e+00	1.950859e+00	5.802449e+00	nan	59.716000
BVB	FCB	1	519400000	nan	5.169401e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	7	13	12	13	12	12	7.113101e+00	3.692597e+00	6.185142e+00	2.200195e+00	6.655972e+00	nan	60.030000
BVB	FCB	1	519440000	nan	6.004186e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	12	13	13	13	7.448450e+00	2.814666e+00	6.210239e+00	6.457522e+00	7.090052e+00	nan	60.123000
BVB	FCB	1	519480000	nan	5.538361e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	12	12	12	12	13	8.501498e+00	2.327909e+00	6.018004e+00	7.663404e+00	3.180987e+00	nan	59.921000
BVB	FCB	1	519520000	nan	6.662418e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	13	13	13	13	13	8.414895e+00	1.637475e+00	6.530435e+00	8.153388e+00	8.575898e+00	nan	60.902000
BVB	FCB	1	519560000	nan	6.944606e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	9	12	13	12	12	11	7.419951e+00	4.745774e+00	7.966400e+00	8.182238e+00	6.408668e+00	nan	59.779000
BVB	FCB	1	519600000	nan	6.322846e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	13	12	13	13	11	8.140715e+00	3.018430e+00	7.633499e+00	8.619270e+00	4.202316e+00	nan	60.450000
BVB	FCB	1	519640000	nan	6.909325e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	11	13	13	13	13	9	8.092190e+00	5.407302e+00	7.660229e+00	9.030832e+00	4.356072e+00	nan	60.372000
BVB	FCB	1	519680000	nan	6.814749e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	11	12	12	12	12	6	8.959236e+00	5.230238e+00	7.349155e+00	8.898081e+00	3.637038e+00	nan	59.453000
BVB	FCB	1	519720000	nan	6.812424e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	13	13	13	13	5	9.330619e+00	3.987106e+00	8.166576e+00	9.281891e+00	3.295927e+00	nan	59.732000
BVB	FCB	1	519760000	nan	6.970181e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	11	12	12	12	12	6	9.445072e+00	5.955135e+00	7.317611e+00	8.759713e+00	3.373372e+00	nan	59.203000
BVB	FCB	1	519800000	nan	7.476773e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	9	12	13	12	13	5	8.905430e+00	6.890945e+00	8.284685e+00	7.983774e+00	5.319029e+00	nan	59.139000
BVB	FCB	1	519840000	nan	6.367643e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	13	13	13	13	6	8.685217e+00	5.879305e+00	7.173228e+00	8.045550e+00	2.054916e+00	nan	59.997000
BVB	FCB	1	519880000	nan	5.911308e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	12	12	12	13	8	7.413687e+00	5.380534e+00	8.042146e+00	6.725925e+00	1.994247e+00	nan	59.280000
BVB	FCB	1	519920000	nan	5.239349e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	12	13	12	9	6.750760e+00	6.202554e+00	5.474208e+00	6.756788e+00	1.012435e+00	nan	59.795000
BVB	FCB	1	519960000	nan	4.546393e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	13	13	12	12	11	4.742698e+00	5.972918e+00	6.659729e+00	5.607350e+00	-2.507318e-01	nan	59.560000
BVB	FCB	1	520000000	nan	4.216894e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	12	13	13	13	8	4.669163e+00	4.442669e+00	7.022288e+00	5.216795e+00	-2.664444e-01	nan	59.531000
BVB	FCB	1	520040000	nan	3.912049e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	9	13	13	13	13	8	3.384457e+00	3.363808e+00	6.939023e+00	6.149970e+00	-2.770151e-01	nan	59.935000
BVB	FCB	1	520080000	nan	4.339499e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	9	12	12	12	12	8	3.459562e+00	3.796350e+00	7.435905e+00	7.282665e+00	-2.769858e-01	nan	59.124000
BVB	FCB	1	520120000	nan	4.017302e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	13	13	12	13	10	2.244340e+00	2.716735e+00	7.370344e+00	8.018253e+00	-2.631605e-01	nan	59.779000
BVB	FCB	1	520160000	nan	3.545948e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	12	13	12	13	10	1.624111e+00	1.361246e+00	6.902710e+00	8.063649e+00	-2.219770e-01	nan	59.951000
BVB	FCB	1	520200000	nan	3.437884e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	12	12	13	13	10	9.057699e-01	7.224459e-01	6.276234e+00	7.539278e+00	1.745690e+00	nan	60.014000
BVB	FCB	1	520240000	nan	2.423033e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	7	12	13	13	13	12	9.079038e-01	8.212105e-01	3.407282e-01	8.411721e+00	1.633599e+00	nan	59.997000
BVB	FCB	1	520280000	nan	2.698123e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	6	9	12	12	13	12	1.425703e+00	2.105405e+00	-2.711533e-01	7.795360e+00	2.435299e+00	nan	59.063000
BVB	FCB	1	520320000	nan	2.461737e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	7	7	13	13	12	13	1.511666e+00	-2.096641e-01	-2.642000e-01	8.633904e+00	2.636981e+00	nan	59.296000
BVB	FCB	1	520360000	nan	2.428886e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	6	5	13	12	12	12	1.080440e+00	-1.801033e-01	-2.704683e-01	8.501553e+00	3.013009e+00	nan	58.516000
BVB	FCB	1	520400000	nan	1.793896e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	7	2	12	13	13	13	1.126050e+00	-2.030247e-01	-2.683633e-01	8.291676e+00	2.314175e-02	nan	59.170000
BVB	FCB	1	520440000	nan	1.515683e-01	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	0	13	13	13	13	8.789967e-01	-6.600317e-02	-2.502745e-01	3.182571e-01	-1.231345e-01	nan	58.656000
BVB	FCB	1	520480000	nan	1.941391e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	8	0	13	12	13	12	2.398854e+00	7.062041e+00	2.696162e-01	-9.434410e-02	7.078717e-02	nan	58.250000
BVB	FCB	1	520520000	nan	2.188751e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	10	0	12	13	13	13	2.444515e+00	7.927254e+00	1.274836e-01	6.743362e-01	-2.298354e-01	nan	59.157000
BVB	FCB	1	520560000	nan	2.082230e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	0	13	12	12	13	2.685081e+00	7.466658e+00	5.814054e-02	2.723711e-01	-7.109893e-02	nan	58.485000
BVB	FCB	1	520600000	nan	1.596675e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	9	0	12	13	13	12	2.372880e+00	5.279131e+00	3.050750e-01	2.930047e-01	-2.667159e-01	nan	58.626000
BVB	FCB	1	520640000	nan	1.693467e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	13	9	0	13	13	13	13	6.886633e-01	6.452183e+00	5.837441e-01	7.805246e-01	-3.778252e-02	nan	58.219000
BVB	FCB	1	520680000	nan	1.505978e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	10	0	13	12	12	11	3.260790e+00	3.191959e+00	5.569065e-01	6.980906e-01	-1.778550e-01	nan	58.282000
BVB	FCB	1	520720000	nan	2.208647e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	13	9	0	12	13	12	12	3.069558e+00	6.561512e+00	1.186757e+00	5.912997e-01	-3.658907e-01	nan	58.625000
BVB	FCB	1	520760000	nan	2.458635e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	8	0	13	12	12	12	3.174638e+00	6.149568e+00	1.799534e+00	1.444208e+00	-2.747731e-01	nan	58.313000
BVB	FCB	1	520800000	nan	2.313510e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	9	0	12	12	12	12	2.526451e+00	5.887221e+00	2.425080e+00	5.359591e-01	1.928419e-01	nan	58.252000
BVB	FCB	1	520840000	nan	2.366960e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	0	13	13	13	11	2.269384e+00	4.927854e+00	1.986959e+00	2.071316e+00	5.792875e-01	nan	58.391000
BVB	FCB	1	520880000	nan	2.682217e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	9	0	13	12	13	12	2.441831e+00	4.111062e+00	2.830785e+00	1.345189e+00	nan	nan	46.971000
BVB	FCB	1	520920000	nan	2.447195e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	9	0	12	13	13	12	1.153955e+00	2.506510e+00	4.049318e+00	2.078999e+00	nan	nan	46.316000
BVB	FCB	1	520960000	nan	3.524280e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	11	9	0	13	12	12	12	2.840306e+00	3.618073e+00	4.592286e+00	3.046455e+00	nan	nan	47.112000
BVB	FCB	1	521000000	nan	4.407757e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	8	11	8	0	12	12	13	12	9.953739e-01	4.731193e+00	6.084446e+00	5.820014e+00	nan	nan	46.176000
BVB	FCB	1	521040000	nan	3.643351e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	5	12	7	2	13	13	13	12	1.832987e+00	2.868558e+00	6.287055e+00	7.525509e+00	-2.973563e-01	nan	57.626000
BVB	FCB	1	521080000	nan	3.400797e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	5	13	9	3	13	12	12	12	1.117467e+00	4.602586e+00	nan	8.182293e+00	-2.991568e-01	nan	46.300000
BVB	FCB	1	521120000	nan	2.864350e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	6	13	8	6	12	13	13	13	1.418965e+00	5.985178e+00	-2.989259e-01	7.361773e+00	-1.452386e-01	nan	58.344000
BVB	FCB	1	521160000	nan	4.580834e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	5	7	13	8	8	13	12	12	13	1.574992e+00	6.368317e+00	7.707389e+00	7.202600e+00	5.086837e-02	nan	58.843000
BVB	FCB	1	521200000	nan	3.788582e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	10	13	9	10	13	12	13	12	2.368933e+00	3.537902e+00	6.480885e+00	6.562532e+00	-7.340189e-03	nan	59.155000
BVB	FCB	1	521240000	nan	4.264571e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	12	13	9	11	13	13	13	11	1.574948e+00	5.254928e+00	5.546753e+00	7.892500e+00	1.053724e+00	nan	59.109000
BVB	FCB	1	521280000	nan	5.621543e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	13	11	9	12	13	12	13	11	6.716900e+00	5.536725e+00	7.786254e+00	6.716156e+00	1.351679e+00	nan	59.217000
BVB	FCB	1	521320000	nan	5.696575e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	8	12	12	13	13	12	3.330977e+00	6.705218e+00	8.698210e+00	7.467537e+00	2.280934e+00	nan	59.467000
BVB	FCB	1	521360000	nan	6.620756e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	9	13	13	12	12	12	4.481976e+00	5.727314e+00	8.112459e+00	8.380996e+00	6.401035e+00	nan	59.483000
BVB	FCB	1	521400000	nan	6.848326e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	10	13	12	13	13	10	4.364692e+00	5.370709e+00	8.161758e+00	8.086291e+00	8.258182e+00	nan	59.436000
BVB	FCB	1	521440000	nan	6.354817e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	9	9	13	13	13	13	12	2.113589e-01	5.337826e+00	8.719223e+00	8.913910e+00	8.591769e+00	nan	59.764000
BVB	FCB	1	521480000	nan	6.432355e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	9	9	12	13	12	12	12	7.806330e-01	4.591862e+00	9.340547e+00	8.929158e+00	8.519573e+00	nan	59.608000
BVB	FCB	1	521520000	nan	6.226994e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	8	13	12	13	13	12	7.581939e-01	4.459944e+00	8.739638e+00	8.158730e+00	9.018464e+00	nan	59.468000
BVB	FCB	1	521560000	nan	5.115477e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	8	13	13	12	13	12	5.172304e-01	3.766411e+00	8.757563e+00	7.857975e+00	4.678204e+00	nan	59.202000
BVB	FCB	1	521600000	nan	4.586267e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	11	7	13	12	13	12	13	7.594961e-01	2.944402e+00	8.863225e+00	7.298572e+00	3.065642e+00	nan	59.452000
BVB	FCB	1	521640000	nan	3.818203e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	11	8	13	12	12	13	13	1.033491e+00	2.286514e+00	8.326473e+00	6.533383e+00	9.111546e-01	nan	59.811000
BVB	FCB	1	521680000	nan	4.523732e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	11	9	12	13	11	13	12	2.421538e+00	3.101641e+00	8.858316e+00	7.326575e+00	9.105916e-01	nan	59.311000
BVB	FCB	1	521720000	nan	4.635873e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	12	10	13	12	12	11	13	2.804248e+00	3.114941e+00	8.859455e+00	7.670874e+00	7.298448e-01	nan	59.608000
BVB	FCB	1	521760000	nan	6.064857e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	10	13	13	11	9	13	7.444728e+00	3.387039e+00	8.752106e+00	8.831336e+00	1.909078e+00	nan	59.609000
BVB	FCB	1	521800000	nan	5.856620e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	12	12	11	7	13	8.714086e+00	3.096011e+00	8.772872e+00	8.162889e+00	5.372425e-01	nan	59.233000
BVB	FCB	1	521840000	nan	5.112880e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	12	13	12	11	6	13	9.109989e+00	3.190998e-01	7.896273e+00	8.394817e+00	-1.557795e-01	nan	59.436000
BVB	FCB	1	521880000	nan	4.935294e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	11	12	13	11	7	12	8.497248e+00	6.060421e-01	7.892567e+00	7.864407e+00	-1.837938e-01	nan	59.343000
BVB	FCB	1	521920000	nan	5.093452e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	11	13	12	10	8	13	8.494705e+00	1.182979e+00	7.681229e+00	8.148246e+00	-3.989840e-02	nan	59.608000
BVB	FCB	1	521960000	nan	5.607140e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	10	13	13	11	11	13	9.259757e+00	6.981906e-01	8.786330e+00	9.186056e+00	1.053651e-01	nan	59.748000
BVB	FCB	1	522000000	nan	7.355077e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	12	13	11	13	13	9.807167e+00	8.239949e+00	9.223713e+00	9.377782e+00	1.267733e-01	nan	60.528000
BVB	FCB	1	522040000	nan	6.700315e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	9	13	14	12	13	13	9.900758e+00	4.088989e+00	1.008470e+01	9.453955e+00	-2.682785e-02	nan	60.154000
BVB	FCB	1	522080000	nan	6.936926e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	13	13	12	13	11	1.005324e+01	4.264542e+00	1.028886e+01	1.008369e+01	-5.688398e-03	nan	59.639000
BVB	FCB	1	522120000	nan	7.588210e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	13	12	13	13	12	1.018161e+01	7.454352e+00	9.687748e+00	1.023940e+01	3.779359e-01	nan	60.326000
BVB	FCB	1	522160000	nan	7.486842e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	13	12	13	12	12	9.846842e+00	6.553551e+00	1.026342e+01	1.028002e+01	4.903772e-01	nan	59.905000
BVB	FCB	1	522200000	nan	7.815288e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	8	13	11	12	12	12	1.041706e+01	7.763889e+00	1.043439e+01	1.007527e+01	3.858264e-01	nan	59.779000
BVB	FCB	1	522240000	nan	7.706054e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	14	12	7	13	10	13	13	11	1.017890e+01	7.401016e+00	9.947077e+00	1.040826e+01	5.950219e-01	nan	59.374000
BVB	FCB	1	522280000	nan	7.686376e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	7	12	11	12	13	12	1.003438e+01	6.579543e+00	1.002091e+01	1.003871e+01	1.758334e+00	nan	59.391000
BVB	FCB	1	522320000	nan	7.687322e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	8	13	10	12	13	10	1.002505e+01	6.277295e+00	9.852790e+00	1.023251e+01	2.048965e+00	nan	59.499000
BVB	FCB	1	522360000	nan	5.143762e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	8	13	9	12	13	9	1.733481e+00	5.420223e+00	9.096433e+00	9.702232e+00	-2.335566e-01	nan	58.890000
BVB	FCB	1	522400000	nan	2.946487e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	8	13	9	12	13	7	4.946197e+00	2.803581e+00	2.878098e+00	4.384120e+00	-2.795621e-01	nan	59.218000
BVB	FCB	1	522440000	nan	4.511343e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	8	13	10	12	13	7	7.110282e+00	1.197475e+00	7.508338e+00	7.009295e+00	-2.686765e-01	nan	58.781000
BVB	FCB	1	522480000	nan	4.959273e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	12	10	11	13	6	7.395162e+00	3.662017e+00	7.127216e+00	6.880929e+00	-2.689592e-01	nan	58.687000
BVB	FCB	1	522520000	nan	5.433420e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	8	12	10	13	12	7	8.258777e+00	3.504923e+00	7.272959e+00	8.375285e+00	-2.448434e-01	nan	59.031000
BVB	FCB	1	522560000	nan	5.617703e+00	2	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	12	12	13	11	8	8.088108e+00	nan	7.297276e+00	7.338752e+00	-2.533245e-01	nan	47.408000
BVB	FCB	1	522600000	nan	5.940117e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	9	12	13	12	12	9	8.577686e+00	4.394921e+00	8.297406e+00	8.687862e+00	-2.572878e-01	nan	59.467000
BVB	FCB	1	522640000	nan	5.293725e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	13	10	11	13	13	12	9	8.831858e+00	3.240897e+00	7.350094e+00	7.274079e+00	-2.283041e-01	nan	59.810000
BVB	FCB	1	522680000	nan	2.611596e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	12	10	10	13	13	11	11	2.700165e+00	2.966710e-01	1.903231e+00	8.414050e+00	-2.561356e-01	nan	59.249000
BVB	FCB	1	522720000	nan	3.118559e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	10	10	12	13	11	10	3.760026e+00	8.151138e-01	3.806534e+00	7.483653e+00	-2.725316e-01	nan	59.250000
BVB	FCB	1	522760000	nan	3.492120e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	8	11	13	13	11	8	6.765400e+00	1.152092e+00	3.255182e+00	6.538985e+00	-2.510578e-01	nan	58.859000
BVB	FCB	1	522800000	nan	4.187692e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	10	12	13	10	6	7.136453e+00	2.158067e+00	1.948052e+00	9.930678e+00	-2.347919e-01	nan	58.703000
BVB	FCB	1	522840000	nan	5.815118e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	6	12	13	13	10	5	7.712072e+00	6.632736e+00	5.998030e+00	8.959824e+00	-2.270742e-01	nan	58.422000
BVB	FCB	1	522880000	nan	6.296073e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	7	11	13	13	11	6	8.170675e+00	6.529953e+00	7.299258e+00	9.699520e+00	-2.190387e-01	nan	59.124000
BVB	FCB	1	522920000	nan	6.466009e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	6	12	12	13	12	6	8.679228e+00	7.021087e+00	7.398037e+00	9.461780e+00	-2.300851e-01	nan	59.139000
BVB	FCB	1	522960000	nan	6.982395e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	7	12	13	13	11	8	9.014077e+00	8.219882e+00	8.999844e+00	8.914072e+00	-2.359011e-01	nan	58.672000
BVB	FCB	1	523000000	nan	6.507554e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	7	12	12	12	12	10	8.924155e+00	7.506005e+00	8.956303e+00	7.376586e+00	-2.252781e-01	nan	59.062000
BVB	FCB	1	523040000	nan	5.762346e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	7	13	12	13	11	11	7.777287e+00	5.644882e+00	7.497862e+00	8.162447e+00	-2.707452e-01	nan	59.280000
BVB	FCB	1	523080000	nan	3.306293e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	8	12	13	13	11	11	6.400207e+00	4.078886e+00	-4.681556e-02	6.402506e+00	-3.033182e-01	nan	59.031000
BVB	FCB	1	523120000	nan	3.285599e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	7	12	12	13	12	12	4.267636e+00	5.468465e+00	2.593867e+00	4.405755e+00	-3.077262e-01	nan	59.296000
