FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	680000	nan	6.602030e+00	3	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	0	0	7.259165e+00	4.740093e+00	nan	5.603561e+00	nan	nan	8.372791e+00	7.236125e+00	6.400445e+00	45.568000
FCB	BVB	1	720000	nan	7.184448e+00	3	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	0	0	0	7.411718e+00	3.924528e+00	nan	1.038041e+01	nan	nan	7.055090e+00	7.703705e+00	6.631241e+00	45.168000
FCB	BVB	1	760000	nan	5.886984e+00	3	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	0	0	0	4.087774e+00	6.236518e+00	nan	6.119777e+00	nan	nan	7.748660e+00	5.857590e+00	5.271586e+00	45.318000
FCB	BVB	1	800000	nan	7.035572e+00	3	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	0	0	0	7.428380e+00	7.886600e+00	nan	7.502100e+00	nan	nan	7.471648e+00	6.552295e+00	5.372412e+00	46.004000
FCB	BVB	1	840000	nan	4.490205e+00	3	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	0	0	0	6.388295e+00	7.093648e+00	nan	2.107731e+00	nan	nan	6.531209e+00	3.296131e+00	1.524218e+00	46.270000
FCB	BVB	1	880000	nan	5.427187e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	3	0	0	1.746782e-01	6.370252e+00	nan	6.726146e+00	6.119061e+00	nan	7.221137e+00	3.913193e+00	7.465845e+00	53.087000
FCB	BVB	1	920000	nan	6.732795e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	5	0	0	5.866425e+00	7.077115e+00	nan	8.688878e+00	6.635335e+00	nan	6.964720e+00	4.651631e+00	7.245464e+00	53.711000
FCB	BVB	1	960000	nan	4.902165e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	8	0	0	7.294912e+00	7.268022e+00	nan	1.184031e+00	2.691577e+00	-3.344590e-01	7.216138e+00	4.544286e+00	9.352816e+00	60.497000
FCB	BVB	1	1000000	nan	4.296546e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	10	0	0	6.990952e-01	6.377942e+00	nan	5.412602e+00	4.944689e+00	-2.748826e-01	6.054931e+00	5.315556e+00	5.842434e+00	61.043000
FCB	BVB	1	1040000	nan	3.259349e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	13	0	0	3.530022e+00	2.782677e+00	nan	1.671076e+00	5.438535e+00	nan	5.369277e+00	6.716030e-01	3.352254e+00	54.116000
FCB	BVB	1	1080000	nan	3.576598e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	0	0	2.377788e+00	1.302295e+00	nan	2.477290e+00	6.211217e+00	nan	4.928795e+00	4.467931e+00	3.270868e+00	54.101000
FCB	BVB	1	1120000	nan	4.325088e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	0	0	4.608105e+00	4.849702e+00	nan	2.522624e+00	6.225470e+00	nan	4.065723e+00	3.450574e+00	4.553414e+00	53.742000
FCB	BVB	1	1160000	nan	3.874126e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	5.876850e+00	3.864289e+00	nan	2.100767e+00	4.422556e+00	-3.251711e-01	5.111771e+00	3.038671e+00	6.903278e+00	62.010000
FCB	BVB	1	1200000	nan	3.942071e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	0	0	5.383502e+00	1.079650e+00	nan	1.973288e+00	4.838772e+00	-3.288601e-01	8.138508e+00	4.485661e+00	5.966051e+00	62.384000
FCB	BVB	1	1240000	nan	4.441644e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	11	13	0	0	4.772234e+00	3.302698e+00	nan	2.818007e-01	6.105457e+00	nan	5.299034e+00	4.812022e+00	6.518265e+00	54.008000
FCB	BVB	1	1280000	nan	3.975056e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	9	13	0	0	5.590687e-01	3.039823e+00	nan	4.533654e-01	8.523505e+00	nan	5.974287e+00	3.859901e+00	5.415443e+00	54.397000
FCB	BVB	1	1320000	nan	5.408317e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	13	0	0	4.709094e+00	4.333931e+00	nan	5.544048e+00	5.610269e+00	nan	6.210774e+00	4.710248e+00	6.739853e+00	54.944000
FCB	BVB	1	1360000	nan	5.411538e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	11	0	0	6.236402e+00	7.791143e+00	nan	4.950562e+00	-1.897936e-01	nan	6.203402e+00	5.418062e+00	7.470988e+00	53.540000
FCB	BVB	1	1400000	nan	6.671478e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	9	0	0	5.865713e+00	7.474607e+00	nan	9.326659e+00	3.574599e+00	nan	6.182341e+00	5.113317e+00	9.163111e+00	53.711000
FCB	BVB	1	1440000	nan	5.153683e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	10	0	0	6.586994e+00	9.484189e+00	nan	5.377412e+00	-4.487380e-02	-2.527207e-01	6.750503e+00	6.635632e+00	6.692327e+00	61.793000
FCB	BVB	1	1480000	nan	5.926185e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	9	0	0	7.987023e+00	9.556288e+00	nan	8.341169e+00	1.898431e-01	-2.422799e-01	6.002084e+00	7.264340e+00	8.311014e+00	61.760000
FCB	BVB	1	1520000	nan	6.100845e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	10	0	0	6.163806e+00	7.508750e+00	nan	9.637126e+00	8.731143e-01	nan	7.336557e+00	4.564114e+00	6.622447e+00	53.056000
FCB	BVB	1	1560000	nan	5.515332e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	11	0	0	3.533446e+00	7.165883e+00	nan	7.303349e+00	1.198022e+00	nan	7.563765e+00	6.247614e+00	5.595246e+00	53.820000
FCB	BVB	1	1600000	nan	4.752390e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	13	0	0	3.740589e+00	3.830329e+00	nan	5.260007e+00	1.906467e+00	nan	7.799656e+00	3.507416e+00	7.222266e+00	53.991000
FCB	BVB	1	1640000	nan	6.105852e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	13	0	0	6.779205e+00	6.704184e+00	nan	6.266123e+00	7.642495e-01	nan	7.623949e+00	5.536291e+00	9.066960e+00	54.430000
FCB	BVB	1	1680000	nan	6.711028e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	12	0	0	6.288288e+00	7.979647e+00	nan	7.496445e+00	1.492074e+00	nan	8.357714e+00	6.084013e+00	9.279014e+00	54.288000
FCB	BVB	1	1720000	nan	6.980813e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	0	0	7.656484e+00	8.526780e+00	nan	8.392339e+00	5.417899e-01	nan	8.317464e+00	6.437639e+00	8.993194e+00	54.397000
FCB	BVB	1	1760000	nan	5.494817e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	0	0	4.587712e+00	5.625502e+00	nan	7.964570e+00	9.573797e-01	nan	7.285465e+00	4.466333e+00	7.576754e+00	54.522000
FCB	BVB	1	1800000	nan	4.958830e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	0	0	4.570435e+00	4.815565e+00	nan	5.732101e+00	7.676152e-01	nan	6.712044e+00	6.499208e+00	5.614843e+00	54.616000
FCB	BVB	1	1840000	nan	6.431528e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	13	0	0	6.481253e+00	7.597146e+00	nan	8.191102e+00	1.083765e+00	nan	7.325556e+00	6.986885e+00	7.354987e+00	54.803000
FCB	BVB	1	1880000	nan	6.253466e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	12	0	0	5.316763e+00	5.500789e+00	nan	8.328746e+00	8.472317e-01	nan	7.611340e+00	7.773733e+00	8.395658e+00	54.272000
FCB	BVB	1	1920000	nan	7.766943e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	0	0	6.200595e+00	8.432470e+00	nan	7.543684e+00	8.300252e+00	nan	7.757129e+00	6.906498e+00	9.227974e+00	53.804000
FCB	BVB	1	1960000	nan	6.296522e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	8	12	0	0	7.448031e+00	7.005618e+00	nan	1.390993e+00	8.107959e+00	nan	6.744969e+00	6.235217e+00	7.142865e+00	54.132000
FCB	BVB	1	2000000	nan	4.112405e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	6	13	0	0	7.195005e+00	7.023448e+00	nan	-1.057476e-01	6.538147e+00	nan	4.326424e-01	3.540065e+00	4.163277e+00	53.789000
FCB	BVB	1	2040000	nan	2.932401e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	4	13	0	0	5.673337e+00	4.478091e+00	nan	-3.724490e-02	3.394269e+00	nan	4.758521e-01	3.751125e+00	2.791376e+00	54.069000
FCB	BVB	1	2080000	nan	1.709917e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	5	13	0	0	4.764612e+00	9.230824e-01	nan	2.467431e-01	2.642599e+00	3.900627e-01	nan	1.263324e+00	1.738992e+00	53.555000
FCB	BVB	1	2120000	nan	1.221684e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	5	13	0	0	4.147672e+00	7.369230e-01	nan	6.061695e-02	3.653087e+00	3.346927e-01	-1.301645e-01	9.548200e-01	1.582262e-02	61.542000
FCB	BVB	1	2160000	nan	1.154437e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	7	12	0	0	4.738750e+00	8.395809e-01	nan	-2.861086e-01	2.532262e+00	3.345720e-01	5.704636e-02	7.319208e-01	2.874690e-01	61.168000
FCB	BVB	1	2200000	nan	1.363279e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	9	13	0	0	4.786827e-01	1.028826e+00	nan	1.331320e+00	3.281899e+00	3.433827e+00	7.178205e-01	6.823436e-01	-4.848578e-02	62.181000
FCB	BVB	1	2240000	nan	1.365333e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	11	0	0	3.882683e+00	7.369024e-01	nan	1.491927e+00	3.501765e+00	-2.951008e-02	6.907279e-01	6.151631e-01	3.300569e-02	61.948000
FCB	BVB	1	2280000	nan	1.977757e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	9	0	0	5.130169e+00	9.582876e-01	nan	1.951994e+00	4.597406e+00	2.168305e+00	3.789419e-01	3.961242e-01	2.408314e-01	61.917000
FCB	BVB	1	2320000	nan	1.354365e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	7	0	0	3.140489e+00	6.775689e-01	nan	1.172907e+00	4.268741e+00	1.089061e+00	8.515034e-02	2.794276e-01	1.215711e-01	62.572000
FCB	BVB	1	2360000	nan	7.983904e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	5	0	0	1.041618e+00	1.999524e-01	nan	4.030520e-01	3.908026e+00	4.743722e-01	6.221280e-02	2.832065e-01	1.468309e-02	61.183000
FCB	BVB	1	2400000	nan	7.385402e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	5	0	0	8.125218e-02	1.353086e+00	nan	2.721054e-01	3.588431e+00	-2.693117e-01	-2.372847e-02	5.101114e-01	3.963756e-01	60.809000
FCB	BVB	1	2440000	nan	1.056091e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	5	0	0	-9.056751e-02	2.577718e+00	nan	3.283055e-01	3.696176e+00	-2.667368e-01	1.783074e-01	1.025785e+00	9.997440e-01	61.885000
FCB	BVB	1	2480000	nan	1.128891e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	0	0	6.012960e-01	3.396669e+00	nan	2.742370e-01	2.938505e+00	-2.934121e-01	2.613762e-01	1.056248e+00	7.962105e-01	62.244000
FCB	BVB	1	2520000	nan	9.721077e-01	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	10	0	0	9.889866e-01	3.782098e+00	nan	8.615641e-01	4.558103e-01	-3.097043e-01	3.965951e-01	6.741546e-01	9.273569e-01	62.884000
FCB	BVB	1	2560000	nan	1.447825e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	13	0	0	1.173584e+00	5.979076e+00	nan	8.842399e-01	nan	-2.923002e-01	5.010052e-01	5.938058e-01	1.295366e+00	55.270000
FCB	BVB	1	2600000	nan	1.395337e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	0	0	1.300021e+00	7.054001e+00	nan	8.839160e-01	-2.824043e-01	-2.673450e-01	1.646197e+00	4.877597e-01	3.405543e-01	62.432000
FCB	BVB	1	2640000	nan	1.578792e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	12	0	0	1.304526e+00	7.068942e+00	nan	9.766245e-01	-2.354601e-01	-2.839155e-01	-2.348808e-01	4.140731e-01	3.620423e+00	62.415000
FCB	BVB	1	2680000	nan	1.808793e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	0	0	1.524812e+00	2.637352e+00	nan	7.147728e-01	8.444911e+00	-2.974458e-01	-2.374685e-01	1.505774e-01	1.532830e+00	61.886000
FCB	BVB	1	2720000	nan	1.304493e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	11	0	0	1.484271e+00	-2.090468e-01	nan	1.676413e+00	5.824972e+00	-2.376472e-01	1.356594e+00	3.425844e-01	1.978010e-01	62.446000
FCB	BVB	1	2760000	nan	1.658731e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	0	0	3.691636e-01	4.090905e+00	nan	1.080093e+00	5.236437e+00	-2.894960e-01	1.088632e+00	5.064170e-01	1.187697e+00	62.712000
FCB	BVB	1	2800000	nan	2.599120e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	1.372452e+00	2.652725e+00	nan	5.462413e+00	3.404899e+00	-2.709633e-01	3.538008e+00	4.168366e-01	4.216590e+00	62.150000
FCB	BVB	1	2840000	nan	3.345355e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	0	0	1.142665e+00	4.782464e+00	nan	4.245891e+00	7.316649e+00	-2.817721e-01	3.427676e+00	4.334424e-01	5.695824e+00	62.042000
FCB	BVB	1	2880000	nan	3.916522e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	1.295323e+00	5.922039e+00	nan	9.147866e+00	7.179125e+00	-2.744684e-01	5.310557e+00	5.169458e-01	2.234787e+00	62.197000
FCB	BVB	1	2920000	nan	3.640500e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	0	0	1.643104e+00	2.670958e+00	nan	3.497212e+00	6.811880e+00	-2.623680e-01	3.922225e+00	5.532962e+00	5.308024e+00	64.819000
FCB	BVB	1	2960000	nan	4.398804e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	0	0	1.820156e+00	6.443204e+00	nan	5.620972e+00	7.045876e+00	-2.604609e-01	4.882532e+00	2.036703e+00	7.601449e+00	65.271000
FCB	BVB	1	3000000	nan	4.943819e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	12	0	0	3.496713e+00	4.417001e+00	nan	6.062316e+00	7.212352e+00	-3.040256e-01	6.125687e+00	nan	7.596692e+00	57.330000
FCB	BVB	1	3040000	nan	5.372854e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	2.398755e+00	5.079666e+00	nan	7.755072e+00	6.312174e+00	-3.133845e-01	5.616316e+00	7.200875e+00	8.933359e+00	62.512000
FCB	BVB	1	3080000	nan	4.615921e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	10	13	0	0	1.631937e+00	4.328653e+00	nan	7.247491e+00	5.184410e+00	-2.585395e-01	7.118706e+00	4.022053e+00	7.652660e+00	66.987000
FCB	BVB	1	3120000	nan	3.874302e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	12	0	0	2.411669e+00	4.175094e+00	nan	8.230321e+00	-2.708538e-01	2.434662e+00	5.809401e+00	-1.782781e-01	8.382405e+00	62.603000
FCB	BVB	1	3160000	nan	4.234434e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	13	0	0	2.323525e+00	4.411515e+00	nan	7.364921e+00	-2.388748e-01	1.910900e+00	6.423224e+00	3.549244e+00	8.131021e+00	62.368000
FCB	BVB	1	3200000	nan	3.217758e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	12	0	0	1.909261e+00	3.284583e+00	nan	5.698966e+00	5.576808e-01	3.589120e+00	4.394069e+00	4.175115e-02	6.266632e+00	61.916000
FCB	BVB	1	3240000	nan	3.475051e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	12	13	0	0	7.264997e-02	1.670337e+00	nan	5.897639e+00	1.990928e+00	2.983048e+00	3.608361e+00	5.266788e+00	6.310660e+00	61.932000
FCB	BVB	1	3280000	nan	3.173750e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	0	0	3.198417e+00	3.213820e+00	nan	2.171398e+00	3.117370e+00	3.144340e+00	5.064311e+00	5.043688e+00	4.366589e-01	62.417000
FCB	BVB	1	3320000	nan	4.026895e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	0	0	3.800012e+00	4.701168e+00	nan	6.530470e+00	-2.996791e-01	-3.000671e-01	5.333120e+00	6.157136e+00	6.293003e+00	62.010000
FCB	BVB	1	3360000	nan	4.432925e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	5.294223e+00	4.921686e+00	nan	6.164212e+00	3.681906e+00	-2.893843e-01	3.053615e+00	6.420049e+00	6.217089e+00	61.979000
FCB	BVB	1	3400000	nan	3.941715e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	11	0	0	4.923378e+00	5.467254e+00	nan	6.569709e+00	-2.985011e-01	3.486951e+00	5.211806e+00	5.589157e+00	5.839659e-01	61.761000
FCB	BVB	1	3440000	nan	3.395036e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	9	0	0	8.239971e-01	6.035503e+00	nan	2.569173e+00	-3.021201e-01	3.528361e+00	4.063183e+00	5.853016e+00	4.589174e+00	62.105000
FCB	BVB	1	3480000	nan	3.897895e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	6	0	0	1.696167e+00	3.895392e+00	nan	5.793505e+00	3.238515e+00	5.114920e+00	4.572343e+00	5.971761e+00	9.005536e-01	61.791000
FCB	BVB	1	3520000	nan	1.949664e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	6	0	0	5.647347e-02	1.761001e+00	nan	1.328622e+00	4.650175e+00	-2.738330e-01	2.132029e+00	4.722866e+00	1.219976e+00	61.028000
FCB	BVB	1	3560000	nan	1.200925e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	6	0	0	-1.596689e-01	4.074876e-02	nan	1.503031e+00	2.469477e+00	-3.273659e-01	1.825669e+00	3.905098e+00	3.504092e-01	61.917000
FCB	BVB	1	3600000	nan	1.414130e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	7	0	0	1.928470e+00	-2.978154e-01	nan	2.058106e+00	4.012643e-01	-3.098748e-01	2.465485e+00	3.058282e+00	2.009122e+00	61.277000
FCB	BVB	1	3640000	nan	2.183341e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	9	0	0	3.992622e+00	3.120978e-01	nan	2.547731e+00	-1.760350e-01	-3.377712e-01	3.294108e+00	4.962740e+00	2.871234e+00	62.010000
FCB	BVB	1	3680000	nan	3.427165e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	11	0	0	6.832587e+00	1.439910e+00	nan	3.672492e+00	-2.759471e-01	-2.795885e-01	5.054999e+00	4.849853e+00	6.123019e+00	61.167000
FCB	BVB	1	3720000	nan	3.702698e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	0	0	4.031233e+00	3.669337e+00	nan	4.041743e+00	-2.467679e-01	-3.191852e-01	5.829939e+00	6.517554e+00	6.097729e+00	61.433000
FCB	BVB	1	3760000	nan	3.607226e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	10	0	0	6.170553e+00	5.453340e+00	nan	4.144335e+00	-2.642683e-01	-3.205439e-01	4.074434e+00	5.272154e+00	4.327802e+00	61.292000
FCB	BVB	1	3800000	nan	3.896872e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	8	0	0	6.043978e+00	5.199361e+00	nan	6.245310e+00	-3.159719e-01	-3.076075e-01	5.903316e+00	5.185384e+00	3.221211e+00	61.434000
