FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	FCB	1	1405760000	2.042553e+00	2.042553e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	8	13	12	12	12	10	7.825597e-01	-2.921548e-01	5.863779e+00	2.064305e+00	4.055956e+00	-2.191304e-01	17.582000
BVB	FCB	1	1405800000	2.021041e+00	2.021041e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	8	12	12	13	13	8	-2.610636e-01	-2.648733e-01	6.506714e+00	3.274122e+00	3.049887e+00	-1.785423e-01	17.597000
BVB	FCB	1	1405840000	1.274499e+00	1.274499e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	4	9	13	12	12	13	7	-2.590357e-01	-2.502809e-01	5.606561e+00	2.548996e+00	1.300808e-02	-1.225644e-02	17.332000
BVB	FCB	1	1405880000	2.011813e+00	2.011813e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	3	9	12	12	12	12	7	-9.533514e-02	-1.519546e-01	9.085041e+00	3.030259e+00	-7.301830e-02	2.758879e-01	17.472000
BVB	FCB	1	1405920000	3.278567e+00	3.278567e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	13	11	13	13	7	4.983919e-01	2.334374e-01	9.478722e+00	3.084137e+00	-1.722564e-01	6.548968e+00	17.488000
BVB	FCB	1	1405960000	nan	2.353916e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	13	12	12	13	9	1.438240e+00	-3.983843e-02	8.612184e+00	2.083086e+00	-3.240914e-01	nan	14.492000
BVB	FCB	1	1406000000	nan	2.616293e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	12	11	12	13	11	1.968987e+00	9.923612e-01	8.030111e+00	2.087821e+00	2.186379e-03	nan	14.414000
BVB	FCB	1	1406040000	nan	2.866456e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	9	13	13	12	13	13	3.563272e+00	7.395761e-01	7.054718e+00	3.105150e+00	-1.304370e-01	nan	14.680000
BVB	FCB	1	1406080000	nan	2.489196e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	12	13	11	12	12	3.852300e+00	4.733114e-01	5.900667e+00	2.330181e+00	-1.104776e-01	nan	14.633000
BVB	FCB	1	1406120000	nan	3.245832e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	10	13	12	11	13	12	4.440687e+00	2.856589e-01	4.417713e+00	5.841080e+00	1.244019e+00	nan	14.711000
BVB	FCB	1	1406160000	2.730207e+00	2.730207e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	13	13	9	14	10	5.220433e+00	-3.270106e-01	2.677010e+00	6.429956e+00	2.737494e+00	-3.566387e-01	17.426000
BVB	FCB	1	1406200000	2.107376e+00	2.107376e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	9	12	13	9	12	7	-1.847184e-01	-1.623920e-02	1.996424e+00	7.900377e+00	2.818746e+00	1.296643e-01	17.316000
BVB	FCB	1	1406240000	2.723987e+00	2.723987e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	10	13	12	10	13	5	-8.879186e-02	-2.142746e-01	8.230917e-01	7.973579e+00	7.946053e+00	-9.573354e-02	17.643000
BVB	FCB	1	1406280000	2.295577e+00	2.295577e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	0	11	13	13	10	13	2	-4.172487e-02	-2.719309e-01	3.096384e+00	2.640452e+00	8.223659e+00	1.266238e-01	16.989000
BVB	FCB	1	1406320000	2.378415e+00	2.378415e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	0	10	13	12	12	12	0	-3.679444e-02	-2.443403e-01	2.537226e+00	3.243734e+00	9.019784e+00	-2.491207e-01	20.795000
BVB	FCB	1	1406360000	6.570172e-01	6.570172e-01	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	8	0	10	12	13	12	13	0	7.194495e-02	-2.308485e-01	1.734551e+00	2.554923e+00	-1.036829e-01	-8.478468e-02	16.941000
BVB	FCB	1	1406400000	9.110847e-01	9.110847e-01	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	0	10	12	12	12	13	0	4.932481e-01	2.476014e-01	2.049107e+00	2.822709e+00	1.145888e-01	-2.607458e-01	16.895000
BVB	FCB	1	1406440000	1.404996e+00	1.404996e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	8	0	10	13	13	12	12	0	1.129167e+00	2.208442e+00	2.105308e+00	1.916726e+00	1.350184e+00	-2.798497e-01	16.957000
BVB	FCB	1	1406480000	1.366548e+00	1.366548e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	0	10	12	13	13	12	0	1.224998e+00	2.726499e+00	7.896923e-01	1.460624e+00	2.157716e+00	-1.602405e-01	17.066000
BVB	FCB	1	1406520000	1.721636e+00	1.721636e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	10	13	12	12	13	0	1.961621e+00	3.202328e+00	1.145955e+00	1.216744e+00	3.093245e+00	-2.900744e-01	17.222000
BVB	FCB	1	1406560000	2.014145e+00	2.014145e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	13	13	12	12	0	3.218392e+00	3.904265e+00	4.433723e-01	8.106214e-01	4.020013e+00	-3.117963e-01	17.144000
BVB	FCB	1	1406600000	2.476377e+00	2.476377e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	9	12	12	13	12	0	2.156827e+00	2.950343e+00	2.008703e+00	3.388282e+00	4.649234e+00	-2.951253e-01	17.036000
BVB	FCB	1	1406640000	3.975292e+00	3.975292e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	8	13	13	13	12	0	5.741656e+00	6.745669e+00	2.556466e+00	4.498432e+00	4.610108e+00	-3.005798e-01	16.942000
BVB	FCB	1	1406680000	4.181626e+00	4.181626e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	10	12	13	12	13	0	2.452512e+00	5.670778e+00	6.124481e+00	5.305508e+00	5.760916e+00	-2.244384e-01	16.957000
BVB	FCB	1	1406720000	4.414762e+00	4.414762e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	10	13	13	13	13	0	-1.494951e-03	6.954482e+00	7.540957e+00	7.473376e+00	4.706841e+00	-1.855868e-01	17.254000
BVB	FCB	1	1406760000	4.760341e+00	4.760341e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	0	11	13	13	12	13	0	1.825135e-01	6.803702e+00	7.452745e+00	8.349239e+00	5.943964e+00	-1.701170e-01	17.207000
BVB	FCB	1	1406800000	4.872402e+00	4.872402e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	0	11	13	13	12	13	0	2.465083e-01	6.367848e+00	8.180455e+00	8.438226e+00	6.108206e+00	-1.068305e-01	17.066000
BVB	FCB	1	1406840000	4.495478e+00	4.495478e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	0	10	13	13	13	13	0	5.053568e-01	5.334039e+00	8.213173e+00	7.946924e+00	5.075548e+00	-1.021744e-01	17.113000
BVB	FCB	1	1406880000	4.984769e+00	4.984769e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	12	0	10	13	13	12	13	0	1.041360e+00	7.198296e+00	8.526710e+00	8.456034e+00	4.876023e+00	-1.898083e-01	17.394000
BVB	FCB	1	1406920000	6.104560e+00	6.104560e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	12	0	8	12	12	13	13	0	8.877933e+00	7.055148e+00	8.167925e+00	7.745007e+00	4.920926e+00	-1.395782e-01	16.739000
BVB	FCB	1	1406960000	6.189796e+00	6.189796e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	12	0	6	13	13	12	12	0	9.029957e+00	6.633205e+00	8.053285e+00	9.929284e+00	3.551479e+00	-5.843260e-02	16.739000
BVB	FCB	1	1407000000	5.351509e+00	5.351509e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	0	5	12	13	13	12	0	8.536736e+00	4.800235e+00	7.330962e+00	9.187918e+00	2.473142e+00	-2.199395e-01	16.942000
BVB	FCB	1	1407040000	5.055386e+00	5.055386e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	0	5	13	13	13	13	0	8.266638e+00	5.358472e+00	7.233909e+00	8.426162e+00	1.222774e+00	-1.756372e-01	17.067000
BVB	FCB	1	1407080000	4.895217e+00	4.895217e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	6	12	13	12	13	0	7.972575e+00	5.212907e+00	6.983624e+00	9.626421e+00	-2.273003e-01	-1.969261e-01	16.957000
BVB	FCB	1	1407120000	4.782241e+00	4.782241e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	0	5	12	12	13	13	0	7.654623e+00	6.005409e+00	6.002237e+00	9.472863e+00	-2.387842e-01	-2.029009e-01	17.191000
BVB	FCB	1	1407160000	5.053181e+00	5.053181e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	7	12	13	12	12	0	8.473052e+00	5.242622e+00	7.572027e+00	9.484235e+00	-2.319818e-01	-2.208683e-01	16.957000
BVB	FCB	1	1407200000	5.006643e+00	5.006643e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	7	13	13	12	13	0	9.725312e+00	5.584944e+00	6.497707e+00	8.653110e+00	-2.098206e-01	-2.113949e-01	16.910000
BVB	FCB	1	1407240000	4.840877e+00	4.840877e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	0	8	13	13	13	13	2	9.212142e+00	5.935604e+00	6.017500e+00	8.376144e+00	-2.552829e-01	-2.408410e-01	17.394000
BVB	FCB	1	1407280000	4.908121e+00	4.908121e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	12	13	12	13	5	9.420763e+00	5.026016e+00	6.534429e+00	8.962892e+00	-2.358066e-01	-2.595653e-01	17.223000
BVB	FCB	1	1407320000	4.256420e+00	4.256420e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	8	13	13	13	13	7	7.406989e+00	5.308140e+00	5.354404e+00	8.032884e+00	-2.776598e-01	-2.862350e-01	17.518000
BVB	FCB	1	1407360000	4.000486e+00	4.000486e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	0	8	13	13	13	13	9	7.636938e+00	4.725056e+00	5.035854e+00	7.140962e+00	-3.189118e-01	-2.169812e-01	17.566000
BVB	FCB	1	1407400000	4.626528e+00	4.626528e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	8	12	13	12	13	12	6.800258e+00	8.074706e+00	5.673649e+00	7.693581e+00	-2.464914e-01	-2.365328e-01	17.378000
BVB	FCB	1	1407440000	4.902707e+00	4.902707e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	0	9	13	12	13	12	10	6.577714e+00	7.056882e+00	4.606615e+00	5.747755e+00	5.702133e+00	-2.748563e-01	17.535000
BVB	FCB	1	1407480000	4.171186e+00	4.171186e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	0	9	13	12	12	13	8	4.095708e+00	4.560742e+00	5.293495e+00	4.810778e+00	6.546208e+00	-2.798145e-01	17.472000
BVB	FCB	1	1407520000	4.070990e+00	4.070990e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	0	9	12	11	11	13	6	3.785475e+00	3.116133e+00	8.318839e+00	5.985214e+00	3.334474e+00	-1.141915e-01	17.207000
BVB	FCB	1	1407560000	3.860932e+00	3.860932e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	10	0	10	13	12	12	12	3	4.166091e+00	2.145801e+00	8.105397e+00	7.349630e+00	1.554278e+00	-1.556072e-01	16.848000
BVB	FCB	1	1407600000	4.766465e+00	4.766465e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	8	0	9	13	11	11	13	1	4.595492e+00	7.963081e+00	8.384778e+00	6.714732e+00	1.137718e+00	-1.970119e-01	16.676000
BVB	FCB	1	1407640000	4.957507e+00	4.957507e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	3	7	0	10	13	12	12	13	0	4.944984e+00	7.976745e+00	7.584401e+00	7.006188e+00	2.424718e+00	-1.919956e-01	16.707000
BVB	FCB	1	1407680000	4.588188e+00	4.588188e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	1	8	0	9	12	13	11	13	0	4.471196e+00	6.518108e+00	8.055477e+00	6.392503e+00	2.130585e+00	-3.874387e-02	16.458000
BVB	FCB	1	1407720000	5.858782e+00	5.858782e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	6	0	9	13	13	13	13	2	4.874081e+00	7.612892e+00	8.206723e+00	8.298117e+00	6.333770e+00	-1.728925e-01	16.365000
BVB	FCB	1	1407760000	6.186137e+00	6.186137e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	9	0	9	13	13	13	12	3	8.919976e+00	8.625672e+00	7.391886e+00	7.294167e+00	5.125315e+00	-2.401923e-01	16.832000
BVB	FCB	1	1407800000	5.966480e+00	5.966480e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	11	0	9	12	12	12	13	6	8.643639e+00	7.686674e+00	7.634321e+00	7.584097e+00	4.492554e+00	-2.424077e-01	16.786000
BVB	FCB	1	1407840000	5.753998e+00	5.753998e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	11	0	9	12	12	13	12	6	9.377388e+00	7.313665e+00	7.432993e+00	7.394452e+00	3.258074e+00	-2.525880e-01	16.848000
BVB	FCB	1	1407880000	5.494430e+00	5.494430e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	8	12	13	12	12	8	8.400744e+00	7.601460e+00	8.774691e+00	7.590529e+00	8.489909e-01	-2.498365e-01	16.911000
BVB	FCB	1	1407920000	6.164543e+00	6.164543e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	9	13	12	13	13	8	9.398204e+00	7.431345e+00	8.674003e+00	8.410576e+00	3.311118e+00	-2.379867e-01	16.895000
BVB	FCB	1	1407960000	5.750378e+00	5.750378e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	8	13	13	12	12	10	8.526073e+00	7.342442e+00	8.896195e+00	7.004584e+00	2.953756e+00	-2.207811e-01	17.098000
BVB	FCB	1	1408000000	6.054667e+00	6.054667e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	10	11	12	12	13	9	7.884367e+00	8.127814e+00	8.605121e+00	8.567598e+00	3.327328e+00	-1.842288e-01	17.285000
BVB	FCB	1	1408040000	6.181483e+00	6.181483e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	9	12	13	13	12	11	8.694410e+00	8.413934e+00	8.579819e+00	8.408219e+00	3.185832e+00	-1.933149e-01	16.863000
BVB	FCB	1	1408080000	6.229303e+00	6.229303e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	9	12	13	12	13	12	9.105108e+00	8.275505e+00	9.117105e+00	8.445115e+00	4.355568e-01	1.997427e+00	17.145000
BVB	FCB	1	1408120000	6.315780e+00	6.315780e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	10	12	12	13	13	13	9.254815e+00	8.346502e+00	8.150380e+00	7.728722e+00	2.124117e+00	2.290144e+00	17.035000
BVB	FCB	1	1408160000	nan	6.384153e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	9	11	13	12	12	12	8.477392e+00	8.631350e+00	6.858234e+00	4.898425e+00	3.055361e+00	nan	13.993000
BVB	FCB	1	1408200000	nan	7.241236e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	9	11	12	13	13	13	8.345242e+00	9.298412e+00	7.042424e+00	6.455316e+00	5.064786e+00	nan	14.196000
BVB	FCB	1	1408240000	nan	7.373111e+00	1	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	8	12	12	13	12	12	8.972604e+00	8.902161e+00	5.974189e+00	5.780965e+00	7.235638e+00	nan	14.118000
BVB	FCB	1	1408280000	6.855258e+00	6.855258e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	9	11	13	12	12	11	9.517879e+00	7.067197e+00	7.810680e+00	7.932284e+00	7.220948e+00	1.582559e+00	16.895000
BVB	FCB	1	1408320000	6.540147e+00	6.540147e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	12	12	13	13	12	9.621639e+00	5.221966e+00	7.230003e+00	8.344767e+00	7.569358e+00	1.253150e+00	17.004000
BVB	FCB	1	1408360000	5.991618e+00	5.991618e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	7	11	12	13	12	11	9.061626e+00	4.716614e+00	7.203316e+00	8.026160e+00	7.156014e+00	-2.140211e-01	16.708000
BVB	FCB	1	1408400000	5.794904e+00	5.794904e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	12	11	12	13	11	8.994054e+00	4.976492e+00	7.734923e+00	9.047580e+00	4.213007e+00	-1.966326e-01	16.832000
BVB	FCB	1	1408440000	6.858034e+00	6.858034e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	8	12	12	13	13	12	8.820301e+00	5.728816e+00	9.557220e+00	9.159788e+00	8.044354e+00	-1.622774e-01	16.926000
BVB	FCB	1	1408480000	6.917257e+00	6.917257e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	9	11	11	12	12	12	9.134826e+00	6.247216e+00	8.861714e+00	9.810790e+00	7.650495e+00	-2.014969e-01	17.020000
BVB	FCB	1	1408520000	6.723123e+00	6.723123e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	10	11	13	13	13	9.413972e+00	5.992306e+00	9.496646e+00	9.807090e+00	5.832791e+00	-2.040692e-01	16.895000
BVB	FCB	1	1408560000	6.166845e+00	6.166845e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	9	10	12	13	12	11	9.544332e+00	5.531597e+00	9.361000e+00	9.999832e+00	2.767453e+00	-2.031401e-01	16.957000
BVB	FCB	1	1408600000	5.688269e+00	5.688269e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	10	10	12	12	9	9.660672e+00	5.880465e+00	9.708223e+00	5.111718e+00	3.965877e+00	-1.973385e-01	16.708000
BVB	FCB	1	1408640000	5.865456e+00	5.865456e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	7	10	10	13	12	7	9.667850e+00	6.081036e+00	1.027062e+01	6.821862e+00	2.546761e+00	-1.953952e-01	16.567000
BVB	FCB	1	1408680000	5.208757e+00	5.208757e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	10	11	12	13	4	8.872792e+00	5.221803e+00	1.031682e+01	6.186765e+00	8.493354e-01	-1.949792e-01	16.770000
BVB	FCB	1	1408720000	5.437646e+00	5.437646e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	8	12	11	13	13	2	9.052174e+00	5.244001e+00	9.636712e+00	7.722849e+00	1.170103e+00	-1.999635e-01	16.816000
BVB	FCB	1	1408760000	5.096499e+00	5.096499e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	12	0	8	12	12	13	12	0	8.939566e+00	4.587378e+00	8.644601e+00	7.294021e+00	1.315225e+00	-2.017987e-01	16.286000
BVB	FCB	1	1408800000	5.520463e+00	5.520463e+00	0	6	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	0	13	0	9	12	12	12	13	0	9.146671e+00	7.118715e+00	7.998617e+00	5.989084e+00	3.073839e+00	-2.041489e-01	16.536000
