FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	2010480000	nan	2.945249e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	0	10	12	3.826891e-01	2.150054e+00	1.826289e+00	nan	6.581501e+00	4.770661e+00	1.301148e+00	1.814271e+00	4.735377e+00	21.144000
FCB	BVB	1	2010520000	nan	2.771991e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	0	11	13	-2.693112e-01	1.598302e+00	5.146997e-01	nan	6.600026e+00	2.486795e+00	4.026811e+00	4.698854e-01	6.748720e+00	20.982000
FCB	BVB	1	2010560000	nan	2.844451e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	12	12	nan	-1.150401e-01	-1.140365e-01	nan	8.654806e+00	-1.922662e-01	3.995708e+00	-2.552624e-01	7.937247e+00	18.518000
FCB	BVB	1	2010600000	nan	2.595478e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	12	13	4.361130e-02	-1.426053e-01	1.104857e+00	nan	8.484729e+00	-2.446274e-01	5.208354e+00	-2.751295e-01	6.584632e+00	21.044000
FCB	BVB	1	2010640000	nan	2.533323e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	0	11	13	1.523087e-01	-5.669867e-02	1.034989e+00	nan	7.296971e+00	9.401827e-01	4.487838e+00	-3.137431e-01	6.724735e+00	20.904000
FCB	BVB	1	2010680000	nan	1.031531e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	0	12	12	5.722880e-02	-7.360113e-02	9.296366e-01	nan	1.759027e+00	5.408407e-01	-4.349126e-02	-2.156681e-01	5.298275e+00	21.122000
FCB	BVB	1	2010720000	nan	1.267037e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	0	12	12	1.243335e+00	-1.555042e-03	1.030343e+00	nan	2.689670e+00	3.401038e-01	1.155702e+00	-2.024406e-01	3.881135e+00	21.060000
FCB	BVB	1	2010760000	nan	2.049345e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	12	9	5.126095e-01	5.390803e+00	1.441902e+00	nan	4.393851e+00	1.876201e+00	1.994251e+00	-2.523803e-01	1.037527e+00	21.279000
FCB	BVB	1	2010800000	nan	1.983059e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	7	0	12	7	5.128903e-01	4.223703e+00	-2.345305e-02	nan	4.574236e+00	-1.483735e-01	4.047836e+00	-3.195953e-01	2.997225e+00	20.608000
FCB	BVB	1	2010840000	nan	2.730438e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	5	0	12	5	5.809010e-01	7.732215e+00	2.746149e-01	-2.864965e-01	5.727054e+00	4.067261e+00	3.771716e+00	nan	-2.376275e-02	20.639000
FCB	BVB	1	2010880000	nan	3.557708e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	5	0	13	2	6.939735e-02	2.860435e+00	5.064100e+00	1.393544e+00	7.098146e+00	7.000567e-01	4.921640e+00	nan	6.354346e+00	20.311000
FCB	BVB	1	2010920000	4.345607e+00	4.345607e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	4	0	13	2	-6.936883e-02	7.029214e+00	4.648623e+00	9.265016e+00	8.422052e+00	1.663564e-01	5.837896e+00	-2.241548e-01	4.034834e+00	23.057000
FCB	BVB	1	2010960000	3.417273e+00	3.417273e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	3	0	12	5	-1.536318e-01	3.990742e+00	6.387835e+00	6.568277e+00	5.728694e+00	1.599935e+00	6.700186e+00	1.517440e-01	-2.183209e-01	22.947000
FCB	BVB	1	2011000000	4.238506e+00	4.238506e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	4	0	13	7	-2.294400e-01	1.221819e+00	7.407876e+00	6.922842e+00	8.131484e+00	4.054166e+00	8.299974e+00	1.090177e+00	1.247660e+00	23.121000
FCB	BVB	1	2011040000	3.750063e+00	3.750063e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	4	0	12	9	-1.002036e-01	-1.829975e-01	7.603743e+00	5.285430e+00	6.594835e+00	5.844729e+00	8.834022e+00	-1.047133e-01	-2.427716e-02	23.446000
FCB	BVB	1	2011080000	3.860265e+00	3.860265e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	3	0	13	11	6.978773e-01	1.720946e-01	7.569820e+00	4.349913e+00	7.001837e+00	4.281459e+00	9.924597e+00	3.909931e-01	3.537916e-01	23.166000
FCB	BVB	1	2011120000	3.584937e+00	3.584937e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	5	0	12	13	3.107174e-01	-1.952293e-01	7.189114e+00	5.253682e+00	7.934981e+00	3.720646e+00	8.146906e+00	-1.951674e-01	9.878552e-02	23.385000
FCB	BVB	1	2011160000	3.727764e+00	3.727764e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	5	0	11	13	-1.572439e-01	-1.909513e-01	6.725655e+00	4.504925e+00	9.998224e+00	3.675903e+00	9.331404e+00	-1.587163e-01	-1.793277e-01	23.650000
FCB	BVB	1	2011200000	2.749433e+00	2.749433e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	5	0	12	13	-2.267763e-01	-2.406231e-01	-2.434051e-01	5.329356e+00	9.131514e+00	3.539562e+00	7.828531e+00	-1.423848e-01	-2.308781e-01	23.323000
FCB	BVB	1	2011240000	3.020879e+00	3.020879e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	6	0	11	13	-2.927763e-01	-3.017487e-01	-2.818378e-01	4.539275e+00	8.124111e+00	5.225160e+00	8.455862e+00	-1.833593e-01	1.903224e+00	23.415000
FCB	BVB	1	2011280000	3.749871e+00	3.749871e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	6	0	12	11	-2.863741e-01	-2.643092e-01	-3.071235e-01	5.460458e+00	6.872884e+00	6.840009e+00	8.151196e+00	-1.093532e-01	7.391451e+00	23.587000
FCB	BVB	1	2011320000	3.276323e+00	3.276323e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	0	12	10	-2.954049e-01	-2.960553e-01	-3.086022e-01	6.300504e+00	5.193097e+00	6.672662e+00	7.104083e+00	-1.059806e-01	5.222605e+00	23.369000
FCB	BVB	1	2011360000	2.859240e+00	2.859240e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	6	0	12	10	-2.817589e-01	-2.837475e-01	-3.036186e-01	2.068540e+00	5.039849e+00	7.855630e+00	4.170752e+00	-2.723886e-01	7.739907e+00	23.291000
FCB	BVB	1	2011400000	2.825228e+00	2.825228e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	6	0	12	11	-2.570876e-01	-2.732093e-01	-2.738158e-01	-2.734765e-01	5.339269e+00	6.890167e+00	7.591715e+00	-2.908303e-01	6.974322e+00	23.384000
FCB	BVB	1	2011440000	2.573587e+00	2.573587e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	7	0	12	11	-2.764034e-01	-3.266133e-01	-3.325405e-01	-3.391170e-01	4.644604e+00	6.373148e+00	8.109962e+00	-2.694664e-01	5.578710e+00	23.542000
FCB	BVB	1	2011480000	2.514420e+00	2.514420e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	0	11	11	-3.366486e-01	-2.659746e-01	-2.938709e-01	-3.031756e-01	5.399860e+00	5.281535e+00	5.551467e+00	-1.006199e-01	7.697208e+00	23.603000
FCB	BVB	1	2011520000	3.486583e+00	3.486583e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	0	11	13	-3.116768e-01	-2.925498e-01	-2.587065e-01	-2.650113e-01	7.054377e+00	6.198537e+00	9.146382e+00	2.378831e+00	7.729068e+00	24.040000
FCB	BVB	1	2011560000	3.414267e+00	3.414267e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	0	9	13	-2.373572e-01	1.763228e-01	-2.703100e-01	-2.157531e-01	5.650605e+00	6.490171e+00	7.542254e+00	4.176838e+00	7.415631e+00	23.790000
FCB	BVB	1	2011600000	4.192131e+00	4.192131e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	7	0	11	13	-2.365217e-01	4.760137e+00	-2.252391e-01	-2.120053e-01	6.451525e+00	7.553972e+00	8.486317e+00	3.302087e+00	7.848904e+00	25.209000
FCB	BVB	1	2011640000	4.119296e+00	4.119296e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	0	11	12	-2.157667e-01	3.375273e+00	-1.978965e-01	-2.259619e-01	6.769466e+00	7.652886e+00	9.394932e+00	1.888998e+00	8.631738e+00	23.681000
FCB	BVB	1	2011680000	3.623395e+00	3.623395e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	5	0	11	13	-1.966585e-01	2.635554e+00	-1.992182e-01	-2.013165e-01	4.645872e+00	8.628435e+00	9.504839e+00	-1.816268e-01	7.974677e+00	23.447000
FCB	BVB	1	2011720000	3.440476e+00	3.440476e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	4	0	10	13	-1.571619e-01	2.240580e+00	-2.041880e-01	-2.150090e-01	4.553372e+00	8.402875e+00	9.186434e+00	-1.516023e-01	7.308987e+00	23.447000
FCB	BVB	1	2011760000	3.538808e+00	3.538808e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	5	0	12	13	-1.783482e-02	1.850163e+00	-2.220800e-01	-1.996242e-01	4.353590e+00	8.818832e+00	9.698625e+00	2.962496e-02	7.537973e+00	23.556000
