FAN	FAN_PREDICTOR	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	BVB	1	742520000	2.574098e+00	2.574098e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	0	8.177022e+00	5.558617e+00	-2.381783e-01	5.841924e+00	4.799782e+00	-2.385827e-01	-2.430205e-01	-2.479712e-01	-2.427086e-01	23.681000
FCB	BVB	1	742560000	2.533945e+00	2.533945e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	11	12	0	7.580644e+00	7.762058e+00	-2.518691e-01	3.358787e+00	5.336948e+00	-2.329007e-01	-2.424780e-01	-2.608088e-01	-2.448761e-01	23.618000
FCB	BVB	1	742600000	2.870113e+00	2.870113e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	13	0	8.460373e+00	6.397223e+00	-2.508322e-01	3.657004e+00	7.655224e+00	-2.510390e-01	6.830813e-01	-2.657773e-01	-2.542427e-01	23.494000
FCB	BVB	1	742640000	nan	1.771339e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	11	13	0	7.570174e+00	-2.535073e-01	-2.291685e-01	3.192860e+00	4.607099e+00	-2.293320e-01	-2.291145e-01	nan	-2.582955e-01	21.247000
FCB	BVB	1	742680000	1.862762e+00	1.862762e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	13	0	7.038950e+00	-2.570853e-01	-2.519311e-01	2.317122e+00	6.843109e+00	-2.273368e-01	7.609767e-01	8.013219e-01	-2.602640e-01	23.649000
FCB	BVB	1	742720000	2.945569e+00	2.945569e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	11	13	0	7.042607e+00	-2.747742e-01	-2.307816e-01	3.702273e+00	7.555082e+00	-1.640010e-01	7.752694e+00	1.357931e+00	-2.309135e-01	23.619000
FCB	BVB	1	742760000	nan	2.467884e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	13	0	5.957604e+00	-2.631143e-01	nan	-2.734147e-01	6.255305e+00	-2.086973e-01	6.528067e+00	2.015803e+00	-2.684815e-01	20.919000
FCB	BVB	1	742800000	nan	3.064841e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	13	0	5.390106e+00	-2.501326e-01	nan	-2.464010e-01	8.135938e+00	-2.451917e-01	7.425499e+00	4.541260e+00	-2.323474e-01	20.733000
FCB	BVB	1	742840000	nan	2.830380e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	13	0	6.947284e+00	-2.583373e-01	nan	-2.495638e-01	7.965530e+00	-2.338639e-01	7.000566e+00	1.721897e+00	-2.504752e-01	20.873000
FCB	BVB	1	742880000	nan	2.097380e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	12	13	0	7.117385e+00	-2.596448e-01	nan	-2.560572e-01	6.139005e+00	-2.597540e-01	4.788935e+00	-2.574416e-01	-2.333851e-01	20.794000
FCB	BVB	1	742920000	nan	1.743000e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	0	4.278389e+00	-2.572160e-01	nan	-2.583468e-01	5.909857e+00	-2.619965e-01	5.061149e+00	-2.607010e-01	-2.671374e-01	21.138000
FCB	BVB	1	742960000	nan	2.071742e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	13	0	6.450036e+00	-2.641716e-01	nan	-2.642022e-01	5.870969e+00	-2.432417e-01	5.029236e+00	2.563766e-01	-2.610639e-01	20.982000
FCB	BVB	1	743000000	nan	2.493566e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	0	5.134876e+00	-2.132239e-01	nan	-2.583526e-01	8.018923e+00	-2.799153e-01	5.483186e+00	2.318707e+00	-2.556732e-01	20.982000
FCB	BVB	1	743040000	2.401275e+00	2.401275e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	0	5.396460e+00	-1.672031e-01	4.940089e-01	-2.531758e-01	7.598798e+00	-3.092926e-01	5.593362e+00	3.511221e+00	-2.527067e-01	23.603000
FCB	BVB	1	743080000	2.016194e+00	2.016194e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	12	13	0	4.642924e+00	-1.429040e-01	5.835765e-01	-2.616372e-01	7.149829e+00	-2.485282e-01	6.700474e+00	-1.766295e-02	-2.603214e-01	23.494000
FCB	BVB	1	743120000	1.967708e+00	1.967708e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	0	4.418906e+00	4.458169e-02	-5.655929e-02	-2.618175e-01	7.864942e+00	-2.989613e-01	6.558749e+00	-2.697804e-01	-2.906876e-01	23.619000
FCB	BVB	1	743160000	nan	1.829664e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	12	13	0	5.450977e+00	1.361411e-01	-2.797271e-01	-2.791004e-01	4.771126e+00	-3.224325e-01	5.510598e+00	nan	-3.502703e-01	21.013000
FCB	BVB	1	743200000	2.160808e+00	2.160808e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	13	0	5.751732e+00	4.732088e-01	-1.761819e-01	-3.117224e-01	6.940325e+00	-2.758501e-01	7.694426e+00	-3.089607e-01	-3.397042e-01	24.102000
FCB	BVB	1	743240000	1.009955e+00	1.009955e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	12	0	-3.743866e-03	2.676090e-01	-2.622444e-01	-2.617341e-01	5.140070e+00	-2.579605e-01	5.104459e+00	-3.242847e-01	-3.125752e-01	23.618000
FCB	BVB	1	743280000	1.765062e+00	1.765062e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	13	0	3.071940e-01	-2.716210e-01	-2.832508e-01	-3.457218e-01	6.433919e+00	-3.287533e-01	7.286901e+00	3.417081e+00	-3.301911e-01	23.478000
FCB	BVB	1	743320000	1.493873e+00	1.493873e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	12	0	-2.687047e-01	2.090402e+00	-2.912972e-01	-3.259501e-01	1.829957e+00	-3.270605e-01	7.406635e+00	3.621804e+00	-2.909254e-01	23.759000
FCB	BVB	1	743360000	1.555600e+00	1.555600e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	13	0	1.386552e+00	1.886182e+00	-2.910189e-01	-3.369302e-01	1.998231e+00	-3.442440e-01	7.576644e+00	2.461948e+00	-3.369601e-01	23.852000
FCB	BVB	1	743400000	2.007246e+00	2.007246e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	13	12	0	1.242357e+00	5.560114e+00	-2.928113e-01	-2.997808e-01	3.891790e+00	-3.365509e-01	6.989897e+00	1.606058e+00	-2.958637e-01	23.587000
FCB	BVB	1	743440000	1.040729e+00	1.040729e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	12	12	0	8.543078e-01	3.846384e+00	-3.035080e-01	-3.049557e-01	3.216768e+00	-3.042182e-01	1.714807e+00	9.332447e-01	-2.862710e-01	23.603000
FCB	BVB	1	743480000	2.112113e+00	2.112113e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	13	11	0	-2.759869e-01	7.653397e+00	-2.649758e-01	-2.971798e-01	4.550823e+00	-2.843520e-01	6.449204e+00	1.744964e+00	-2.668739e-01	23.634000
FCB	BVB	1	743520000	1.466302e+00	1.466302e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	11	0	-2.480356e-01	7.168276e+00	-2.955445e-01	-2.679561e-01	4.269038e+00	-1.828735e-01	2.695832e+00	3.223913e-01	-2.644060e-01	23.541000
FCB	BVB	1	743560000	2.242878e+00	2.242878e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	12	11	0	-2.833970e-01	4.693129e+00	-2.735044e-01	-2.877790e-01	6.207431e+00	2.258711e+00	6.293081e+00	1.839738e+00	-2.615116e-01	23.400000
FCB	BVB	1	743600000	2.489732e+00	2.489732e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	13	13	0	-2.203786e-01	6.318443e+00	-2.666765e-01	-2.916288e-01	6.336388e+00	1.479581e+00	3.939822e+00	5.378145e+00	-2.661058e-01	23.602000
FCB	BVB	1	743640000	2.006680e+00	2.006680e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	12	0	-2.264935e-01	6.604177e+00	-2.723026e-01	-2.901067e-01	7.757219e+00	-1.500589e-01	2.336788e+00	2.574225e+00	-2.733311e-01	23.463000
FCB	BVB	1	743680000	2.301134e+00	2.301134e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	13	0	4.273881e-01	7.602619e+00	-2.894423e-01	-2.645245e-01	4.179973e+00	6.097686e-02	6.435324e+00	2.845694e+00	-2.877976e-01	23.541000
FCB	BVB	1	743720000	2.486256e+00	2.486256e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	0	2.392785e+00	6.191347e+00	-2.684798e-01	-2.762519e-01	4.513131e+00	-1.129237e-01	7.797122e+00	2.422340e+00	-2.827682e-01	23.588000
FCB	BVB	1	743760000	2.815194e+00	2.815194e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	13	12	0	3.523103e+00	7.090796e+00	-2.754844e-01	-2.685045e-01	6.146879e+00	-2.310134e-01	7.795396e+00	1.829633e+00	-2.740599e-01	23.493000
FCB	BVB	1	743800000	2.780333e+00	2.780333e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	13	0	4.316637e+00	7.157338e+00	-2.603784e-01	-2.301514e-01	6.949076e+00	-1.683216e-01	7.204989e+00	3.166925e-01	-2.628810e-01	23.634000
FCB	BVB	1	743840000	3.398923e+00	3.398923e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	12	0	3.891835e+00	6.058480e+00	-2.464076e-01	-2.401804e-01	6.056392e+00	6.339301e+00	5.853357e+00	3.090768e+00	-2.132371e-01	23.665000
FCB	BVB	1	743880000	3.476967e+00	3.476967e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	0	2.558670e+00	4.680331e+00	-2.521639e-01	-2.485920e-01	5.225179e+00	8.843083e+00	7.027842e+00	3.662311e+00	-2.039602e-01	23.432000
FCB	BVB	1	743920000	3.567095e+00	3.567095e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	11	12	0	2.552569e+00	6.855284e+00	-2.413564e-01	-2.311778e-01	3.015302e+00	8.470218e+00	6.508660e+00	5.402724e+00	-2.283637e-01	23.478000
FCB	BVB	1	743960000	3.228368e+00	3.228368e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	12	12	0	5.554291e+00	5.741701e+00	-2.394210e-01	-2.337694e-01	2.429234e+00	6.425653e+00	4.757206e+00	4.866072e+00	-2.456558e-01	23.400000
FCB	BVB	1	744000000	3.074381e+00	3.074381e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	10	0	4.328135e+00	4.327961e+00	-2.379949e-01	-1.989054e-01	3.205018e+00	5.134116e+00	7.380391e+00	3.976416e+00	-2.457122e-01	23.369000
FCB	BVB	1	744040000	3.128985e+00	3.128985e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	10	0	5.674573e+00	5.747642e+00	-2.275790e-01	2.813455e+00	1.755895e+00	3.329754e+00	6.395318e+00	2.907656e+00	-2.358463e-01	23.369000
FCB	BVB	1	744080000	2.471916e+00	2.471916e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	11	0	4.846490e+00	6.346985e+00	-2.336436e-01	3.304877e+00	3.615940e+00	-2.346209e-01	5.063181e+00	-2.241388e-01	-2.378246e-01	23.415000
FCB	BVB	1	744120000	2.773692e+00	2.773692e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	12	0	6.337726e+00	6.731176e+00	-1.916440e-01	3.708774e+00	2.978338e+00	-2.298115e-01	6.014045e+00	-1.579281e-01	-2.274463e-01	23.369000
FCB	BVB	1	744160000	2.764552e+00	2.764552e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	0	4.534863e+00	7.752038e+00	-2.392120e-01	5.295190e+00	2.938753e+00	-2.399153e-01	5.285209e+00	-2.038755e-01	-2.420788e-01	23.618000
FCB	BVB	1	744200000	2.583966e+00	2.583966e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	13	0	3.878754e+00	7.430352e+00	-2.463060e-01	5.118728e+00	3.130127e+00	-2.411307e-01	4.636511e+00	-2.094612e-01	-2.418778e-01	23.572000
FCB	BVB	1	744240000	2.536072e+00	2.536072e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	0	4.540550e+00	5.722629e+00	-2.480282e-01	6.389906e+00	2.114091e+00	-2.621552e-01	5.069431e+00	-2.402121e-01	-2.615676e-01	23.556000
FCB	BVB	1	744280000	2.677505e+00	2.677505e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	12	0	2.819939e+00	7.570052e+00	-2.566494e-01	6.464856e+00	3.170955e+00	-2.473981e-01	5.063976e+00	-2.227937e-01	-2.653940e-01	23.572000
FCB	BVB	1	744320000	2.635021e+00	2.635021e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	12	0	3.556841e+00	7.466778e+00	-2.629128e-01	7.452943e+00	2.410426e+00	-2.738302e-01	3.793110e+00	-1.619380e-01	-2.662301e-01	23.462000
FCB	BVB	1	744360000	2.226151e+00	2.226151e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	10	0	4.046848e+00	6.208372e+00	-2.623783e-01	5.773334e+00	2.115926e+00	-2.724646e-01	2.933932e+00	-2.252254e-01	-2.829874e-01	23.619000
FCB	BVB	1	744400000	1.979950e+00	1.979950e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	12	12	11	0	2.637785e+00	6.120543e+00	-2.248099e-01	2.406637e+00	2.093026e+00	-2.816319e-01	5.417669e+00	-7.765725e-02	-2.720120e-01	23.431000
FCB	BVB	1	744440000	2.125793e+00	2.125793e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	10	0	4.465516e+00	6.531500e+00	-2.931725e-01	2.080198e+00	2.892483e+00	-2.863162e-01	4.012867e+00	-2.972626e-02	-2.412158e-01	23.353000
FCB	BVB	1	744480000	2.101179e+00	2.101179e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	13	11	0	3.818781e+00	2.391649e+00	-3.193497e-01	1.314513e+00	2.589679e+00	-2.578196e-01	5.628145e+00	4.001380e+00	-2.563683e-01	23.400000
FCB	BVB	1	744520000	2.033668e+00	2.033668e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	13	11	0	3.726460e+00	2.675995e+00	-2.777900e-01	2.958792e+00	7.957017e-01	-3.298976e-01	6.408848e+00	2.668062e+00	-3.231588e-01	23.603000
FCB	BVB	1	744560000	1.817531e+00	1.817531e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	13	0	5.635083e+00	1.855835e+00	-3.153391e-01	4.012622e+00	2.750695e-02	-2.636739e-01	5.166165e+00	5.587597e-01	-3.191783e-01	23.587000
FCB	BVB	1	744600000	1.262957e+00	1.262957e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	12	13	0	3.267371e+00	1.403873e+00	-2.935875e-01	4.562890e+00	-2.484176e-01	-2.936680e-01	2.805706e+00	4.349067e-01	-2.724573e-01	23.385000
FCB	BVB	1	744640000	2.532261e+00	2.532261e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	12	0	4.249098e+00	1.086147e+00	-3.047109e-01	4.033131e+00	-1.984350e-01	-3.045122e-01	6.021123e+00	9.696186e-01	7.238889e+00	23.619000
FCB	BVB	1	744680000	1.880461e+00	1.880461e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	12	13	0	4.884715e+00	6.521626e-01	-3.162698e-01	5.014931e+00	-1.673786e-01	-3.050729e-01	6.016593e+00	1.461811e+00	-3.173428e-01	23.665000
FCB	BVB	1	744720000	1.790628e+00	1.790628e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	12	0	4.504372e+00	6.831572e-01	-2.839734e-01	5.100345e+00	-2.530022e-01	-3.007495e-01	5.809031e+00	1.170441e+00	-3.139724e-01	23.790000
FCB	BVB	1	744760000	1.920489e+00	1.920489e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	12	0	4.027823e+00	8.186159e-01	-3.067834e-01	5.025185e+00	-2.230858e-01	-3.294202e-01	6.489795e+00	2.102835e+00	-3.205659e-01	23.743000
FCB	BVB	1	744800000	1.356241e+00	1.356241e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	13	12	0	8.461337e-01	4.569706e-01	-3.045941e-01	5.766244e+00	-2.320784e-01	-2.516552e-01	4.537761e+00	1.691556e+00	-3.041676e-01	23.728000
FCB	BVB	1	744840000	1.152958e+00	1.152958e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	12	0	9.053267e-01	2.528442e-02	-3.167080e-01	3.211084e+00	-1.576144e-01	-2.783094e-01	4.743461e+00	2.543970e+00	-2.998751e-01	23.572000
FCB	BVB	1	744880000	1.473972e+00	1.473972e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	12	13	0	-1.590324e-01	1.717524e+00	-2.929568e-01	5.712574e+00	-2.162648e-01	-3.075521e-01	7.429839e+00	-3.129476e-01	-3.054381e-01	23.634000
FCB	BVB	1	744920000	nan	1.619633e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	13	12	0	-8.817960e-02	2.173351e+00	-2.638324e-01	7.569937e+00	-1.362200e-01	-2.772755e-01	4.287870e+00	nan	-3.085874e-01	20.810000
FCB	BVB	1	744960000	nan	1.351320e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	12	13	0	-1.848974e-01	8.663153e-01	-2.598151e-01	7.630350e+00	-1.328005e-01	-2.464635e-01	3.410521e+00	nan	-2.726493e-01	20.733000
FCB	BVB	1	745000000	1.868696e+00	1.868696e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	11	13	12	0	-2.747804e-01	3.895131e+00	-2.950275e-01	7.424936e+00	1.346186e+00	-2.950046e-01	5.578553e+00	-3.001221e-01	-2.616058e-01	23.353000
FCB	BVB	1	745040000	nan	2.560836e+00	1	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	10	13	12	0	-1.819937e-01	7.504052e+00	-2.819282e-01	7.544162e+00	nan	-2.987197e-01	6.752568e+00	-2.534595e-01	-2.979938e-01	20.810000
FCB	BVB	1	745080000	nan	2.332340e+00	2	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	8	13	12	0	3.375967e-01	4.185246e+00	-3.366036e-01	7.425224e+00	nan	-2.866965e-01	5.325172e+00	-3.235600e-01	nan	18.174000
FCB	BVB	1	745120000	1.048152e+00	1.048152e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	10	13	13	0	7.924919e-01	-3.581082e-01	-2.888840e-01	6.799753e+00	-3.419629e-01	-3.617757e-01	3.902711e+00	-3.523756e-01	-3.584784e-01	23.556000
FCB	BVB	1	745160000	1.150179e+00	1.150179e+00	0	9	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	10	12	12	0	1.031722e+00	-3.262438e-01	-3.302589e-01	5.146524e+00	1.161129e+00	-3.601507e-01	4.734413e+00	-3.509118e-01	-3.546137e-01	23.541000
