FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	1	1970960000	nan	6.162329e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	11	2	12	12	13	8.913391e+00	7.939135e+00	1.533248e+00	6.105153e+00	8.251893e+00	nan	9.097947e+00	2.108335e-02	7.436785e+00	79.763000
FCB	1	1971000000	5.089472e+00	5.089472e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	8	12	3	13	13	13	8.607872e+00	7.873530e+00	7.672002e-01	4.783973e+00	7.069428e+00	1.444964e+00	8.713677e+00	1.041818e-02	6.534181e+00	89.109000
FCB	1	1971040000	4.841396e+00	4.841396e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	6	12	5	12	11	12	8.059856e+00	7.508065e+00	6.691095e-01	5.754999e+00	6.543746e+00	1.445680e+00	7.641742e+00	8.861024e-03	5.940504e+00	88.421000
FCB	1	1971080000	3.110217e+00	3.110217e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	4	11	7	11	9	12	7.500875e+00	-5.910674e-02	9.898142e-01	-5.698333e-02	6.294199e+00	1.543769e+00	6.307190e+00	3.765645e-02	5.434541e+00	92.321000
FCB	1	1971120000	nan	3.370147e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	5	12	9	11	8	12	6.925467e+00	-2.522886e-01	2.066341e+00	nan	5.714070e+00	3.111018e+00	4.165227e+00	-2.667458e-01	5.498091e+00	76.222000
FCB	1	1971160000	nan	3.898001e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	5	12	10	11	7	12	6.551441e+00	-2.415464e-01	2.449208e+00	2.642219e+00	5.836325e+00	3.724071e+00	4.377929e+00	nan	5.844363e+00	76.488000
FCB	1	1971200000	3.379994e+00	3.379994e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	13	6	10	12	11	8	11	6.112164e+00	-2.533161e-01	4.702807e+00	2.645441e+00	4.626777e+00	5.067343e+00	4.691665e+00	-2.578783e-01	3.084946e+00	82.071000
FCB	1	1971240000	3.188323e+00	3.188323e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	13	8	7	11	11	8	12	5.449383e+00	-2.723876e-01	4.228623e+00	3.898373e+00	3.787339e+00	4.410244e+00	4.789229e+00	-2.665892e-01	2.670688e+00	98.717000
FCB	1	1971280000	3.359767e+00	3.359767e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	12	12	9	5	13	11	11	11	4.593693e+00	-2.950844e-01	3.981392e+00	4.601884e+00	6.476636e+00	4.194483e+00	4.132451e+00	1.623942e-01	2.390052e+00	94.848000
FCB	1	1971320000	nan	2.929666e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	13	10	6	12	13	12	13	4.586388e+00	-2.993777e-01	3.501397e+00	5.246815e+00	nan	3.518141e+00	4.574601e+00	-2.879277e-01	2.597294e+00	79.685000
FCB	1	1971360000	2.726500e+00	2.726500e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	13	13	9	6	13	13	10	13	4.219470e+00	-3.037986e-01	3.516299e+00	5.725008e+00	7.378715e-01	2.894338e+00	4.829185e+00	6.460920e-02	2.855522e+00	88.405000
FCB	1	1971400000	3.275726e+00	3.275726e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	13	12	10	8	13	13	8	12	3.857561e+00	-3.383088e-01	6.548392e-01	6.728525e+00	5.329009e+00	2.088972e+00	5.484497e+00	1.305884e+00	4.370557e+00	81.620000
