FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	1	2250440000	4.335633e+00	4.335633e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	12	13	12	13	12	12	2.695992e+00	5.423946e+00	4.021481e+00	1.671302e+00	5.890114e+00	1.761160e+00	5.813970e+00	5.327260e+00	6.415476e+00	54.507000
FCB	1	2250480000	5.699818e+00	5.699818e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	13	13	13	12	13	11	7.806820e+00	6.354062e+00	4.205407e+00	3.816772e+00	6.980116e+00	3.172915e+00	6.563826e+00	4.949676e+00	7.448766e+00	55.319000
FCB	1	2250520000	4.909327e+00	4.909327e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	13	12	13	13	13	9	7.241814e+00	6.832897e+00	4.289902e+00	3.218011e-01	6.510971e+00	-1.767543e-01	6.409145e+00	4.708257e+00	8.045905e+00	57.002000
FCB	1	2250560000	3.813387e+00	3.813387e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	13	13	12	12	12	7	-2.663534e-01	6.670711e+00	4.251198e+00	1.431630e-01	6.681056e+00	-2.573473e-01	6.471185e+00	3.532731e+00	7.094138e+00	54.351000
FCB	1	2250600000	3.775707e+00	3.775707e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	13	12	12	10	11	13	4	-2.579682e-01	6.603371e+00	4.614252e+00	-2.517178e-01	6.883333e+00	-2.639238e-01	6.425486e+00	3.662515e+00	6.566018e+00	52.260000
FCB	1	2250640000	nan	4.223768e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	13	11	13	7	12	12	2	3.856983e+00	6.716118e+00	4.241547e+00	2.383412e+00	6.381112e+00	-2.601940e-01	5.790805e+00	4.680358e+00	nan	48.173000
FCB	1	2250680000	nan	4.356977e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	12	12	8	11	12	0	5.766090e+00	7.925594e+00	3.802872e+00	1.206707e-01	6.803161e+00	-2.603386e-01	5.717059e+00	4.980711e+00	nan	50.575000
FCB	1	2250720000	nan	4.644430e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	11	13	8	12	13	1	6.428587e+00	8.034829e+00	3.447840e+00	-3.394905e-02	7.654121e+00	-2.374427e-01	6.618435e+00	5.243019e+00	nan	48.813000
FCB	1	2250760000	nan	4.855860e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	11	12	13	7	12	12	3	6.510389e+00	7.254733e+00	6.195311e+00	2.629973e+00	6.028138e+00	-1.934536e-01	4.538359e+00	5.883432e+00	nan	51.886000
FCB	1	2250800000	4.930217e+00	4.930217e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	13	11	13	12	9	12	13	5	3.431343e+00	-2.204960e-01	6.961165e+00	8.000549e+00	4.331452e+00	2.277792e+00	6.318004e+00	5.632958e+00	7.639188e+00	58.969000
FCB	1	2250840000	nan	4.166458e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	5	12	10	13	13	11	13	12	8	nan	-2.383504e-01	8.097476e+00	6.854935e+00	3.308923e+00	3.672497e+00	6.642542e+00	5.258434e+00	-2.647956e-01	47.674000
FCB	1	2250880000	nan	4.597052e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	12	9	13	12	12	13	12	10	nan	-2.534125e-01	7.587481e+00	7.909531e+00	3.338524e+00	3.133061e+00	6.719461e+00	5.237736e+00	3.104038e+00	46.644000
FCB	1	2250920000	3.034190e+00	3.034190e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	13	10	12	13	12	13	13	12	-3.049484e-01	-2.769450e-01	-3.101077e-01	7.650955e+00	3.811219e+00	4.108152e+00	6.104379e+00	5.281471e+00	1.243538e+00	53.042000
FCB	1	2250960000	2.995568e+00	2.995568e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	12	10	12	13	12	12	12	13	-3.114392e-01	-3.085910e-01	-3.137372e-01	6.433954e+00	4.256741e+00	3.880252e+00	6.183831e+00	5.187603e+00	1.951498e+00	58.485000
FCB	1	2251000000	2.784888e+00	2.784888e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	10	12	13	13	13	11	-3.177248e-01	-3.256842e-01	-3.259805e-01	7.089630e+00	3.403952e+00	3.777840e+00	5.683756e+00	5.043155e+00	1.035046e+00	53.447000
FCB	1	2251040000	1.665608e+00	1.665608e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	8	13	11	13	12	9	-3.314070e-01	-3.465601e-01	-3.368688e-01	-3.663455e-01	3.043087e+00	3.347943e+00	4.854956e+00	4.461185e+00	6.644822e-01	58.765000
FCB	1	2251080000	1.315190e+00	1.315190e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	7	12	10	12	12	9	-2.426681e-01	-3.409621e-01	-3.077807e-01	-3.802808e-01	2.838084e+00	2.305221e+00	4.352876e+00	3.310882e+00	3.013422e-01	60.419000
FCB	1	2251120000	nan	1.937829e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	4	12	10	13	12	8	1.503050e-01	-3.339887e-01	-2.748155e-01	nan	4.099506e+00	2.668695e+00	4.438412e+00	2.816686e+00	nan	40.966000
FCB	1	2251160000	1.743623e+00	1.743623e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	6	12	12	12	9	8	2.410941e+00	3.103055e+00	-2.252044e-01	-3.597847e-01	3.513105e+00	2.033607e+00	2.527874e+00	1.816083e+00	8.729321e-01	57.580000
FCB	1	2251200000	1.822453e+00	1.822453e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	6	12	12	13	7	9	2.949314e+00	2.708489e+00	-5.684217e-02	-3.597248e-01	2.721054e+00	1.518186e+00	4.202365e+00	-2.285318e-01	2.947768e+00	52.057000
FCB	1	2251240000	2.214652e+00	2.214652e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	7	13	11	12	4	11	3.012024e+00	1.386312e+00	2.966027e-01	-3.288597e-01	3.240405e+00	1.584286e+00	5.064404e+00	-2.287265e-01	5.905421e+00	57.392000
FCB	1	2251280000	nan	1.975096e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	6	12	13	13	4	13	1.846960e+00	4.426961e-01	7.660597e-01	-3.324543e-01	2.563383e+00	-3.139615e-01	5.161557e+00	nan	5.666530e+00	47.892000
FCB	1	2251320000	1.602295e+00	1.602295e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	6	13	12	13	5	13	2.122972e+00	5.735356e-01	7.962025e-01	-3.421012e-01	2.783848e+00	-3.122378e-01	4.571956e+00	-3.372100e-01	4.563689e+00	53.415000
FCB	1	2251360000	nan	1.797952e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	13	4	13	13	12	7	13	1.745426e+00	5.991655e-01	6.705961e-01	nan	2.872466e+00	-3.170719e-01	4.196485e+00	-3.372651e-01	4.953818e+00	47.562000
FCB	1	2251400000	nan	2.444559e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	1	12	13	13	10	12	1.943073e+00	5.075228e-01	8.276503e-01	nan	2.920093e+00	-3.016124e-01	4.233797e+00	4.045698e+00	5.380250e+00	49.266000
FCB	1	2251440000	nan	2.391227e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	0	13	12	13	12	13	3.024508e+00	4.542213e-01	1.349050e+00	nan	2.324079e+00	-2.789790e-01	3.302666e+00	4.216608e+00	4.737665e+00	49.936000
FCB	1	2251480000	nan	2.325837e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	11	1	13	13	12	12	11	4.841522e+00	2.906283e-01	2.244544e+00	nan	2.354746e+00	-2.304425e-01	-7.069669e-02	3.827616e+00	5.348781e+00	48.828000
FCB	1	2251520000	2.355331e+00	2.355331e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	1	13	12	13	12	12	4.813529e+00	-7.183488e-02	3.356259e+00	2.923758e-01	2.677561e+00	-1.117415e-01	2.059536e-01	4.264864e+00	5.771014e+00	53.338000
FCB	1	2251560000	2.581142e+00	2.581142e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	1	12	13	12	12	10	4.176645e+00	1.037970e+00	2.460022e+00	2.922163e-01	3.101524e+00	8.238370e-01	4.587445e-01	5.166051e+00	5.713264e+00	55.910000
FCB	1	2251600000	nan	3.482867e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	1	12	13	13	13	11	3.845759e+00	1.004393e+00	1.848349e+00	nan	4.877505e+00	3.101809e+00	1.035886e+00	6.018481e+00	6.130752e+00	50.746000
FCB	1	2251640000	nan	3.771769e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	11	13	1	13	12	12	13	8	3.707039e+00	9.476571e-01	1.741044e+00	nan	4.916491e+00	4.746823e+00	1.126939e+00	6.409249e+00	6.578910e+00	47.658000
FCB	1	2251680000	nan	4.021689e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	1	13	13	11	12	9	3.945624e+00	9.270376e-01	2.112484e+00	nan	4.942477e+00	5.458588e+00	9.899127e-01	6.765156e+00	7.032229e+00	50.249000
FCB	1	2251720000	nan	4.467422e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	2	13	12	11	13	8	4.167877e+00	8.622076e-01	6.002192e+00	nan	3.899349e+00	5.540678e+00	1.140631e+00	6.845741e+00	7.280705e+00	46.160000
FCB	1	2251760000	3.010199e+00	3.010199e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	3	13	13	11	12	8	3.253682e+00	1.276007e+00	5.789148e+00	-3.095784e-01	3.589496e+00	5.781472e+00	1.181380e+00	6.501502e+00	2.867875e-02	61.824000
FCB	1	2251800000	2.811394e+00	2.811394e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	3	13	12	12	13	9	3.055395e+00	6.092606e-01	5.267537e+00	-3.402638e-01	4.062616e+00	5.619351e+00	8.756086e-01	6.023507e+00	1.295364e-01	56.879000
FCB	1	2251840000	2.072178e+00	2.072178e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	4	13	12	13	13	10	2.781162e+00	3.335972e-01	4.500352e+00	-3.551778e-01	1.296524e-01	4.439321e+00	8.557178e-01	5.066084e+00	8.988961e-01	54.585000
FCB	1	2251880000	nan	2.535642e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	3	14	13	13	12	11	1.483011e+00	-2.463165e-01	4.503882e+00	nan	1.978880e-01	4.754749e+00	3.033202e+00	4.172488e+00	2.386230e+00	47.377000
FCB	1	2251920000	2.121507e+00	2.121507e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	3	13	13	13	13	11	8.549347e-01	-2.996432e-01	4.560954e+00	-3.505521e-01	1.698540e-01	4.677648e+00	2.882755e+00	3.523257e+00	3.074355e+00	62.868000
FCB	1	2251960000	2.212304e+00	2.212304e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	1	12	13	11	12	11	1.514211e+00	-3.006074e-01	4.513433e+00	-3.504604e-01	1.586087e-01	4.405668e+00	2.943815e+00	3.420099e+00	3.605967e+00	56.847000
FCB	1	2252000000	nan	2.035285e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	1	12	13	10	13	12	1.874710e+00	-3.048858e-01	2.610816e+00	nan	1.593318e-01	4.340788e+00	1.571011e+00	2.822130e+00	3.208382e+00	51.558000
FCB	1	2252040000	nan	2.383686e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	0	12	13	8	12	12	2.612287e+00	-3.058756e-01	3.894820e+00	nan	4.446760e-02	3.886288e+00	9.779554e-01	2.480921e+00	5.478624e+00	47.238000
FCB	1	2252080000	nan	2.679941e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	0	11	13	7	12	12	4.028334e+00	-2.822582e-01	4.455981e+00	nan	-2.043187e-01	3.995507e+00	7.674227e-01	2.507247e+00	6.171611e+00	55.021000
FCB	1	2252120000	nan	2.888779e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	0	11	12	7	13	10	4.121263e+00	-2.778259e-01	3.684148e+00	nan	-2.706984e-01	4.111686e+00	nan	2.762975e+00	6.089908e+00	44.413000
FCB	1	2252160000	nan	2.438488e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	0	10	13	7	12	10	4.287820e+00	-2.915441e-01	3.312255e+00	nan	-2.324697e-01	3.813182e+00	-3.177171e-01	2.944684e+00	5.991697e+00	48.923000
FCB	1	2252200000	nan	3.339865e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	0	10	12	9	13	11	3.934532e+00	-2.887681e-01	3.188622e+00	nan	-2.832287e-01	3.991391e+00	6.556788e+00	3.485663e+00	6.133925e+00	57.720000
FCB	1	2252240000	nan	3.276135e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	0	11	11	11	12	10	4.266986e+00	-2.801949e-01	3.434802e+00	nan	-2.561732e-01	3.831317e+00	5.770545e+00	3.358284e+00	6.083515e+00	50.981000
FCB	1	2252280000	nan	3.537837e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	0	13	12	12	12	9	4.896952e+00	-2.625775e-01	3.471050e+00	nan	-2.416962e-01	4.425707e+00	6.803843e+00	3.269895e+00	5.939520e+00	54.959000
FCB	1	2252320000	nan	3.284540e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	0	13	11	13	13	11	4.835560e+00	-2.664166e-01	5.255078e+00	nan	-2.344485e-01	2.697900e+00	5.794165e+00	1.970462e+00	6.224021e+00	53.680000
FCB	1	2252360000	nan	3.209589e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	11	0	13	12	13	12	11	5.037033e+00	-2.682540e-01	6.319123e+00	nan	-2.250949e-01	1.768246e+00	5.724699e+00	1.735539e+00	5.585419e+00	51.169000
FCB	1	2252400000	nan	3.036021e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	0	11	11	13	13	12	4.839474e+00	-2.642325e-01	6.259014e+00	nan	-1.987973e-01	1.530298e+00	5.812577e+00	1.488283e+00	4.821554e+00	50.232000
FCB	1	2252440000	nan	3.499579e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	12	0	11	13	13	12	12	4.361642e+00	-2.568035e-01	6.564805e+00	nan	-2.144636e-01	1.765021e+00	6.888417e+00	1.426834e+00	7.461180e+00	48.531000
FCB	1	2252480000	nan	5.335789e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	11	13	0	10	13	12	13	13	5.746166e+00	5.647043e+00	6.517587e+00	nan	7.117200e+00	1.724711e+00	6.571882e+00	1.609313e+00	7.752408e+00	47.956000
FCB	1	2252520000	nan	5.554455e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	0	10	12	12	13	13	6.010551e+00	7.045566e+00	5.707564e+00	nan	7.908693e+00	1.850956e+00	6.468582e+00	1.734092e+00	7.709635e+00	49.796000
FCB	1	2252560000	nan	5.174399e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	11	12	0	8	13	13	12	12	5.775914e+00	6.981664e+00	5.196988e+00	nan	7.235997e+00	1.960306e-01	6.483911e+00	2.442167e+00	7.082521e+00	48.064000
FCB	1	2252600000	nan	4.230975e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	13	0	7	13	13	13	12	5.862976e+00	7.082209e+00	-2.570061e-01	nan	7.447441e+00	-7.402066e-02	7.145883e+00	-2.654548e-01	6.905776e+00	49.328000
FCB	1	2252640000	nan	3.634762e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	12	13	0	5	12	13	13	10	8.471562e+00	6.846815e+00	-2.914815e-01	nan	-3.252406e-01	-2.849969e-01	7.509259e+00	-2.883799e-01	7.440558e+00	54.866000
FCB	1	2252680000	nan	4.084408e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	9	12	12	0	5	13	12	11	8	8.342503e+00	6.324247e+00	-2.837950e-01	nan	nan	-2.406232e-01	7.414106e+00	-2.848649e-01	7.319284e+00	43.602000
FCB	1	2252720000	nan	4.022728e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	13	0	6	12	13	9	9	8.073285e+00	6.660271e+00	-2.818634e-01	nan	2.686853e+00	-3.086111e-02	7.559114e+00	-2.859224e-01	7.800945e+00	57.876000
FCB	1	2252760000	nan	2.927928e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	13	13	0	7	13	13	6	8	7.717113e+00	6.111323e+00	-2.908429e-01	nan	2.697685e+00	1.145507e+00	6.628024e+00	-2.989773e-01	-2.864070e-01	51.043000
FCB	1	2252800000	nan	4.110127e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	10	13	0	10	13	13	5	10	7.719409e+00	5.445267e+00	-2.983721e-01	nan	6.567252e+00	5.896436e-01	6.734736e+00	nan	2.012956e+00	39.936000
FCB	1	2252840000	nan	1.561937e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	5	8	11	0	12	12	13	6	10	nan	-3.477141e-01	-2.745791e-01	nan	5.968723e+00	-1.743119e-01	6.138619e+00	-2.745379e-01	-1.026400e-01	44.163000
FCB	1	2252880000	nan	1.136296e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	8	10	0	13	13	12	7	12	1.500995e-01	-3.713069e-01	-1.889723e-01	nan	3.352488e+00	-2.761419e-01	4.942990e+00	-2.746640e-01	1.755880e+00	45.552000
FCB	1	2252920000	nan	2.210557e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	8	11	0	13	12	13	9	13	6.107750e+00	1.554857e+00	-1.649924e-01	nan	3.053407e+00	-2.735809e-01	5.631992e+00	-2.749055e-01	2.049927e+00	51.043000
FCB	1	2252960000	nan	2.639081e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	8	11	0	12	13	12	10	12	6.902130e+00	1.561980e+00	-2.320106e-01	nan	4.134922e+00	-2.363029e-01	6.212792e+00	-2.311224e-01	3.000260e+00	54.818000
FCB	1	2253000000	nan	2.706435e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	0	13	13	13	11	12	6.707779e+00	3.060163e+00	-2.248499e-01	nan	3.890759e+00	-2.705047e-01	6.309762e+00	-2.299738e-01	2.408349e+00	48.079000
FCB	1	2253040000	nan	2.730377e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	0	13	13	13	10	12	5.463765e+00	2.379838e+00	-1.283999e-01	nan	5.016787e+00	-2.720008e-01	6.329975e+00	-2.087584e-01	3.261809e+00	48.190000
FCB	1	2253080000	nan	2.820258e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	9	12	0	13	13	12	9	10	5.697166e+00	1.979052e+00	-2.658328e-02	nan	5.479687e+00	-2.851435e-01	6.015867e+00	2.629032e-01	3.439119e+00	48.095000
FCB	1	2253120000	nan	2.683393e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	6	13	0	13	12	13	9	9	5.190739e+00	1.114482e+00	-2.065383e-01	nan	5.863381e+00	-2.906292e-01	6.114717e+00	-3.071319e-01	3.988128e+00	48.048000
FCB	1	2253160000	nan	2.879303e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	4	12	0	12	13	12	9	7	5.571161e+00	nan	-2.589350e-01	nan	5.309213e+00	-2.867214e-01	6.397862e+00	-2.978768e-01	3.720418e+00	42.121000
FCB	1	2253200000	nan	3.359109e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	3	13	0	13	12	11	10	7	6.007752e+00	nan	-2.518447e-01	nan	6.023247e+00	-2.745242e-01	7.307389e+00	-2.908163e-01	4.992559e+00	45.490000
FCB	1	2253240000	nan	3.573720e+00	2	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	3	13	0	12	13	12	10	8	6.097319e+00	nan	-2.582145e-01	nan	6.134956e+00	-2.462999e-01	7.609032e+00	-2.920452e-01	5.971295e+00	46.160000
FCB	1	2253280000	nan	3.156762e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	6	12	0	11	13	11	10	6	6.868242e+00	-3.503064e-01	-1.718894e-01	nan	6.343464e+00	2.577370e-01	7.016794e+00	-3.182545e-01	5.608307e+00	45.521000
FCB	1	2253320000	nan	1.592099e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	8	13	0	11	13	9	11	7	-3.501466e-01	1.332532e+00	-1.704565e-02	nan	3.898918e+00	9.408681e-01	5.211028e+00	-3.368023e-01	2.057438e+00	51.247000
FCB	1	2253360000	nan	1.475968e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	12	0	10	13	8	9	8	-3.563231e-01	2.784042e+00	-4.344809e-02	nan	2.502713e+00	1.454078e+00	4.111767e+00	-3.580420e-01	1.712954e+00	50.170000
FCB	1	2253400000	nan	5.886751e-01	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	1	10	13	9	9	8	-3.813122e-01	1.776559e+00	5.183157e-01	nan	8.123419e-01	7.381822e-01	-8.327649e-02	-3.824656e-01	1.711057e+00	49.030000
FCB	1	2253440000	nan	6.392436e-01	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	1	9	13	9	11	7	-4.047510e-01	1.613364e+00	9.339295e-01	nan	1.046027e+00	2.887964e-01	1.648406e+00	-4.182112e-01	4.063884e-01	51.496000
FCB	1	2253480000	1.571509e+00	1.571509e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	1	9	13	9	12	9	-3.905134e-01	1.269918e+00	3.819098e+00	4.659433e+00	8.511455e-01	2.783820e-01	3.400622e+00	-3.906694e-01	6.461654e-01	58.874000
