FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	1	440000	nan	4.882840e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	0	0	0	5.355868e+00	1.763022e+00	7.529632e+00	nan	nan	nan	14.197000
BVB	1	480000	nan	4.450946e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	0	0	0	4.530681e+00	2.009216e+00	6.812941e+00	nan	nan	nan	14.352000
BVB	1	520000	nan	5.430385e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	0	0	0	4.589926e+00	3.686566e+00	8.014663e+00	nan	nan	nan	14.242000
BVB	1	560000	nan	5.973824e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	0	0	0	4.755534e+00	4.701753e+00	8.464184e+00	nan	nan	nan	14.290000
BVB	1	600000	nan	5.423172e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	0	0	0	4.771011e+00	3.371821e+00	8.126683e+00	nan	nan	nan	14.274000
BVB	1	640000	nan	4.640043e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	0	0	4.129834e+00	2.127585e+00	7.662711e+00	nan	nan	nan	14.398000
BVB	1	680000	nan	4.036120e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	0	0	0	3.785083e+00	1.698645e+00	6.624631e+00	nan	nan	nan	13.371000
BVB	1	720000	nan	4.020276e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	0	0	0	4.220906e+00	1.255266e+00	6.584655e+00	nan	nan	nan	14.212000
BVB	1	760000	nan	3.573447e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	0	0	0	3.865835e+00	5.929756e-01	6.261529e+00	nan	nan	nan	14.274000
BVB	1	800000	nan	3.438733e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	0	0	0	3.407725e+00	1.878917e-01	6.720584e+00	nan	nan	nan	14.196000
BVB	1	840000	nan	9.948467e-01	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	0	0	0	1.368976e+00	3.628226e-02	1.579282e+00	nan	nan	nan	14.181000
BVB	1	880000	nan	3.846822e-02	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	3	0	0	2.370998e-01	6.607428e-02	-1.877695e-01	nan	nan	nan	14.149000
BVB	1	920000	nan	6.867922e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	5	0	0	5.169557e-01	2.588973e-01	-2.253937e-01	-2.757424e-01	nan	nan	19.266000
BVB	1	960000	nan	2.969854e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	8	0	0	8.701307e-01	8.185947e-01	-2.275333e-01	-2.732506e-01	nan	nan	19.141000
BVB	1	1000000	nan	3.604323e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	6	10	0	0	9.126783e-01	6.460843e-01	1.647587e-01	-2.817920e-01	nan	nan	19.188000
BVB	1	1040000	nan	1.445453e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	13	0	0	3.113071e+00	2.523249e-02	2.935002e+00	-2.914930e-01	nan	nan	19.890000
BVB	1	1080000	nan	1.093204e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	0	0	1.011896e+00	7.944892e-01	2.850056e+00	-2.836251e-01	nan	nan	19.781000
BVB	1	1120000	nan	1.031958e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	0	0	-8.701408e-02	2.103409e+00	2.384067e+00	-2.726315e-01	nan	nan	19.765000
BVB	1	1160000	nan	1.028835e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	-2.635837e-01	2.241361e+00	2.406590e+00	-2.690297e-01	nan	nan	16.052000
BVB	1	1200000	nan	9.619408e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	0	0	-1.523731e-01	1.816941e+00	2.450449e+00	-2.672536e-01	nan	nan	19.688000
BVB	1	1240000	nan	8.942158e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	11	13	0	0	5.069706e-01	1.343071e+00	2.000429e+00	-2.736070e-01	nan	nan	14.134000
BVB	1	1280000	nan	1.883623e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	9	13	0	0	3.311346e+00	6.769822e-01	1.259698e+00	2.286468e+00	nan	nan	19.469000
BVB	1	1320000	nan	1.883564e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	13	0	0	3.834213e+00	5.100949e-01	1.958568e+00	1.231380e+00	nan	nan	19.563000
BVB	1	1360000	nan	2.519527e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	11	0	0	3.848980e+00	1.645615e+00	4.675795e+00	-9.227981e-02	nan	nan	19.563000
BVB	1	1400000	nan	2.682346e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	9	0	0	4.106607e+00	1.003840e+00	5.844998e+00	-2.260595e-01	nan	nan	17.503000
BVB	1	1440000	nan	3.077310e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	10	0	0	4.388493e+00	2.021663e+00	6.123586e+00	-2.245035e-01	nan	nan	16.756000
BVB	1	1480000	nan	3.545285e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	9	0	0	5.194875e+00	2.093591e+00	7.109970e+00	-2.172950e-01	nan	nan	13.182000
BVB	1	1520000	nan	3.821476e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	10	0	0	5.396182e+00	2.912071e+00	7.190401e+00	-2.127497e-01	nan	nan	19.422000
BVB	1	1560000	nan	3.227074e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	11	0	0	5.069422e+00	2.560474e+00	5.493296e+00	-2.148939e-01	nan	nan	19.407000
BVB	1	1600000	nan	3.008709e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	13	0	0	5.396283e+00	2.037153e+00	4.815631e+00	-2.142323e-01	nan	nan	13.556000
BVB	1	1640000	nan	3.691153e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	13	0	0	5.792434e+00	3.205584e+00	5.975465e+00	-2.088729e-01	nan	nan	17.300000
BVB	1	1680000	nan	4.216604e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	12	0	0	5.462519e+00	6.374990e+00	5.236360e+00	-2.074542e-01	nan	nan	18.315000
BVB	1	1720000	nan	2.638352e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	0	0	4.778626e+00	5.236916e-01	5.472174e+00	-2.210844e-01	nan	nan	19.671000
BVB	1	1760000	nan	2.485173e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	0	0	4.173880e+00	1.501644e+00	4.490566e+00	-2.253963e-01	nan	nan	19.703000
BVB	1	1800000	nan	2.679783e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	0	0	4.434029e+00	1.252346e+00	5.254661e+00	-2.219049e-01	nan	nan	19.610000
BVB	1	1840000	nan	3.142991e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	13	0	0	4.564351e+00	2.741826e+00	5.483061e+00	-2.172717e-01	nan	nan	19.843000
BVB	1	1880000	nan	3.421002e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	12	0	0	5.812522e+00	3.857536e+00	4.227962e+00	-2.140137e-01	nan	nan	19.766000
BVB	1	1920000	nan	4.289448e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	0	0	6.757999e+00	3.768382e+00	6.645198e+00	-1.378807e-02	nan	nan	13.681000
BVB	1	1960000	nan	3.573674e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	8	12	0	0	6.684412e+00	2.740850e+00	1.214458e+00	3.654976e+00	nan	nan	14.664000
BVB	1	2000000	nan	3.340858e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	6	13	0	0	5.123429e+00	2.263872e+00	5.449316e-01	5.431198e+00	nan	nan	19.438000
BVB	1	2040000	nan	2.482888e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	4	13	0	0	4.014622e+00	2.511964e-01	5.441540e-01	5.121579e+00	nan	nan	19.656000
BVB	1	2080000	nan	2.790496e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	5	13	0	0	3.945137e+00	2.346767e-02	nan	4.402883e+00	nan	nan	13.993000
BVB	1	2120000	nan	1.974194e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	5	13	0	0	4.159929e+00	-1.196532e-01	-2.548884e-01	4.111388e+00	nan	nan	19.391000
BVB	1	2160000	nan	1.833870e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	7	12	0	0	3.854366e+00	-1.711997e-01	-2.419594e-01	3.894273e+00	nan	nan	11.544000
BVB	1	2200000	nan	1.495880e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	9	13	0	0	3.193666e+00	-1.395462e-01	-2.503985e-01	3.179798e+00	nan	nan	19.625000
BVB	1	2240000	nan	1.536591e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	11	0	0	3.315763e+00	1.398767e-01	-2.510387e-01	2.941763e+00	nan	nan	12.371000
BVB	1	2280000	nan	1.457269e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	9	0	0	2.722021e+00	4.623050e-01	-2.456555e-01	2.890404e+00	nan	nan	16.380000
BVB	1	2320000	nan	1.349569e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	7	0	0	2.374106e+00	9.492025e-01	-2.324911e-01	2.307457e+00	nan	nan	19.531000
BVB	1	2360000	nan	1.217635e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	5	0	0	2.088735e+00	1.783784e+00	-2.196127e-01	nan	nan	nan	14.321000
BVB	1	2400000	nan	2.626862e+00	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	5	0	0	4.142382e+00	3.938636e+00	-2.004331e-01	nan	nan	nan	14.383000
BVB	1	2440000	nan	2.203250e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	5	0	0	4.606055e+00	4.587618e+00	-1.167168e-01	-2.639559e-01	nan	nan	12.605000
BVB	1	2480000	nan	2.039818e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	0	0	2.990248e+00	2.472035e+00	8.529509e-01	1.844037e+00	nan	nan	19.219000
BVB	1	2520000	nan	1.668470e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	10	0	0	3.699430e+00	1.900924e+00	-3.964648e-02	1.113171e+00	nan	nan	14.773000
BVB	1	2560000	nan	2.040009e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	13	0	0	4.354839e+00	2.431151e+00	-2.153076e-01	1.589354e+00	nan	nan	19.393000
BVB	1	2600000	nan	2.351369e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	0	0	4.993996e+00	3.256050e+00	-2.318187e-01	1.387250e+00	nan	nan	19.640000
BVB	1	2640000	nan	2.063575e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	12	0	0	4.570164e+00	2.853661e+00	-2.358092e-01	1.066284e+00	nan	nan	16.489000
BVB	1	2680000	nan	1.991107e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	12	0	0	4.539269e+00	2.630502e+00	-2.384970e-01	1.033154e+00	nan	nan	19.921000
BVB	1	2720000	nan	2.205052e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	11	0	0	4.777770e+00	2.942687e+00	-2.107878e-01	1.310537e+00	nan	nan	19.953000
BVB	1	2760000	nan	2.011174e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	0	0	4.105103e+00	2.395683e+00	-1.789054e-01	1.722816e+00	nan	nan	19.781000
BVB	1	2800000	nan	2.055313e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	1.856442e+00	1.603139e+00	2.372626e+00	2.389047e+00	nan	nan	19.827000
BVB	1	2840000	nan	2.697290e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	0	0	1.177132e+00	9.702639e-01	4.679174e+00	3.962589e+00	nan	nan	19.860000
BVB	1	2880000	nan	2.773606e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	1.314400e+00	1.208409e+00	4.778278e+00	3.793336e+00	nan	nan	16.615000
BVB	1	2920000	nan	2.714475e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	0	0	1.344488e+00	1.356790e+00	4.516076e+00	3.640545e+00	nan	nan	16.458000
BVB	1	2960000	nan	3.111612e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	0	0	1.128019e+00	1.130501e+00	5.537412e+00	4.650517e+00	nan	nan	20.046000
BVB	1	3000000	nan	3.042773e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	12	0	0	4.758506e-01	2.664756e-01	6.279080e+00	5.149687e+00	nan	nan	17.690000
BVB	1	3040000	nan	2.872348e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	-1.212993e-01	5.553475e-01	6.605512e+00	4.449831e+00	nan	nan	20.030000
BVB	1	3080000	nan	3.169435e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	10	13	0	0	-2.189657e-01	1.219111e+00	6.426679e+00	5.250917e+00	nan	nan	19.765000
BVB	1	3120000	nan	3.284568e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	12	0	0	-2.214195e-01	1.013651e+00	6.561725e+00	5.784316e+00	nan	nan	12.668000
BVB	1	3160000	nan	3.134105e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	13	0	0	-2.232584e-01	7.854975e-01	6.351908e+00	5.622271e+00	nan	nan	19.235000
BVB	1	3200000	nan	9.760526e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	12	0	0	-2.859790e-01	6.208728e-01	-3.017356e-01	3.871052e+00	nan	nan	20.046000
BVB	1	3240000	nan	-2.610438e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	12	13	0	0	-3.067739e-01	2.025830e-01	-3.034743e-01	3.032477e-01	nan	nan	14.493000
BVB	1	3280000	nan	-2.311076e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	0	0	-3.010529e-01	2.475605e-01	-3.016677e-01	2.627170e-01	nan	nan	19.890000
BVB	1	3320000	nan	2.586776e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	0	0	-2.993569e-01	2.846743e-01	-2.997956e-01	4.179493e-01	nan	nan	14.570000
BVB	1	3360000	nan	1.332627e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	-2.910275e-01	5.644274e-01	-2.967694e-01	5.564204e-01	nan	nan	19.874000
BVB	1	3400000	nan	1.390211e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	11	0	0	-2.963042e-01	3.978606e-01	-2.984740e-01	2.525261e-01	nan	nan	13.214000
BVB	1	3440000	nan	-4.276353e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	9	0	0	-2.976121e-01	2.422528e-01	-3.020693e-01	1.863746e-01	nan	nan	19.439000
BVB	1	3480000	nan	-1.759909e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	6	0	0	-2.855326e-01	-1.401139e-01	-3.021642e-01	2.384726e-02	nan	nan	19.484000
BVB	1	3520000	nan	-2.526448e-01	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	6	0	0	-2.459004e-01	-2.466920e-01	-2.653420e-01	nan	nan	nan	14.352000
BVB	1	3560000	nan	-1.727788e-01	3	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	6	0	0	-1.094913e-01	-1.839521e-01	-2.248929e-01	nan	nan	nan	14.492000
BVB	1	3600000	nan	4.996722e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	7	0	0	-7.783714e-02	1.592576e-01	4.775911e-01	1.439677e+00	nan	nan	16.973000
BVB	1	3640000	nan	2.864208e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	9	0	0	-2.445310e-01	-4.790985e-02	-1.893901e-01	1.627514e+00	nan	nan	19.485000
BVB	1	3680000	nan	1.909427e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	11	0	0	-2.526061e-01	1.818750e-01	4.727994e+00	2.980447e+00	nan	nan	19.484000
BVB	1	3720000	nan	1.740925e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	0	0	-2.469328e-01	3.434384e-01	4.249987e+00	2.617206e+00	nan	nan	19.718000
BVB	1	3760000	nan	1.960967e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	10	0	0	-2.472748e-01	1.602648e-01	5.077562e+00	2.853317e+00	nan	nan	19.640000
BVB	1	3800000	nan	1.718174e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	8	0	0	-2.507866e-01	1.542844e-01	3.790731e+00	3.178466e+00	nan	nan	19.516000
BVB	1	3840000	nan	6.581968e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	8	0	0	-2.437118e-01	1.861540e-01	6.278355e-01	-3.069991e-01	nan	nan	19.594000
BVB	1	3880000	nan	-4.857973e-02	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	8	0	0	-2.499401e-01	1.331014e-01	2.186514e-01	-2.961316e-01	nan	nan	14.430000
BVB	1	3920000	nan	5.623024e-01	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	8	0	0	-2.616713e-01	5.024774e-01	2.304531e+00	-2.961278e-01	nan	nan	19.515000
BVB	1	3960000	nan	2.208217e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	9	0	0	-2.427020e-01	1.462389e+00	4.651383e+00	2.961798e+00	nan	nan	12.308000
BVB	1	4000000	nan	2.925522e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	12	0	0	-2.301974e-01	9.844487e-01	5.868520e+00	5.079317e+00	nan	nan	20.327000
BVB	1	4040000	nan	2.621686e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	0	0	-2.277628e-01	1.993017e+00	5.248402e+00	3.473088e+00	nan	nan	21.591000
BVB	1	4080000	nan	2.591496e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	0	0	-2.276115e-01	2.799380e+00	5.990860e+00	1.803354e+00	nan	nan	17.066000
BVB	1	4120000	nan	2.144572e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	0	0	-2.501631e-01	2.453431e+00	5.321768e+00	1.053252e+00	nan	nan	19.028000
BVB	1	4160000	nan	1.462545e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	11	0	0	3.058407e+00	1.460527e+00	5.943553e-01	7.368906e-01	nan	nan	22.277000
BVB	1	4200000	nan	1.183797e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	2.514994e+00	1.329773e+00	-2.480790e-01	1.138501e+00	nan	nan	24.916000
BVB	1	4240000	nan	1.391949e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	0	0	2.929023e+00	1.818189e+00	-2.410130e-01	1.061598e+00	nan	nan	19.718000
BVB	1	4280000	nan	2.160268e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	13	0	0	4.107178e+00	2.560475e+00	-2.332970e-01	2.206718e+00	nan	nan	19.812000
BVB	1	4320000	nan	2.008746e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	13	0	0	4.310377e+00	2.199617e+00	-2.322953e-01	1.757285e+00	nan	nan	20.062000
BVB	1	4360000	nan	2.127275e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	0	0	4.283984e+00	2.055432e+00	-2.328961e-01	2.402580e+00	nan	nan	19.094000
BVB	1	4400000	nan	2.630263e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	13	0	0	4.902327e+00	3.397519e+00	-2.421846e-01	2.463390e+00	nan	nan	19.563000
BVB	1	4440000	nan	2.688428e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	5.894319e+00	5.298216e+00	-2.488041e-01	-1.900189e-01	nan	nan	19.500000
BVB	1	4480000	nan	5.633737e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	13	0	0	6.614455e+00	5.593397e+00	7.844805e+00	2.482291e+00	nan	nan	20.826000
BVB	1	4520000	nan	5.173113e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	6.340297e+00	4.214518e+00	7.334971e+00	2.802665e+00	nan	nan	20.890000
BVB	1	4560000	nan	5.395045e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	0	0	6.458659e+00	4.536836e+00	7.834473e+00	2.750211e+00	nan	nan	19.469000
BVB	1	4600000	nan	4.923322e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	7	12	0	0	6.513240e+00	2.901797e+00	7.612072e+00	2.666178e+00	nan	nan	19.484000
BVB	1	4640000	nan	6.435944e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	0	0	7.621969e+00	5.738950e+00	8.606456e+00	3.776399e+00	nan	nan	11.965000
BVB	1	4680000	nan	5.865874e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	8	12	0	0	7.697180e+00	4.782941e+00	8.366089e+00	2.617285e+00	nan	nan	19.469000
BVB	1	4720000	nan	5.623702e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	11	0	0	7.172180e+00	4.789344e+00	8.465327e+00	2.067958e+00	nan	nan	15.522000
BVB	1	4760000	nan	5.683133e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	12	0	0	7.266016e+00	3.199183e+00	8.415954e+00	3.851378e+00	nan	nan	12.262000
BVB	1	4800000	nan	5.372036e+00	2	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	0	0	7.314678e+00	2.300543e+00	7.830567e+00	4.042357e+00	nan	nan	19.827000
