FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	1	246880000	2.360305e+00	2.360305e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	8	11	13	12	6	12	1.086467e-01	2.927768e+00	5.895661e+00	3.807901e-01	7.133924e+00	-3.282815e-01	5.361799e+00	-3.466193e-01	1.090556e-01	48.672000
FCB	1	246920000	2.578371e+00	2.578371e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	12	11	13	7	13	7.978340e-02	3.154074e+00	6.351057e+00	-3.430692e-01	7.341582e+00	-3.194823e-01	7.233179e+00	-3.392432e-01	4.745400e-02	49.249000
FCB	1	246960000	4.238880e+00	4.238880e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	8	11	12	12	9	12	4.921883e-02	4.414932e+00	7.015111e+00	8.290940e+00	7.498154e+00	-2.878147e-01	7.849412e+00	3.272848e+00	4.711609e-02	49.015000
FCB	1	247000000	4.599106e+00	4.599106e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	13	11	13	11	13	1.998882e-01	5.109891e+00	8.119599e+00	8.689510e+00	7.664734e+00	-2.759994e-01	8.180882e+00	3.500030e+00	2.034222e-01	49.655000
FCB	1	247040000	4.189294e+00	4.189294e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	13	12	13	12	13	3.235042e-01	5.803975e+00	1.001824e+00	8.841696e+00	6.732301e+00	-2.836037e-01	8.040843e+00	6.868483e+00	3.746211e-01	49.608000
FCB	1	247080000	3.267598e+00	3.267598e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	12	12	12	12	12	3.601547e-01	6.010384e+00	7.592114e-01	2.408838e+00	6.006790e+00	-2.934667e-01	7.143215e+00	6.559417e+00	4.538369e-01	49.452000
FCB	1	247120000	3.843780e+00	3.843780e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	13	12	13	12	13	2.534518e-01	6.484719e+00	5.622840e-01	7.605600e+00	6.069030e+00	-2.926002e-01	7.116660e+00	6.548445e+00	2.464264e-01	49.686000
FCB	1	247160000	3.738905e+00	3.738905e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	8	12	12	12	13	12	2.387202e-01	6.505968e+00	3.244396e-01	6.795103e+00	5.801295e+00	-2.957914e-01	7.292407e+00	6.715650e+00	2.723565e-01	49.530000
FCB	1	247200000	3.807949e+00	3.807949e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	13	12	13	13	13	2.349068e-01	6.318049e+00	1.185279e-01	5.328905e+00	5.791978e+00	2.494013e+00	7.442798e+00	6.295793e+00	2.465715e-01	49.936000
FCB	1	247240000	3.868031e+00	3.868031e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	12	13	13	13	1.781212e-01	6.171220e+00	3.915314e-02	7.463540e+00	5.935233e+00	2.512311e+00	6.991280e+00	5.286507e+00	2.349146e-01	49.701000
FCB	1	247280000	3.973536e+00	3.973536e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	12	11	12	12	12	-4.924783e-02	6.077337e+00	-7.343254e-02	8.191687e+00	6.635530e+00	2.464053e+00	7.231347e+00	5.355147e+00	-7.059679e-02	49.359000
FCB	1	247320000	4.392821e+00	4.392821e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	13	10	13	13	13	-1.154470e-01	7.207074e+00	3.142541e-03	8.208495e+00	7.764385e+00	2.467143e+00	8.379424e+00	5.760748e+00	-1.395784e-01	49.984000
FCB	1	247360000	5.920119e+00	5.920119e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	12	10	12	12	12	-6.186524e-02	8.870114e+00	9.413407e+00	9.402864e+00	8.733151e+00	2.454253e+00	8.394582e+00	6.213425e+00	-1.388592e-01	49.654000
FCB	1	247400000	5.023111e+00	5.023111e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	11	11	11	13	13	13	8.914108e-02	8.947488e+00	9.492755e+00	-2.692172e-01	9.319864e+00	1.938649e+00	8.953718e+00	6.624459e+00	1.111438e-01	49.780000
FCB	1	247440000	6.074433e+00	6.074433e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	10	12	11	13	13	13	1.562411e-01	8.847515e+00	9.557235e+00	9.638224e+00	9.379871e+00	1.827983e+00	9.467458e+00	5.697614e+00	9.776092e-02	49.656000
FCB	1	247480000	5.887817e+00	5.887817e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	11	11	12	12	12	3.537420e-01	8.532205e+00	9.326833e+00	9.263971e+00	8.273762e+00	1.803019e+00	9.167716e+00	5.986372e+00	2.827334e-01	41.839000
FCB	1	247520000	5.388208e+00	5.388208e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	12	11	13	13	13	5.847359e-01	8.187085e+00	8.745547e+00	8.478843e+00	5.492699e+00	2.319864e+00	8.716679e+00	5.380071e+00	5.883513e-01	47.923000
FCB	1	247560000	5.228799e+00	5.228799e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	8	11	13	13	12	12	7.593598e-01	8.278008e+00	8.468731e+00	8.240027e+00	5.258982e+00	1.655528e+00	8.483932e+00	5.076455e+00	8.381709e-01	46.426000
FCB	1	247600000	5.652715e+00	5.652715e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	7	13	13	13	13	13	6.866087e-01	8.319614e+00	8.363590e+00	8.479942e+00	8.753351e+00	1.630249e+00	8.882548e+00	5.054700e+00	7.038354e-01	39.952000
FCB	1	247640000	5.186046e+00	5.186046e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	8	13	13	13	13	13	7.334737e-01	8.131983e+00	8.615051e+00	8.357288e+00	5.809226e+00	1.549044e+00	8.434328e+00	4.619892e+00	4.241290e-01	40.669000
FCB	1	247680000	5.531859e+00	5.531859e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	10	8	12	13	12	12	12	7.173645e-01	8.234653e+00	8.746486e+00	8.185581e+00	8.092297e+00	2.813747e+00	8.383075e+00	4.144162e+00	4.693673e-01	43.696000
FCB	1	247720000	5.958752e+00	5.958752e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	11	8	12	12	13	13	13	8.551357e-01	6.886064e+00	9.045957e+00	8.592310e+00	8.413336e+00	6.187064e+00	8.991969e+00	4.158477e+00	4.984516e-01	51.356000
FCB	1	247760000	5.925651e+00	5.925651e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	9	11	13	12	12	13	8.797075e-01	5.707422e+00	9.016649e+00	8.620321e+00	8.284107e+00	7.125390e+00	8.937933e+00	4.141336e+00	6.179944e-01	48.001000
FCB	1	247800000	5.862192e+00	5.862192e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	8	10	12	12	13	13	8.107686e-01	5.811798e+00	9.062281e+00	8.373498e+00	7.854603e+00	6.993369e+00	8.852733e+00	4.385672e+00	6.150043e-01	46.832000
FCB	1	247840000	5.623952e+00	5.623952e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	9	10	8	13	13	13	13	6.309902e-01	6.128518e+00	8.890197e+00	8.958682e+00	7.819916e+00	5.015756e+00	8.878372e+00	3.799715e+00	4.934228e-01	45.302000
FCB	1	247880000	4.679041e+00	4.679041e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	9	5	13	13	12	12	9.440634e-01	6.237105e+00	8.769872e+00	8.761698e+00	-2.767888e-01	5.121205e+00	8.328216e+00	3.358023e+00	8.679717e-01	45.178000
FCB	1	247920000	nan	3.531622e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	8	4	11	13	13	12	1.075128e+00	5.742715e+00	9.205984e-01	7.439911e+00	nan	7.657322e-01	7.127496e+00	2.956744e+00	2.224649e+00	46.722000
FCB	1	247960000	nan	3.116535e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	9	1	11	12	12	12	-9.811358e-02	4.207351e+00	4.427581e+00	7.291005e+00	nan	2.503805e+00	4.128852e+00	1.642584e+00	8.292140e-01	39.094000
FCB	1	248000000	nan	4.471656e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	9	0	10	13	12	11	-2.494529e-01	7.951295e+00	7.767454e+00	6.319537e+00	nan	4.105792e+00	8.213963e+00	-1.028238e-01	1.767484e+00	43.134000
FCB	1	248040000	nan	4.715479e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	9	0	10	13	13	12	-2.509526e-01	7.962684e+00	8.105031e+00	7.491892e+00	nan	4.323663e+00	8.355266e+00	-6.901389e-02	1.805266e+00	48.516000
FCB	1	248080000	nan	5.001668e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	8	0	11	12	12	12	2.785544e+00	7.314480e+00	6.875818e+00	8.044245e+00	nan	5.912767e+00	7.746741e+00	8.079387e-02	1.252954e+00	42.822000
FCB	1	248120000	nan	5.787164e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	9	0	11	13	13	13	5.207027e+00	6.372045e+00	7.077727e+00	8.295837e+00	nan	5.694174e+00	7.303603e+00	2.221606e-01	6.124737e+00	38.236000
FCB	1	248160000	nan	5.570047e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	9	0	13	12	12	11	5.907189e+00	5.874175e+00	7.175601e+00	5.495850e+00	nan	6.432475e+00	7.051283e+00	1.712608e-01	6.452539e+00	40.435000
FCB	1	248200000	nan	6.055329e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	9	0	13	13	13	10	6.114809e+00	5.693238e+00	7.287447e+00	6.940405e+00	nan	7.008629e+00	7.856658e+00	8.705438e-02	7.454390e+00	32.932000
FCB	1	248240000	nan	5.311554e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	8	0	13	13	13	10	6.500825e+00	6.104510e+00	6.928135e+00	8.689398e+00	nan	6.741408e+00	7.739820e+00	2.187352e-02	-2.335345e-01	41.293000
FCB	1	248280000	nan	4.221380e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	0	13	13	12	9	6.528152e+00	6.556709e+00	6.271427e+00	8.670841e-01	nan	6.309767e+00	7.404855e+00	8.409062e-02	-2.510426e-01	42.995000
FCB	1	248320000	nan	4.262108e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	0	12	13	12	10	6.757846e+00	6.641281e+00	6.420770e+00	2.626439e-01	nan	6.214171e+00	7.709714e+00	4.347569e-02	4.696261e-02	41.980000
FCB	1	248360000	nan	4.769543e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	6	0	13	12	10	10	6.851140e+00	6.515706e+00	6.838936e+00	1.387092e-01	nan	7.136910e+00	7.814661e+00	-7.051567e-02	2.930801e+00	40.170000
FCB	1	248400000	nan	4.083647e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	7	0	13	12	10	12	7.355075e+00	6.762073e+00	-1.280787e-01	-2.622476e-01	nan	7.226274e+00	8.155687e+00	-2.131256e-02	3.581705e+00	42.900000
FCB	1	248440000	nan	3.547409e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	7	0	12	13	10	13	7.608936e+00	6.919776e+00	-2.537221e-01	1.763796e-01	nan	2.942867e+00	7.737941e+00	7.512510e-01	2.495845e+00	34.087000
FCB	1	248480000	nan	3.291988e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	7	0	13	13	8	13	7.156096e+00	6.600810e+00	-2.286146e-01	-2.254398e-01	nan	1.989869e+00	7.017862e+00	1.743048e+00	2.282277e+00	33.696000
FCB	1	248520000	nan	3.252128e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	7	1	12	13	10	13	6.581791e+00	6.123242e+00	-3.310740e-04	2.875720e-01	nan	2.335712e+00	6.643116e+00	2.068523e+00	1.977397e+00	42.823000
FCB	1	248560000	2.575160e+00	2.575160e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	7	2	13	12	10	13	5.350835e+00	1.009276e+00	2.342294e-01	1.037463e+00	4.029444e+00	1.381007e+00	6.478016e+00	1.580693e+00	2.075471e+00	44.663000
FCB	1	248600000	2.171499e+00	2.171499e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	9	5	13	12	11	12	2.949419e+00	1.446995e+00	1.279075e+00	1.606624e+00	4.014173e+00	1.870210e+00	1.915448e+00	2.558803e+00	1.902748e+00	48.642000
FCB	1	248640000	2.403799e+00	2.403799e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	6	12	13	11	13	5.535103e-01	1.884366e+00	3.117378e+00	3.186430e+00	1.534205e+00	4.362585e+00	2.213353e+00	2.387138e+00	2.395229e+00	48.812000
FCB	1	248680000	2.555033e+00	2.555033e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	8	7	13	12	12	13	5.068908e+00	2.211917e+00	4.088801e+00	-6.779366e-02	3.854371e-01	4.774846e+00	2.158355e+00	2.384130e+00	1.990693e+00	43.212000
FCB	1	248720000	3.372468e+00	3.372468e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	9	8	12	12	12	13	4.834733e+00	2.233879e+00	4.966716e+00	6.280800e+00	9.128433e-01	4.658562e+00	2.184133e+00	2.425545e+00	1.854999e+00	42.260000
FCB	1	248760000	3.277762e+00	3.277762e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	9	10	12	13	13	13	4.069921e+00	1.703536e+00	5.530774e+00	6.017264e+00	3.967302e-01	5.064820e+00	1.864118e+00	2.415948e+00	2.436746e+00	49.002000
FCB	1	248800000	2.830156e+00	2.830156e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	9	12	13	11	12	1.965030e+00	1.006606e+00	5.606310e+00	4.218600e+00	1.324968e+00	4.958164e+00	1.622770e+00	2.204239e+00	2.564721e+00	48.797000
FCB	1	248840000	2.994511e+00	2.994511e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	9	11	13	13	13	1.761376e+00	-1.989465e-01	5.109029e+00	5.246408e+00	2.050281e+00	4.809637e+00	2.470256e+00	2.610199e+00	3.092357e+00	49.030000
FCB	1	248880000	2.305544e+00	2.305544e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	11	9	11	11	13	13	13	1.466427e+00	-2.940266e-01	4.795232e+00	-3.458112e-01	1.178608e+00	4.431408e+00	3.520436e+00	2.960978e+00	3.036643e+00	49.156000
FCB	1	248920000	1.959170e+00	1.959170e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	8	12	8	11	9	13	13	13	-2.032878e-01	-9.105575e-02	3.437299e+00	6.090711e-01	3.993868e-01	3.633530e+00	3.902978e+00	3.138565e+00	2.806046e+00	48.656000
FCB	1	248960000	1.875073e+00	1.875073e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	7	12	9	10	11	13	13	13	-2.380201e-01	-1.151782e-01	3.349374e+00	-3.526508e-01	9.503338e-01	2.855514e+00	4.428636e+00	3.013183e+00	2.984467e+00	48.845000
FCB	1	249000000	nan	2.311643e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	7	12	7	11	10	12	12	12	-2.919113e-01	nan	3.499546e+00	-1.757180e-01	1.556983e+00	2.889366e+00	4.510911e+00	3.460058e+00	3.043906e+00	43.804000
FCB	1	249040000	2.548105e+00	2.548105e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	7	12	7	12	10	13	13	13	-1.160962e-01	1.941655e-01	3.147274e+00	2.797820e+00	3.088748e+00	1.993173e+00	5.242452e+00	3.791669e+00	2.793741e+00	48.984000
FCB	1	249080000	3.389276e+00	3.389276e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	9	12	9	11	12	12	13	12	7.300013e-02	-2.173464e-01	1.353773e+00	6.111605e+00	5.550130e+00	1.602129e+00	7.501765e+00	4.581136e+00	3.947290e+00	49.078000
FCB	1	249120000	3.027683e+00	3.027683e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	8	12	12	13	13	13	3.610583e+00	1.027810e-01	2.276295e-01	6.541607e+00	6.349453e+00	5.712851e-01	4.657006e-02	4.555972e+00	5.243265e+00	49.499000
FCB	1	249160000	3.543329e+00	3.543329e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	10	12	12	12	13	13	-3.130415e-01	1.406647e+00	-2.936935e-01	7.286940e+00	7.024700e+00	4.811151e+00	1.451503e+00	3.787614e+00	6.728143e+00	49.530000
FCB	1	249200000	3.402583e+00	3.402583e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	10	13	13	12	13	13	-3.135552e-01	1.858242e+00	-3.151813e-01	7.277297e+00	6.855491e+00	3.619152e+00	1.764474e+00	2.884947e+00	6.992380e+00	49.812000
FCB	1	249240000	3.317737e+00	3.317737e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	10	12	12	12	13	13	-3.161661e-01	1.955765e+00	-3.249684e-01	7.087683e+00	6.181040e+00	2.978801e+00	2.106187e+00	3.070245e+00	7.121051e+00	49.483000
FCB	1	249280000	3.657816e+00	3.657816e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	10	12	13	12	13	12	-2.814864e-01	1.676282e+00	6.801541e+00	6.597441e+00	4.874272e+00	3.211390e+00	1.818587e+00	3.399026e+00	4.823295e+00	49.483000
FCB	1	249320000	3.406483e+00	3.406483e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	12	12	13	13	13	-2.927896e-01	1.111188e+00	6.788651e+00	7.070747e+00	5.558836e+00	2.276506e+00	9.914803e-01	3.406813e+00	3.746912e+00	50.013000
FCB	1	249360000	3.167003e+00	3.167003e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	9	11	13	13	13	13	-2.956798e-01	8.183887e-01	6.699930e+00	7.139935e+00	5.059156e+00	2.392782e+00	8.840998e-01	3.270617e+00	2.533798e+00	49.733000
FCB	1	249400000	3.179311e+00	3.179311e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	11	12	12	13	13	-2.999665e-01	6.396435e-01	6.651910e+00	7.259756e+00	5.620214e+00	3.281067e+00	7.996882e-01	2.927160e+00	1.734324e+00	49.421000
FCB	1	249440000	3.231575e+00	3.231575e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	6	9	12	13	13	13	-3.055768e-01	3.929157e-01	6.671703e+00	7.141453e+00	5.513025e+00	4.262037e+00	7.609165e-01	2.821385e+00	1.826315e+00	49.015000
FCB	1	249480000	2.401186e+00	2.401186e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	7	6	13	13	13	12	-2.866310e-01	-2.166124e-01	6.658276e+00	-3.538787e-01	6.181102e+00	-1.978520e-01	4.705885e+00	2.589280e+00	2.531103e+00	48.688000
FCB	1	249520000	2.839977e+00	2.839977e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	7	5	12	13	13	11	-2.908668e-01	3.595137e-01	6.740256e+00	-3.125780e-01	6.832354e+00	-3.051192e-01	7.018934e+00	2.612502e+00	2.904798e+00	48.703000
FCB	1	249560000	nan	3.441404e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	7	4	13	13	13	10	-2.901032e-01	6.724955e+00	7.496050e+00	-2.874663e-01	nan	-2.924970e-01	7.518507e+00	3.642487e+00	3.019303e+00	42.978000
FCB	1	249600000	nan	3.770066e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	4	12	12	13	12	-2.798593e-01	7.698039e+00	7.820655e+00	-2.889428e-01	nan	-2.800627e-01	8.416598e+00	4.476076e+00	2.598021e+00	43.338000
FCB	1	249640000	3.526258e+00	3.526258e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	9	4	12	13	12	11	-2.798280e-01	8.054547e+00	7.949477e+00	-2.726910e-01	2.138272e-01	-2.804660e-01	8.082210e+00	4.996053e+00	3.273192e+00	48.625000
FCB	1	249680000	4.575213e+00	4.575213e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	5	13	12	12	8	-2.793793e-01	8.269155e+00	8.259030e+00	-2.701678e-01	9.106786e+00	-2.789527e-01	8.073912e+00	4.596069e+00	3.700467e+00	49.391000
FCB	1	249720000	3.471307e+00	3.471307e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	9	7	12	13	12	9	-3.089440e-01	-7.539794e-02	7.898261e+00	-2.372552e-01	8.837251e+00	-3.016682e-01	7.279613e+00	4.902790e+00	3.247111e+00	48.860000
FCB	1	249760000	2.759289e+00	2.759289e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	9	13	13	12	10	-3.593813e-01	-3.564007e-01	6.623502e+00	-3.071063e-01	5.984316e+00	-3.618492e-01	6.340906e+00	3.821247e+00	3.448365e+00	49.203000
FCB	1	249800000	2.015733e+00	2.015733e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	8	9	13	12	12	9	-3.356448e-01	-3.867285e-01	2.279369e-01	-1.727114e-01	4.593652e+00	-3.842229e-01	6.601335e+00	3.597075e+00	4.400908e+00	49.063000
FCB	1	249840000	1.260368e+00	1.260368e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	10	13	12	12	8	-2.240014e-01	-4.121479e-01	8.126762e-02	4.328870e-01	3.724817e+00	-4.214282e-01	1.792106e-01	3.618729e+00	4.363975e+00	49.046000
FCB	1	249880000	1.619974e+00	1.619974e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	8	12	13	11	13	11	-3.784616e-01	-3.765225e-01	-1.264736e-02	1.117706e+00	2.087086e+00	4.417423e+00	7.186014e-01	3.092641e+00	3.913936e+00	49.202000
