FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	1	2498040000	1.027957e+00	1.027957e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	7	13	11	7	12	12	1.738084e-01	3.671754e+00	2.563705e-01	6.144765e-01	-2.096212e-01	6.821141e-01	-1.455615e-01	-7.420153e-02	4.282471e+00	56.332000
FCB	1	2498080000	nan	1.735549e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	7	12	11	8	12	11	8.769354e-01	4.435896e+00	2.751238e-01	4.500081e-01	-1.766917e-01	1.041227e+00	nan	2.362372e+00	4.619522e+00	50.014000
FCB	1	2498120000	2.162121e+00	2.162121e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	9	13	12	7	13	13	1.760759e-01	5.630379e+00	8.562175e-01	1.435449e+00	-1.627827e-01	1.019092e+00	9.662292e-02	5.032836e+00	5.375198e+00	54.866000
FCB	1	2498160000	2.076409e+00	2.076409e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	10	12	13	9	12	12	4.918726e-02	5.155415e+00	1.488769e+00	1.285910e+00	4.975452e-01	6.947079e-01	1.043054e+00	3.651818e+00	4.821274e+00	54.397000
FCB	1	2498200000	2.114165e+00	2.114165e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	13	12	12	12	12	13	1.123504e+00	4.129459e+00	2.021882e+00	-3.442972e-01	1.496741e+00	5.860595e-01	1.443321e+00	3.855039e+00	4.715775e+00	61.963000
FCB	1	2498240000	1.791476e+00	1.791476e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	12	12	13	12	13	1.844036e+00	3.056382e+00	2.690530e+00	-1.923292e-01	1.371643e+00	1.092409e+00	1.404409e+00	3.449318e+00	1.406885e+00	42.947000
FCB	1	2498280000	2.226056e+00	2.226056e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	12	11	12	13	12	12	1.230645e+00	3.912975e+00	2.991892e+00	4.488623e+00	1.182085e+00	1.671447e+00	1.023031e+00	1.545571e-01	3.379247e+00	55.209000
FCB	1	2498320000	2.235269e+00	2.235269e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	11	13	13	13	1.110122e+00	4.636848e+00	2.910558e+00	4.297031e+00	7.555982e-01	1.875274e+00	1.018680e+00	-2.758972e-01	3.789204e+00	60.590000
FCB	1	2498360000	2.596309e+00	2.596309e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	9	12	11	12	12	13	12	8.135790e-01	5.407953e+00	3.075020e+00	3.818529e+00	9.452487e-02	2.835029e+00	3.143492e+00	-2.080786e-01	4.386734e+00	38.064000
FCB	1	2498400000	2.800806e+00	2.800806e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	11	12	13	10	13	3.567848e-02	1.820418e+00	6.339804e+00	1.656399e+00	-2.092657e-01	4.494343e+00	6.063514e+00	2.593632e-02	4.980424e+00	53.352000
FCB	1	2498440000	2.878594e+00	2.878594e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	11	13	12	13	13	10	13	-1.535497e-01	-3.197874e-01	7.144892e+00	1.862684e+00	-2.346175e-01	5.998092e+00	6.949327e+00	-1.417382e-01	4.802047e+00	50.233000
FCB	1	2498480000	4.663719e+00	4.663719e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	13	13	13	13	10	12	-1.951725e-01	-2.662135e-01	8.392757e+00	8.427433e+00	1.128430e+00	5.353652e+00	7.293432e+00	5.266305e+00	6.572853e+00	61.417000
FCB	1	2498520000	4.111264e+00	4.111264e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	13	13	12	13	10	13	-2.337066e-01	-2.156265e-01	8.380310e+00	7.766182e+00	1.366222e+00	5.591907e+00	6.888066e+00	-2.061592e-01	7.664182e+00	49.671000
FCB	1	2498560000	4.102546e+00	4.102546e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	12	13	13	12	9	12	-2.570418e-01	-1.475252e-01	8.342079e+00	7.173924e+00	9.052941e-01	5.688025e+00	7.070365e+00	-2.865180e-01	8.434309e+00	37.846000
FCB	1	2498600000	3.525736e+00	3.525736e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	13	13	13	13	12	13	-2.836799e-01	7.172263e-01	7.818585e+00	7.110229e+00	2.027613e+00	5.480942e+00	1.188239e+00	-2.196932e-01	7.892160e+00	57.736000
FCB	1	2498640000	3.542135e+00	3.542135e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	12	13	13	12	12	13	-2.969958e-01	1.182224e+00	7.658595e+00	6.839491e+00	1.749486e+00	5.899262e+00	1.505440e+00	-2.927721e-01	7.634485e+00	58.874000
FCB	1	2498680000	3.341895e+00	3.341895e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	13	14	13	12	13	12	-2.078047e-01	1.404974e+00	7.622268e+00	5.737545e+00	1.275174e+00	6.070792e+00	1.226268e+00	-2.834351e-01	7.231271e+00	52.307000
FCB	1	2498720000	2.339070e+00	2.339070e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	13	12	13	12	11	-7.472816e-02	1.293507e+00	7.836928e-01	5.307605e+00	9.195426e-01	5.566902e+00	5.568166e-01	1.012933e-01	6.596997e+00	49.421000
FCB	1	2498760000	2.214842e+00	2.214842e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	13	13	12	13	9	-1.204951e-01	3.608931e+00	-3.255348e-01	5.075173e+00	1.578298e+00	3.850631e+00	-1.625057e-01	1.020516e-01	6.327026e+00	57.268000
FCB	1	2498800000	1.606890e+00	1.606890e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	12	13	13	12	6	-2.056221e-01	4.020425e+00	-3.180580e-01	3.997532e+00	1.557353e+00	3.001980e+00	2.445053e+00	-3.434228e-02	-2.310551e-03	60.684000
FCB	1	2498840000	nan	2.368440e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	12	12	13	12	12	7	-1.725157e-01	4.173013e+00	-2.893542e-01	3.836957e+00	1.954575e+00	4.628978e+00	4.984864e+00	-1.689989e-01	nan	37.472000
FCB	1	2498880000	2.465273e+00	2.465273e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	13	13	13	12	13	5	-1.145273e-01	4.728971e+00	-2.604319e-01	6.038292e+00	2.664601e+00	4.527555e+00	5.160274e+00	-2.301219e-01	-3.271563e-01	54.241000
FCB	1	2498920000	2.652951e+00	2.652951e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	12	13	12	13	13	7	-7.626287e-02	5.689100e+00	-3.065379e-01	1.930236e+00	3.558733e+00	4.049459e+00	4.372664e+00	4.980921e+00	-3.217576e-01	60.606000
FCB	1	2498960000	3.134206e+00	3.134206e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	12	13	12	12	13	9	-7.357051e-02	6.134230e+00	-2.936509e-01	5.349740e+00	4.354405e+00	3.140674e+00	4.975773e+00	4.923005e+00	-3.027548e-01	53.166000
FCB	1	2499000000	3.334445e+00	3.334445e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	12	11	13	13	12	-1.536632e-01	6.614084e+00	-2.901242e-01	5.792919e+00	4.752364e+00	2.807168e+00	5.175061e+00	5.600067e+00	-2.878736e-01	36.239000
FCB	1	2499040000	3.588954e+00	3.588954e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	12	11	13	13	12	9.195069e-01	7.113749e+00	-2.852811e-01	5.227402e+00	6.119987e+00	2.241083e+00	5.524061e+00	5.712000e+00	-2.719223e-01	56.520000
FCB	1	2499080000	3.486368e+00	3.486368e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	13	11	13	13	12	5.971290e-01	6.757293e+00	-2.942103e-01	6.867579e+00	6.181022e+00	1.233495e+00	4.476252e+00	5.819471e+00	-2.607199e-01	59.328000
FCB	1	2499120000	2.997872e+00	2.997872e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	5	13	10	13	13	13	5.051481e-01	6.496579e+00	-3.049119e-01	5.374738e+00	5.255339e+00	-2.544742e-01	4.780827e+00	5.411997e+00	-2.843927e-01	43.227000
FCB	1	2499160000	2.780470e+00	2.780470e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	7	11	10	12	13	12	5.453229e-01	5.779285e+00	-3.129983e-01	6.546908e+00	4.054969e+00	-1.169490e-01	3.634467e+00	5.079549e+00	-1.863262e-01	53.727000
FCB	1	2499200000	2.860930e+00	2.860930e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	12	8	12	10	13	13	13	5.513619e-01	5.698746e+00	-3.190994e-01	6.547819e+00	4.803107e+00	-7.744011e-02	3.366105e+00	5.236681e+00	-5.891289e-02	57.487000
FCB	1	2499240000	2.112932e+00	2.112932e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	8	11	9	13	12	13	6.834297e-01	5.428782e+00	-3.219687e-01	-3.431339e-01	4.971763e+00	9.840783e-02	3.560538e+00	5.018149e+00	-7.958019e-02	53.353000
FCB	1	2499280000	2.316851e+00	2.316851e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	10	11	11	12	13	12	1.024688e+00	5.513523e+00	-3.114041e-01	-3.460797e-01	4.280029e+00	1.548526e-01	4.676268e+00	5.701397e+00	1.583817e-01	52.104000
FCB	1	2499320000	2.155872e+00	2.155872e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	11	11	11	13	13	13	1.191655e+00	5.032986e+00	-3.547192e-01	-4.100207e-01	3.364907e+00	5.775051e-01	3.844023e+00	5.881252e+00	2.752608e-01	57.985000
FCB	1	2499360000	5.477683e-01	5.477683e-01	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	11	11	12	12	12	12	9.266937e-01	-4.136700e-01	-4.150514e-01	-4.705020e-01	1.243411e+00	1.668363e+00	1.688020e+00	2.223916e-01	4.802589e-01	35.271000
FCB	1	2499400000	7.831757e-01	7.831757e-01	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	9	12	13	12	13	12	2.255379e+00	-4.065671e-01	-4.326429e-01	-4.778114e-01	1.386583e-01	2.145281e+00	3.123180e+00	4.023160e-01	3.007884e-01	44.413000
FCB	1	2499440000	6.589158e-01	6.589158e-01	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	7	11	12	13	12	13	2.932555e+00	-3.711749e-01	-4.128019e-01	-4.598840e-01	1.276072e-01	8.567770e-01	3.654727e+00	-1.950657e-01	-2.024971e-01	52.791000
FCB	1	2499480000	6.989144e-01	6.989144e-01	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	6	11	13	12	13	10	3.243628e+00	-3.843610e-01	-3.971084e-01	-4.447825e-01	2.442965e-01	1.023378e+00	3.687840e+00	-3.455032e-01	-3.371579e-01	32.214000
FCB	1	2499520000	1.275603e+00	1.275603e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	6	13	12	13	13	8	4.427487e+00	-3.642090e-01	-3.586403e-01	-3.761725e-01	3.763096e+00	1.059485e+00	3.999272e+00	-3.396847e-01	-3.302056e-01	58.329000
FCB	1	2499560000	1.676183e+00	1.676183e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	7	12	13	12	12	7	4.925613e+00	-5.263610e-02	-3.239454e-01	-3.760232e-01	5.461451e+00	1.747292e+00	4.398422e+00	-3.312337e-01	-3.632944e-01	52.744000
FCB	1	2499600000	nan	2.475736e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	8	13	13	13	13	6	4.825819e+00	6.866568e-01	2.182862e+00	-3.340989e-01	5.851435e+00	2.349973e+00	4.561512e+00	-3.182710e-01	nan	70.122000
FCB	1	2499640000	2.908415e+00	2.908415e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	11	12	12	13	13	7	4.907125e+00	7.547074e-01	1.271145e+00	-3.175419e-01	5.243238e+00	2.600553e+00	4.936240e+00	-3.201345e-01	7.100400e+00	56.411000
FCB	1	2499680000	2.794731e+00	2.794731e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	12	12	13	12	13	8	5.225167e+00	5.815350e-01	1.105357e+00	-3.209285e-01	4.741825e+00	3.097596e+00	4.830658e+00	-3.192984e-01	6.210670e+00	67.018000
FCB	1	2499720000	3.028875e+00	3.028875e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	13	13	13	13	11	5.953554e+00	3.744387e-01	8.758025e-01	-3.047396e-01	4.880091e+00	3.849810e+00	5.778921e+00	-3.077073e-01	6.159707e+00	57.408000
FCB	1	2499760000	3.226599e+00	3.226599e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	13	13	12	13	12	12	12	6.059267e+00	3.688588e-01	7.967933e-01	-3.021134e-01	5.394063e+00	4.685169e+00	6.064850e+00	-3.017116e-01	6.274215e+00	73.024000
FCB	1	2499800000	3.398133e+00	3.398133e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	13	13	13	12	13	6.199534e+00	4.371169e-01	8.513703e-01	-2.965660e-01	6.151182e+00	4.832031e+00	5.626650e+00	-2.974590e-01	7.079335e+00	80.075000
FCB	1	2499840000	3.714740e+00	3.714740e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	13	13	12	13	11	13	6.258983e+00	9.912921e-01	1.128936e+00	-1.922830e-01	5.741569e+00	6.195802e+00	6.226352e+00	-2.886476e-01	7.370658e+00	69.139000
FCB	1	2499880000	4.043258e+00	4.043258e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	12	12	13	12	9	12	6.468123e+00	2.445782e+00	1.838485e+00	5.747306e+00	5.353952e+00	2.439755e+00	5.852463e+00	-2.784876e-01	6.521945e+00	77.579000
FCB	1	2499920000	3.948920e+00	3.948920e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	13	13	11	12	10	13	6.947235e+00	2.551251e+00	2.349028e+00	6.305681e+00	4.941240e+00	1.725391e+00	5.830303e+00	-2.727266e-01	5.162876e+00	80.310000
FCB	1	2499960000	3.566869e+00	3.566869e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	13	12	9	11	9	13	6.754374e+00	2.501253e+00	2.521448e+00	4.882212e+00	4.096863e+00	2.189654e+00	5.343597e+00	-2.732651e-01	4.085684e+00	68.205000
FCB	1	2500000000	2.945848e+00	2.945848e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	13	11	7	12	11	13	6.661227e+00	1.478491e+00	1.707073e+00	5.068642e+00	3.509997e+00	-2.949214e-01	5.329942e+00	-2.761267e-01	3.328310e+00	55.317000
FCB	1	2500040000	nan	3.327129e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	13	12	5	12	11	13	6.439664e+00	1.265050e+00	1.751466e+00	5.399028e+00	3.568266e+00	nan	5.269418e+00	-2.692917e-01	3.193431e+00	50.014000
FCB	1	2500080000	nan	3.233316e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	12	10	6	11	13	12	6.467882e+00	1.069370e+00	1.631340e+00	5.667681e+00	3.520879e+00	nan	5.037553e+00	-2.695026e-01	2.741324e+00	51.247000
FCB	1	2500120000	2.549678e+00	2.549678e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	11	6	12	13	13	6.214040e+00	5.706750e-01	1.445511e+00	5.834071e+00	3.024546e+00	-3.121315e-01	3.665632e+00	-2.374948e-01	2.742254e+00	52.946000
FCB	1	2500160000	2.843369e+00	2.843369e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	12	12	11	9	12	12	13	5.744385e+00	2.241184e-01	1.781418e+00	5.869043e+00	2.524556e+00	2.861682e+00	3.399291e+00	-2.152694e-01	3.401097e+00	30.592000
FCB	1	2500200000	3.299152e+00	3.299152e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	8	13	13	13	11	11	13	12	12	6.099387e+00	1.452066e-01	1.806665e+00	6.937950e+00	7.200412e+00	-2.914809e-01	4.536197e+00	-2.073158e-01	3.465343e+00	32.761000
FCB	1	2500240000	2.663743e+00	2.663743e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	5	12	13	13	12	12	13	12	13	8.214607e-01	2.446867e-01	1.512067e+00	6.496422e+00	6.731660e+00	7.091497e-02	5.451491e+00	-1.714867e-01	2.816476e+00	56.535000
FCB	1	2500280000	nan	4.033953e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	5	13	12	13	12	13	11	13	13	nan	1.685480e+00	2.403086e+00	7.084325e+00	6.871418e+00	1.748919e+00	7.081504e+00	2.746275e+00	2.650615e+00	47.018000
FCB	1	2500320000	5.035979e+00	5.035979e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	6	13	13	13	13	12	9	13	11	2.946249e+00	7.206349e+00	3.975461e+00	6.449531e+00	7.848412e+00	1.119892e+00	7.987037e+00	8.310704e-01	6.959810e+00	57.533000
FCB	1	2500360000	4.144234e+00	4.144234e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	7	12	13	12	12	13	7	12	10	2.949147e+00	7.050618e+00	4.404817e+00	5.942472e+00	7.042169e+00	7.984811e-01	8.014998e-01	8.746561e-01	7.434240e+00	56.035000
FCB	1	2500400000	nan	3.392300e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	12	13	12	13	7	13	9	-1.667836e-01	7.049378e+00	5.304697e+00	6.765233e-01	5.751548e+00	4.348154e-01	nan	2.531774e-01	7.835046e+00	37.222000
FCB	1	2500440000	3.191286e+00	3.191286e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	12	13	13	7	11	8	-1.768216e-02	6.691702e+00	5.352017e+00	3.401355e+00	5.704037e+00	2.412355e-01	-1.845961e-01	-1.482743e-01	7.681782e+00	53.680000
FCB	1	2500480000	3.323196e+00	3.323196e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	12	13	7	8	6	1.902545e-02	6.212592e+00	5.060213e+00	3.979473e+00	5.738299e+00	3.273321e-01	1.191377e+00	-2.929486e-01	7.673397e+00	58.843000
FCB	1	2500520000	3.641839e+00	3.641839e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	13	10	13	10	8	5	-9.207196e-02	6.708607e+00	4.140689e+00	2.449477e+00	6.194996e+00	4.032295e-01	5.981103e+00	-2.854220e-01	7.275946e+00	36.114000
FCB	1	2500560000	nan	2.993583e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	12	13	7	13	12	7	6	-1.511698e-01	6.820878e+00	2.808220e+00	1.626969e+00	6.619989e+00	3.947586e-01	6.137451e+00	-3.084320e-01	nan	53.336000
FCB	1	2500600000	2.809161e+00	2.809161e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	13	5	13	13	8	7	1.437510e-01	6.092656e+00	2.668382e+00	5.805338e+00	5.915128e+00	8.985306e-01	4.332655e+00	-3.082846e-01	-2.657096e-01	41.090000
