FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	nss0	nss1	nss2	nss3	nss4	nss5	total_time
BVB	1	1131480000	4.696216e+00	4.696216e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	12	12	13	7.165152e+00	3.721748e+00	4.768038e+00	9.847862e-01	6.197673e+00	5.339897e+00	16.239000
BVB	1	1131520000	4.344278e+00	4.344278e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	10	13	12	12	6.825995e+00	4.784864e+00	3.997713e+00	1.045665e+00	4.787259e+00	4.624173e+00	16.271000
BVB	1	1131560000	3.984094e+00	3.984094e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	12	12	12	6.279962e+00	4.707780e+00	3.166065e+00	1.104945e+00	4.457978e+00	4.187833e+00	16.209000
BVB	1	1131600000	3.708933e+00	3.708933e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	9	13	13	13	5.275704e+00	4.409246e+00	3.812656e+00	1.181793e+00	4.005273e+00	3.568924e+00	16.286000
BVB	1	1131640000	2.762680e+00	2.762680e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	13	13	12	4.657041e+00	4.107419e+00	7.706567e-02	1.041687e+00	3.151948e+00	3.540919e+00	16.349000
BVB	1	1131680000	1.941762e+00	1.941762e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	10	12	12	13	2.867637e+00	2.538598e+00	2.066728e-01	1.292561e+00	3.788232e+00	9.568691e-01	16.178000
BVB	1	1131720000	1.344408e+00	1.344408e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	11	13	1.852424e+00	3.049883e+00	1.185256e+00	-2.759380e-01	2.317341e+00	-6.251916e-02	16.192000
BVB	1	1131760000	7.423212e-01	7.423212e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	11	12	13	6.991521e-01	1.321909e+00	9.298961e-01	-3.445577e-01	2.145396e+00	-2.978684e-01	16.193000
BVB	1	1131800000	3.720933e-01	3.720933e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	12	12	13	5.849906e-01	1.211774e+00	6.077909e-01	-3.545369e-01	5.027766e-01	-3.202358e-01	16.364000
BVB	1	1131840000	6.493336e-01	6.493336e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	11	11	12	1.382176e+00	9.349238e-01	1.123060e+00	2.100241e-01	5.866188e-01	-3.408003e-01	16.224000
BVB	1	1131880000	1.263389e+00	1.263389e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	9	12	13	13	2.536973e+00	-3.239057e-01	1.650996e+00	4.153523e+00	-1.081884e-01	-3.290618e-01	16.224000
BVB	1	1131920000	1.542597e+00	1.542597e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	13	12	4.167360e+00	-3.080374e-01	1.872307e+00	3.976694e+00	-1.381250e-01	-3.146162e-01	16.349000
BVB	1	1131960000	3.150360e+00	3.150360e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	13	12	13	5.715243e+00	-2.572927e-01	1.625129e+00	3.384428e+00	2.930838e+00	5.503814e+00	16.286000
BVB	1	1132000000	2.786221e+00	2.786221e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	13	13	13	6.225909e+00	-2.446641e-01	1.652755e+00	4.068864e+00	4.203686e+00	8.107787e-01	23.571000
BVB	1	1132040000	3.293672e+00	3.293672e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	11	12	12	13	5.616022e+00	-2.331547e-01	5.571513e+00	3.749418e+00	3.859479e+00	1.198756e+00	16.209000
BVB	1	1132080000	1.930762e+00	1.930762e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	13	11	13	13	13	5.649105e+00	-2.071001e-01	8.805718e-03	2.827321e+00	2.574838e+00	7.316031e-01	16.364000
BVB	1	1132120000	1.886599e+00	1.886599e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	12	12	13	5.428749e+00	-2.084194e-01	8.931520e-02	2.905375e+00	2.363775e+00	7.408014e-01	16.208000
BVB	1	1132160000	1.776400e+00	1.776400e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	10	13	11	12	5.000309e+00	-1.717515e-01	6.340915e-02	3.276399e+00	1.551238e+00	9.387974e-01	16.178000
BVB	1	1132200000	1.857202e+00	1.857202e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	12	13	4.652086e+00	2.344062e-01	5.018910e-01	3.182296e+00	9.982550e-01	1.574274e+00	16.442000
BVB	1	1132240000	2.014717e+00	2.014717e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	11	11	12	3.024051e+00	1.294573e+00	1.403741e+00	3.402731e+00	1.648859e+00	1.314347e+00	16.208000
BVB	1	1132280000	2.847365e+00	2.847365e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	9	11	12	6.951194e-01	3.568387e+00	2.317165e+00	4.305919e+00	3.017210e+00	3.180391e+00	16.099000
BVB	1	1132320000	3.298530e+00	3.298530e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	6	12	11	1.517506e-01	4.201522e+00	2.541832e+00	4.992551e+00	3.194471e+00	4.709053e+00	16.037000
BVB	1	1132360000	nan	1.973501e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	6	11	12	-1.683540e-01	4.055040e+00	1.508416e+00	nan	2.333902e+00	2.138502e+00	13.385000
BVB	1	1132400000	8.675198e-01	8.675198e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	6	9	12	-2.672142e-01	1.939240e+00	2.323198e+00	-3.236946e-01	5.248922e-01	1.008698e+00	16.037000
BVB	1	1132440000	7.863628e-01	7.863628e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	7	6	12	-3.017416e-01	2.440988e+00	2.539562e+00	-3.236559e-01	-2.355479e-01	5.985726e-01	15.928000
BVB	1	1132480000	nan	1.575449e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	11	9	4	12	-2.825031e-01	3.664895e+00	4.095329e+00	-2.752741e-01	nan	6.748015e-01	13.214000
BVB	1	1132520000	nan	2.819023e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	11	3	12	-2.413155e-01	3.832854e+00	4.651562e+00	4.900742e+00	nan	9.512744e-01	13.291000
BVB	1	1132560000	nan	2.815385e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	13	5	11	-2.207435e-01	3.894902e+00	5.574689e+00	2.588545e+00	nan	2.239531e+00	13.244000
BVB	1	1132600000	2.726838e+00	2.726838e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	7	11	1.052778e-02	5.753670e+00	-7.895312e-02	3.018044e+00	1.972483e+00	5.685257e+00	16.115000
BVB	1	1132640000	3.327886e+00	3.327886e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	9	10	1.214007e-01	7.196966e+00	-2.032322e-01	6.089517e+00	1.362210e+00	5.400456e+00	16.130000
BVB	1	1132680000	3.231701e+00	3.231701e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	12	11	-2.631089e-01	7.855719e+00	-2.871797e-01	6.550682e+00	-2.803827e-01	5.814476e+00	16.193000
BVB	1	1132720000	2.739057e+00	2.739057e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	11	-2.929285e-01	6.020713e+00	-2.945382e-01	5.469168e+00	-2.529959e-01	5.784926e+00	16.271000
BVB	1	1132760000	2.751108e+00	2.751108e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	11	-3.003368e-01	1.433745e+00	-3.130671e-01	4.267432e+00	4.855381e+00	6.563492e+00	16.302000
BVB	1	1132800000	2.247322e+00	2.247322e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	12	12	10	-3.256114e-01	-3.281468e-01	-3.326368e-01	3.245285e+00	5.548511e+00	5.676533e+00	16.240000
BVB	1	1132840000	1.094961e+00	1.094961e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	11	9	-2.705337e-01	-3.388392e-01	-3.432522e-01	3.076699e+00	2.809112e-01	4.164781e+00	16.146000
BVB	1	1132880000	2.772231e+00	2.772231e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	12	12	11	-5.504436e-02	-3.050724e-01	3.247182e-01	4.275237e+00	6.378227e+00	6.015322e+00	16.208000
BVB	1	1132920000	1.860980e+00	1.860980e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	11	13	12	10	4.559592e-01	9.181743e-01	2.471994e-01	2.570148e+00	1.871459e+00	5.102943e+00	16.255000
BVB	1	1132960000	2.369616e+00	2.369616e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	13	13	10	2.636338e-01	2.702337e-01	3.041608e-01	3.439977e+00	6.313272e+00	3.626419e+00	16.193000
BVB	1	1133000000	2.414438e+00	2.414438e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	13	13	8	3.272435e-01	7.187064e-02	4.887928e-01	4.809854e+00	5.656813e+00	3.132052e+00	16.302000
BVB	1	1133040000	2.685998e+00	2.685998e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	6	3.928069e-01	-2.870690e-02	7.170903e-01	5.212502e+00	3.610296e+00	6.212001e+00	16.177000
BVB	1	1133080000	nan	2.224106e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	12	13	6	1.137638e+00	-1.356235e-01	1.281117e+00	4.678855e+00	4.158542e+00	nan	13.369000
BVB	1	1133120000	nan	1.687675e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	5	1.008894e+00	-2.408899e-01	1.205963e+00	3.690080e+00	2.774329e+00	nan	13.385000
BVB	1	1133160000	1.681304e+00	1.681304e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	13	12	6	7.069928e-01	-1.153860e-01	9.941957e-01	3.688475e+00	4.601475e+00	2.120719e-01	16.131000
BVB	1	1133200000	1.697227e+00	1.697227e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	13	12	9	1.042176e+00	-3.083647e-02	9.761888e-01	2.945237e+00	4.229193e+00	1.021403e+00	16.271000
BVB	1	1133240000	1.412592e+00	1.412592e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	10	13	11	12	5.079882e-01	-9.464408e-02	5.509154e-01	2.709823e+00	4.258746e+00	5.427238e-01	16.287000
BVB	1	1133280000	1.345347e+00	1.345347e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	12	12	13	5.146995e-01	-1.574181e-02	4.095911e-01	3.561434e+00	3.404321e+00	1.977787e-01	16.224000
BVB	1	1133320000	1.331070e+00	1.331070e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	6	13	11	13	2.372676e-01	-7.261997e-02	-3.279419e-01	3.611114e+00	4.142780e+00	3.958223e-01	16.130000
BVB	1	1133360000	nan	5.548989e-01	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	7	12	12	12	-4.254521e-02	1.435756e-01	nan	1.916896e+00	-5.708845e-02	8.136564e-01	13.369000
BVB	1	1133400000	-6.777716e-02	-6.777716e-02	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	5	13	13	13	5.540577e-02	-3.230148e-01	-1.574129e-01	2.278900e-01	-3.769060e-01	1.673749e-01	16.194000
BVB	1	1133440000	5.132811e-01	5.132811e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	6	13	12	12	-3.049185e-01	-3.769524e-01	2.772722e+00	6.607053e-01	-3.813768e-01	7.095069e-01	16.146000
BVB	1	1133480000	7.020923e-01	7.020923e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	7	13	13	13	-3.521940e-01	-3.465260e-01	3.332005e+00	4.082213e-02	-3.640994e-01	1.902547e+00	16.224000
BVB	1	1133520000	7.158150e-01	7.158150e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	13	13	-3.045546e-01	-3.425667e-01	3.207323e+00	-1.799714e-01	-3.634076e-01	2.278067e+00	16.380000
BVB	1	1133560000	6.910736e-01	6.910736e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	12	13	12	-3.268672e-01	-3.540565e-01	2.585419e+00	-1.393096e-01	-3.648207e-01	2.746077e+00	16.209000
BVB	1	1133600000	2.564662e+00	2.564662e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	12	13	-2.849676e-01	6.829025e+00	4.303686e+00	-5.292765e-02	-3.303778e-01	4.923532e+00	16.349000
BVB	1	1133640000	2.300728e+00	2.300728e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	12	12	-2.889369e-01	5.993343e+00	2.582719e+00	-7.233211e-02	-3.004345e-01	5.890008e+00	16.334000
BVB	1	1133680000	2.900957e+00	2.900957e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	13	13	13	-2.970346e-01	6.556635e+00	4.829376e+00	9.365012e-02	-2.888478e-01	6.511961e+00	16.348000
BVB	1	1133720000	1.261163e+00	1.261163e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	13	13	13	-3.216877e-01	5.301440e+00	3.128878e+00	1.256132e-01	-3.055066e-01	-3.617584e-01	16.521000
BVB	1	1133760000	1.906805e+00	1.906805e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	13	10	12	-3.129413e-01	5.358141e+00	2.992534e+00	5.370515e-01	-3.071673e-01	3.173209e+00	16.286000
BVB	1	1133800000	1.728746e+00	1.728746e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	13	8	12	-3.112631e-01	3.804160e+00	3.045729e+00	8.011762e-01	-3.134876e-01	3.346161e+00	16.131000
BVB	1	1133840000	1.160969e+00	1.160969e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	12	5	12	-3.005923e-01	2.409674e+00	1.798987e+00	8.213158e-01	-3.242187e-01	2.560649e+00	15.990000
BVB	1	1133880000	nan	1.410027e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	7	13	3	13	-3.039285e-01	2.409112e+00	3.128357e+00	7.397705e-01	nan	1.076825e+00	22.167000
BVB	1	1133920000	nan	1.346368e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	9	13	1	13	-3.088776e-01	2.759658e+00	3.091157e+00	4.246726e-01	nan	7.652299e-01	13.276000
BVB	1	1133960000	nan	9.799605e-01	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	14	13	10	13	1	13	-2.995449e-01	2.453189e+00	2.400490e+00	-2.351719e-01	nan	5.808397e-01	26.692000
BVB	1	1134000000	nan	9.899502e-01	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	13	4	13	-3.006365e-01	2.429752e+00	2.098290e+00	-2.954595e-01	nan	1.017805e+00	22.370000
BVB	1	1134040000	7.549066e-01	7.549066e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	12	6	12	-3.181894e-01	2.456357e+00	1.204108e+00	-3.216991e-01	-3.501417e-01	1.859005e+00	23.026000
BVB	1	1134080000	2.240755e+00	2.240755e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	12	9	13	-2.938261e-01	3.575841e+00	2.895760e+00	-2.943556e-01	4.718892e+00	2.842222e+00	18.018000
BVB	1	1134120000	2.564706e+00	2.564706e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	9	11	11	12	-4.566365e-02	5.895118e+00	3.011687e+00	-2.371169e-01	3.849493e+00	2.914716e+00	23.727000
BVB	1	1134160000	2.663934e+00	2.663934e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	7	12	13	13	-2.702938e-01	6.633840e+00	4.274921e+00	-2.201805e-01	2.214474e+00	3.350846e+00	22.183000
BVB	1	1134200000	3.041249e+00	3.041249e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	8	12	13	12	-2.747587e-01	6.600944e+00	5.294819e+00	-2.683310e-01	4.376041e+00	2.518783e+00	22.994000
BVB	1	1134240000	3.126811e+00	3.126811e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	8	12	13	10	-2.783222e-01	6.892243e+00	5.718698e+00	-2.764063e-01	3.634556e+00	3.070094e+00	18.003000
BVB	1	1134280000	3.366710e+00	3.366710e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	13	12	7	-2.795068e-01	7.227043e+00	6.599778e+00	-2.790617e-01	7.238489e+00	-3.064814e-01	32.120000
BVB	1	1134320000	3.285289e+00	3.285289e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	12	13	7	-2.454058e-01	7.547421e+00	5.987241e+00	-2.570657e-01	6.985445e+00	-3.059017e-01	16.567000
BVB	1	1134360000	nan	3.628224e+00	1	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	9	13	12	7	-2.504722e-01	6.993464e+00	6.008173e+00	-2.602985e-01	5.650254e+00	nan	26.754000
BVB	1	1134400000	2.848669e+00	2.848669e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	11	12	13	7	-2.553129e-01	7.485569e+00	6.491155e+00	-2.691144e-01	3.939671e+00	-2.999558e-01	16.817000
BVB	1	1134440000	4.543929e+00	4.543929e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	10	13	12	10	-2.323093e-01	7.128782e+00	6.162693e+00	3.578887e+00	3.328594e+00	7.296926e+00	24.383000
BVB	1	1134480000	4.075371e+00	4.075371e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	13	13	11	-2.331085e-01	6.799490e+00	5.917875e+00	3.791215e+00	3.296950e+00	4.879807e+00	21.153000
BVB	1	1134520000	4.174702e+00	4.174702e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	9	13	13	13	-2.307388e-01	7.012815e+00	6.306614e+00	2.849836e+00	2.716507e+00	6.393181e+00	32.651000
BVB	1	1134560000	4.017018e+00	4.017018e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	10	13	13	12	-2.291877e-01	7.070145e+00	6.670372e+00	2.442079e+00	2.765136e+00	5.383565e+00	20.904000
BVB	1	1134600000	4.621942e+00	4.621942e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	10	12	9	12	13	13	-2.310595e-01	7.718844e+00	6.886870e+00	3.542910e+00	3.337626e+00	6.476462e+00	32.371000
BVB	1	1134640000	3.275706e+00	3.275706e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	9	13	13	13	-2.527339e-01	-2.720837e-01	7.369268e+00	2.665091e+00	3.237537e+00	6.907156e+00	18.221000
BVB	1	1134680000	3.009071e+00	3.009071e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	10	9	12	13	12	-2.708374e-01	-2.773296e-01	6.423194e+00	2.450323e+00	3.559271e+00	6.169803e+00	32.136000
BVB	1	1134720000	3.271128e+00	3.271128e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	10	13	13	12	-2.649953e-01	-2.715068e-01	6.529400e+00	2.254096e+00	5.024172e+00	6.355601e+00	24.960000
BVB	1	1134760000	3.469466e+00	3.469466e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	10	10	13	12	11	-2.618854e-01	-2.696138e-01	6.845959e+00	3.979072e+00	4.743120e+00	5.780143e+00	30.685000
BVB	1	1134800000	3.822790e+00	3.822790e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	12	13	12	-2.577606e-01	-2.624587e-01	7.661847e+00	6.110035e+00	6.356316e+00	3.328763e+00	26.473000
BVB	1	1134840000	3.809014e+00	3.809014e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	8	13	11	11	-2.578980e-01	-2.601653e-01	7.753498e+00	6.165973e+00	6.687024e+00	2.765653e+00	26.395000
BVB	1	1134880000	3.716468e+00	3.716468e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	12	11	13	-2.599346e-01	-2.632527e-01	7.352853e+00	6.414740e+00	6.895410e+00	2.158992e+00	16.349000
BVB	1	1134920000	3.199328e+00	3.199328e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	7	13	9	11	-2.711153e-01	-2.741808e-01	7.004824e+00	4.995253e+00	5.437774e+00	2.303414e+00	32.074000
BVB	1	1134960000	3.160733e+00	3.160733e+00	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	8	13	10	13	-2.785796e-01	-2.872396e-01	6.828917e+00	5.205984e+00	6.159295e+00	1.336021e+00	19.047000
BVB	1	1135000000	3.062247e-01	3.062247e-01	0	6	5	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	8	12	9	12	-3.604446e-01	-3.654008e-01	-3.739576e-01	1.956474e+00	-4.012711e-01	1.381948e+00	18.237000
