FAN	HALF	t	nss_mean	nss_nanmean	n_nan	n_subjects	n_reference	method	dt	n_norm	SIGMA_X	SIGMA_Y	SIGMA_T	dt_max	qf0	qf1	qf2	qf3	qf4	qf5	qf6	qf7	qf8	nss0	nss1	nss2	nss3	nss4	nss5	nss6	nss7	nss8	total_time
FCB	1	1258600000	5.038851e+00	5.038851e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	7	8	12	12	14	13	12	7.354470e+00	3.482036e+00	1.339090e+00	3.846865e+00	6.916533e+00	4.604279e+00	6.853920e+00	5.747459e+00	5.205006e+00	39.110000
FCB	1	1258640000	nan	6.017020e+00	1	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	7	9	12	13	12	13	13	8.152064e+00	5.874345e+00	nan	4.548424e+00	5.825232e+00	3.468892e+00	7.104788e+00	6.765097e+00	6.397321e+00	37.674000
FCB	1	1258680000	4.730172e+00	4.730172e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	6	9	14	12	13	12	12	8.287723e+00	6.369645e+00	2.600274e+00	2.099527e+00	5.129455e+00	-1.149050e-01	5.277121e+00	6.779574e+00	6.143135e+00	33.665000
FCB	1	1258720000	4.309372e+00	4.309372e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	8	9	13	12	13	13	13	7.127769e+00	5.963589e+00	1.774786e+00	3.050092e+00	3.978360e+00	2.097615e+00	3.009868e+00	5.514917e+00	6.267350e+00	35.662000
FCB	1	1258760000	4.053696e+00	4.053696e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	9	11	13	13	12	13	4.897633e+00	3.846229e+00	4.294361e+00	-2.086848e-01	6.437980e+00	4.606170e+00	6.005185e+00	3.120244e+00	3.484146e+00	28.049000
FCB	1	1258800000	4.675148e+00	4.675148e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	9	11	12	13	13	12	4.355166e+00	3.479685e+00	7.445805e+00	-2.277611e-01	7.388779e+00	5.772724e+00	6.777656e+00	1.126955e+00	5.957320e+00	28.751000
FCB	1	1258840000	4.474005e+00	4.474005e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	14	12	12	9	10	12	12	12	13	4.319686e+00	3.531607e+00	7.217631e+00	3.983979e-02	7.353404e+00	6.371434e+00	6.653595e+00	7.440388e-01	4.034807e+00	28.735000
FCB	1	1258880000	4.790317e+00	4.790317e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	9	10	13	13	13	12	3.282987e+00	5.861249e+00	7.157739e+00	7.893720e-02	7.838825e+00	6.867498e+00	7.194823e+00	2.330630e-01	4.597731e+00	49.234000
FCB	1	1258920000	3.866493e+00	3.866493e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	11	10	12	13	13	13	3.218728e+00	5.061927e+00	5.194467e+00	-2.312526e-01	3.370358e+00	6.077767e+00	6.592167e+00	4.741387e-03	5.509536e+00	41.418000
FCB	1	1258960000	3.987795e+00	3.987795e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	11	10	13	12	12	13	3.196772e+00	5.065673e+00	5.312957e+00	-1.137028e-01	3.970276e+00	5.989827e+00	6.100755e+00	-1.067972e-02	6.378278e+00	33.790000
FCB	1	1259000000	3.515997e+00	3.515997e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	12	11	12	13	13	13	3.496103e+00	5.842105e+00	5.157959e+00	-2.761163e-01	4.399850e+00	-8.015513e-02	6.523806e+00	4.673325e-02	6.533686e+00	35.100000
FCB	1	1259040000	3.412863e+00	3.412863e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	11	12	13	12	13	13	3.317482e+00	5.878184e+00	5.428050e+00	-2.586123e-01	3.145341e+00	-4.838859e-02	6.573709e+00	4.686353e-02	6.633142e+00	43.977000
FCB	1	1259080000	3.661372e+00	3.661372e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	10	11	12	12	12	12	3.166934e+00	5.246203e+00	6.584123e+00	-2.321814e-01	4.389980e+00	-8.783200e-02	6.360739e+00	9.043971e-05	7.524296e+00	27.705000
FCB	1	1259120000	4.915144e+00	4.915144e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	10	9	12	11	13	13	13	7.627118e+00	7.274538e+00	8.267631e+00	-2.603408e-01	6.396687e+00	-1.055201e-01	6.338003e+00	-7.419187e-02	8.772371e+00	26.910000
FCB	1	1259160000	5.048314e+00	5.048314e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	11	8	12	12	12	12	13	9.181734e+00	7.148657e+00	7.173779e+00	-2.325851e-01	7.072371e+00	-1.295552e-01	6.353400e+00	-2.002357e-01	9.067265e+00	49.141000
FCB	1	1259200000	5.038276e+00	5.038276e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	12	9	13	11	13	13	12	7.495774e+00	6.221749e+00	6.097397e+00	-1.645396e-01	8.328708e+00	4.183215e+00	4.817703e+00	-2.235356e-01	8.588018e+00	53.664000
FCB	1	1259240000	5.139196e+00	5.139196e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	8	13	12	13	13	11	7.032414e+00	5.868919e+00	6.269303e+00	-1.027495e-01	8.471258e+00	6.291071e+00	4.665931e+00	-2.284060e-01	7.985023e+00	52.962000
FCB	1	1259280000	5.040430e+00	5.040430e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	11	7	12	13	12	12	11	6.337917e+00	5.826741e+00	6.510582e+00	-1.093095e-01	8.499154e+00	6.593501e+00	4.885504e+00	-2.239316e-01	7.043713e+00	29.265000
FCB	1	1259320000	5.512359e+00	5.512359e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	8	13	12	13	13	10	6.126781e+00	5.801798e+00	7.404842e+00	-7.014390e-02	7.587751e+00	6.055958e+00	5.630177e+00	4.128264e+00	6.945802e+00	50.856000
FCB	1	1259360000	5.609778e+00	5.609778e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	10	7	13	12	12	12	11	6.608517e+00	4.874915e+00	7.271004e+00	1.080987e-01	8.304105e+00	5.724358e+00	6.113566e+00	4.065880e+00	7.417557e+00	39.717000
FCB	1	1259400000	5.758564e+00	5.758564e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	8	12	12	13	13	10	7.215421e+00	4.812072e+00	7.238224e+00	-1.153611e-01	8.250543e+00	5.781793e+00	6.856778e+00	4.274958e+00	7.512644e+00	30.484000
FCB	1	1259440000	5.729169e+00	5.729169e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	9	8	11	13	13	13	11	7.878057e+00	5.410133e+00	6.430482e+00	-6.490845e-02	7.844072e+00	6.243478e+00	7.157258e+00	4.150016e+00	6.513929e+00	38.033000
FCB	1	1259480000	5.819862e+00	5.819862e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	10	10	11	13	12	12	10	7.746667e+00	5.762174e+00	5.941161e+00	4.611976e-01	7.815418e+00	6.460769e+00	6.873581e+00	4.353597e+00	6.964192e+00	45.340000
FCB	1	1259520000	5.878295e+00	5.878295e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	10	11	11	12	13	13	12	7.370434e+00	5.162194e+00	6.103263e+00	1.950944e+00	8.178084e+00	6.398227e+00	6.726586e+00	4.212649e+00	6.802269e+00	41.699000
FCB	1	1259560000	5.940757e+00	5.940757e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	11	11	10	13	12	12	11	7.503585e+00	5.553122e+00	6.682152e+00	1.327855e+00	8.026380e+00	6.227000e+00	6.759700e+00	4.189275e+00	7.197750e+00	40.809000
FCB	1	1259600000	6.992502e+00	6.992502e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	13	11	11	13	12	12	12	7.915507e+00	5.730288e+00	7.018524e+00	7.654712e+00	8.457982e+00	6.183396e+00	7.352916e+00	4.624043e+00	7.995152e+00	40.701000
FCB	1	1259640000	6.588645e+00	6.588645e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	11	13	9	12	13	12	13	12	7.300229e+00	6.164775e+00	6.775971e+00	2.473385e+00	9.065360e+00	6.196970e+00	7.728909e+00	5.326657e+00	8.265550e+00	33.134000
FCB	1	1259680000	7.124787e+00	7.124787e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	9	11	13	11	12	13	6.645784e+00	6.618321e+00	6.143290e+00	7.446170e+00	9.034426e+00	5.999632e+00	8.266856e+00	5.290213e+00	8.678394e+00	27.596000
FCB	1	1259720000	6.564182e+00	6.564182e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	7	12	12	11	13	13	6.748776e+00	6.822457e+00	6.221512e+00	2.239388e+00	9.153558e+00	5.905611e+00	8.422708e+00	5.005161e+00	8.558464e+00	31.808000
FCB	1	1259760000	7.059145e+00	7.059145e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	8	11	12	10	12	12	6.981478e+00	6.817315e+00	5.928947e+00	6.374145e+00	9.055296e+00	5.273027e+00	8.624106e+00	5.518799e+00	8.959188e+00	26.162000
FCB	1	1259800000	5.935125e+00	5.935125e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	12	8	12	12	11	13	13	5.961744e+00	6.255996e+00	6.026241e+00	7.040166e+00	8.885190e+00	5.179179e+00	8.684007e+00	-1.767894e-01	5.560391e+00	35.038000
FCB	1	1259840000	5.841800e+00	5.841800e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	12	8	11	12	12	13	12	4.705210e+00	5.684843e+00	6.538631e+00	7.649117e+00	8.561070e+00	5.460832e+00	8.484858e+00	-1.473962e-01	5.639035e+00	30.529000
FCB	1	1259880000	5.994249e+00	5.994249e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	13	13	9	11	12	11	12	13	4.674601e+00	6.796359e+00	6.770348e+00	6.387879e+00	8.302431e+00	5.551969e+00	8.465981e+00	-2.575527e-02	7.024424e+00	30.046000
FCB	1	1259920000	5.835044e+00	5.835044e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	11	11	12	13	13	5.295893e+00	7.082709e+00	7.408206e+00	7.078233e+00	6.893933e+00	4.747158e+00	8.601001e+00	1.951182e-03	5.406315e+00	33.930000
FCB	1	1259960000	6.093176e+00	6.093176e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	14	9	12	11	12	12	12	6.109548e+00	7.077232e+00	7.146133e+00	7.031162e+00	7.477792e+00	4.453990e+00	8.875291e+00	-5.728625e-02	6.724724e+00	45.146000
FCB	1	1260000000	6.954297e+00	6.954297e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	12	10	13	12	13	7.150713e+00	7.300246e+00	7.819962e+00	9.041830e+00	8.712973e+00	4.398161e+00	9.437391e+00	-1.033019e-01	8.830702e+00	48.235000
FCB	1	1260040000	6.981891e+00	6.981891e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	13	11	13	13	12	6.789374e+00	7.350445e+00	7.808342e+00	9.162923e+00	8.683448e+00	4.509008e+00	9.528408e+00	-7.286371e-02	9.077938e+00	45.911000
FCB	1	1260080000	6.707817e+00	6.707817e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	10	12	10	11	12	12	7.346419e+00	6.601426e+00	7.595346e+00	6.562388e+00	8.415690e+00	5.467763e+00	9.433342e+00	-1.265497e-02	8.960638e+00	31.371000
FCB	1	1260120000	6.580060e+00	6.580060e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	12	9	12	13	13	6.953744e+00	5.129329e+00	7.709842e+00	7.182180e+00	8.695059e+00	5.560945e+00	8.900768e+00	1.880521e-01	8.900625e+00	36.676000
FCB	1	1260160000	6.712034e+00	6.712034e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	13	11	11	10	11	12	13	6.678359e+00	4.817743e+00	6.278489e+00	7.894289e+00	8.690524e+00	4.846652e+00	8.463440e+00	4.049292e+00	8.689520e+00	36.582000
FCB	1	1260200000	6.374329e+00	6.374329e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	11	11	12	12	13	6.685045e+00	5.369879e+00	5.867779e+00	4.896376e+00	8.576707e+00	4.814523e+00	8.209114e+00	4.286510e+00	8.663031e+00	46.598000
FCB	1	1260240000	6.541939e+00	6.541939e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	12	11	12	13	13	7.027618e+00	6.164481e+00	6.775745e+00	3.493186e+00	8.721533e+00	4.833242e+00	8.583540e+00	4.354381e+00	8.923723e+00	32.292000
FCB	1	1260280000	6.717228e+00	6.717228e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	11	12	13	11	11	11	12	12	11	7.620662e+00	6.937112e+00	7.564826e+00	1.255408e+00	9.217370e+00	4.810652e+00	9.124514e+00	4.721104e+00	9.203408e+00	39.452000
FCB	1	1260320000	7.182953e+00	7.182953e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	11	12	12	13	13	12	6.963450e+00	7.690768e+00	8.070235e+00	2.430687e+00	9.457200e+00	4.748799e+00	9.547487e+00	6.192655e+00	9.545296e+00	36.145000
FCB	1	1260360000	7.061680e+00	7.061680e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	10	11	13	13	12	11	6.468714e+00	8.339939e+00	8.529629e+00	-1.686052e-01	9.635842e+00	4.954613e+00	9.628961e+00	6.521974e+00	9.644054e+00	27.675000
FCB	1	1260400000	7.357895e+00	7.357895e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	12	12	13	12	12	7.027638e+00	8.543802e+00	8.727435e+00	-1.697773e-01	9.601946e+00	6.184431e+00	9.744957e+00	7.020608e+00	9.540013e+00	37.612000
FCB	1	1260440000	7.578414e+00	7.578414e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	11	12	13	13	12	11	6.944444e+00	8.776322e+00	9.178802e+00	-8.377010e-02	9.793016e+00	6.660011e+00	9.951099e+00	7.287417e+00	9.698389e+00	41.605000
FCB	1	1260480000	8.952113e+00	8.952113e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	11	13	12	13	12	8.047607e+00	9.431774e+00	9.407823e+00	8.857149e+00	1.004081e+01	6.582153e+00	1.017003e+01	8.012618e+00	1.001906e+01	47.487000
FCB	1	1260520000	8.054054e+00	8.054054e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	9	13	12	12	13	12	8.507168e+00	9.601254e+00	9.493040e+00	-1.792777e-01	1.018104e+01	6.370462e+00	9.997365e+00	8.555955e+00	9.959477e+00	49.468000
FCB	1	1260560000	7.975105e+00	7.975105e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	9	12	13	11	12	11	8.918170e+00	9.630170e+00	9.075045e+00	-1.871200e-01	1.022530e+01	6.632779e+00	1.000301e+01	7.887956e+00	9.590635e+00	39.406000
FCB	1	1260600000	8.063784e+00	8.063784e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	9	12	13	12	13	11	8.679654e+00	9.479658e+00	9.407477e+00	-1.919138e-01	1.022821e+01	7.109298e+00	1.014527e+01	7.950389e+00	9.766001e+00	31.840000
FCB	1	1260640000	8.164138e+00	8.164138e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	9	13	12	12	14	12	9.344394e+00	9.208920e+00	9.462860e+00	-1.950884e-01	1.026357e+01	7.663226e+00	1.014030e+01	7.780516e+00	9.808542e+00	38.314000
FCB	1	1260680000	7.876064e+00	7.876064e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	14	8	12	13	12	12	10	8.445212e+00	9.038294e+00	9.303285e+00	-1.971479e-01	9.897318e+00	7.756261e+00	9.923126e+00	7.015143e+00	9.703083e+00	46.098000
FCB	1	1260720000	8.055191e+00	8.055191e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	13	8	13	12	13	13	12	9.004994e+00	8.777528e+00	8.711476e+00	9.918929e+00	9.805033e+00	7.724630e+00	2.160824e+00	6.628178e+00	9.765131e+00	29.469000
FCB	1	1260760000	8.314870e+00	8.314870e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	10	12	8	12	13	13	12	11	9.503644e+00	8.183962e+00	9.617695e+00	9.825483e+00	9.743007e+00	8.218270e+00	6.290941e+00	3.453745e+00	9.997082e+00	43.118000
FCB	1	1260800000	8.568485e+00	8.568485e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	12	12	13	13	12	9.843036e+00	8.206262e+00	9.733433e+00	9.224986e+00	9.595669e+00	8.530193e+00	1.007596e+01	2.069038e+00	9.837792e+00	29.080000
FCB	1	1260840000	8.360812e+00	8.360812e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	13	8	13	12	13	12	12	9.979086e+00	8.851043e+00	9.307578e+00	8.935514e+00	9.778182e+00	8.237278e+00	9.119016e+00	2.054790e+00	8.984818e+00	34.039000
FCB	1	1260880000	7.611944e+00	7.611944e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	11	12	8	12	13	13	11	12	9.434563e+00	5.700785e+00	8.964388e+00	8.684249e+00	8.350229e+00	7.745324e+00	8.794772e+00	1.812705e+00	9.020482e+00	33.400000
FCB	1	1260920000	7.141619e+00	7.141619e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	9	13	12	13	11	13	8.998415e+00	4.209748e+00	8.767973e+00	8.046168e+00	7.194020e+00	7.839062e+00	8.318457e+00	1.839305e+00	9.061419e+00	48.204000
FCB	1	1260960000	6.743963e+00	6.743963e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	9	12	13	12	12	13	8.441961e+00	3.658059e+00	8.700098e+00	5.884078e+00	6.960319e+00	8.012596e+00	8.265772e+00	1.475714e+00	9.297072e+00	33.040000
FCB	1	1261000000	6.797625e+00	6.797625e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	13	13	12	12	13	8.027646e+00	3.370381e+00	8.324874e+00	6.952789e+00	8.069351e+00	7.996265e+00	8.342515e+00	1.131385e+00	8.963421e+00	43.166000
FCB	1	1261040000	6.782849e+00	6.782849e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	13	13	13	11	13	7.710038e+00	6.082131e+00	8.151881e+00	6.530094e+00	5.655306e+00	8.395901e+00	8.440799e+00	1.014495e+00	9.064999e+00	32.557000
FCB	1	1261080000	6.944502e+00	6.944502e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	12	10	12	13	12	13	12	7.968894e+00	7.204269e+00	8.448631e+00	6.099884e+00	5.817280e+00	8.503560e+00	8.511254e+00	8.389365e-01	9.107808e+00	33.572000
FCB	1	1261120000	6.860859e+00	6.860859e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	13	10	13	12	12	12	12	8.260709e+00	7.390993e+00	8.764172e+00	6.116406e+00	5.838892e+00	8.155851e+00	8.661662e+00	4.936306e-01	8.065419e+00	32.245000
FCB	1	1261160000	6.923870e+00	6.923870e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	12	13	12	12	12	8.438476e+00	7.445883e+00	8.595054e+00	7.082724e+00	7.045481e+00	7.066175e+00	8.479671e+00	1.049476e-01	8.056423e+00	48.173000
FCB	1	1261200000	5.617504e+00	5.617504e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	9	13	12	13	13	12	8.255591e+00	-2.015561e-01	7.871125e+00	5.724435e+00	4.738948e+00	7.228997e+00	8.863166e+00	-2.986900e-02	8.106695e+00	27.331000
FCB	1	1261240000	5.654691e+00	5.654691e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	13	13	8	13	13	13	12	12	8.262601e+00	-2.062461e-01	7.643213e+00	5.910930e+00	4.432861e+00	7.025909e+00	8.713239e+00	-9.439893e-02	9.204114e+00	43.165000
FCB	1	1261280000	5.565046e+00	5.565046e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	13	12	8	11	13	12	11	12	7.968267e+00	-2.180925e-01	7.129526e+00	5.861698e+00	5.394859e+00	6.812496e+00	8.758271e+00	-1.089257e-01	8.487313e+00	31.466000
FCB	1	1261320000	5.368725e+00	5.368725e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	13	8	11	12	12	11	13	6.688758e+00	-2.181095e-01	6.878792e+00	6.717620e+00	5.066208e+00	6.664674e+00	8.660083e+00	-1.103546e-01	7.970852e+00	47.955000
FCB	1	1261360000	5.264497e+00	5.264497e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	11	11	8	10	13	12	11	12	6.320930e+00	-2.121192e-01	6.981206e+00	5.046033e+00	5.919268e+00	7.230649e+00	8.602212e+00	-1.308628e-01	7.623155e+00	28.829000
FCB	1	1261400000	5.230658e+00	5.230658e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	13	12	11	9	10	13	11	11	13	7.359516e+00	-2.113683e-01	6.531888e+00	5.022703e+00	7.819974e+00	7.758766e+00	6.073532e+00	-2.100787e-01	6.930991e+00	32.276000
FCB	1	1261440000	5.736350e+00	5.736350e+00	0	9	8	xy-grid	210000	40000	68.430000	68.430000	26250.000000	40000	12	12	11	9	10	12	12	10	13	8.580846e+00	-2.167014e-01	6.218294e+00	5.166842e+00	9.264300e+00	7.314118e+00	6.583664e+00	-2.188730e-01	8.934660e+00	34.726000
